Word  actual_tag  prediction
teacher  O  O
.  O  O

Each  O  O
room  B-CON  O
is  O  O
unaltered  O  O
and  O  O
contains  O  O
a  O  O
glazed  B-MAT  B-MAT
brick  I-MAT  B-ART
fireplace  B-ART  O
of  O  O
bottle  O  O
green  O  O
colouring  O  O
which  O  O
is  O  O
different  O  O
from  O  O
those  O  O
in  O  O
the  O  O
classrooms  B-CON  O
,  O  O
indicating  O  O
that  O  O
the  O  O
room  B-CON  O
was  O  O
decorated  O  O
differently  O  O
to  O  O
show  O  O
the  O  O
distinction  O  O
between  O  O
the  O  O
use  O  O
of  O  O
the  O  O
rooms  B-CON  O
.  O  O

The  O  O
same  O  O
fireplaces  B-CON  O
are  O  O
only  O  O
used  O  O
again  O  O
in  O  O
the  O  O
teachers  O  O
staff  B-CON  O
rooms  I-CON  O
on  O  O
the  O  O
first  O  O
floor  B-CON  O
(  O  O
Plate  O  O
20  O  O
)  O  O
.  O  O

The  O  O
bay  B-ART  O
window  I-ART  O
rooms  B-CON  O
contain  O  O
an  O  O
original  O  O
glazed  B-ART  O
screen  I-ART  O
wall  I-ART  O
separating  O  O
the  O  O
main  O  O
part  O  O
of  O  O
the  O  O
room  B-CON  O
from  O  O
a  O  O
store  B-CON  O
room  I-CON  O
at  O  O
the  O  O
south  O  O
end  O  O
.  O  O

Both  O  O
stores  B-CON  O
retain  O  O
original  O  O
cupboards  B-ART  O
,  O  O
used  O  O
presumably  O  O
for  O  O
the  O  O
storage  O  O
of  O  O
books  B-ART  O
and  O  O
equipment  B-ART  O
.  O  O

In  O  O
the  O  O
eastern  O  O
half  O  O
only  O  O
three  O  O
rooms  B-CON  O
remain  O  O
un-altered  O  O
,  O  O
the  O  O
remaining  O  O
four  O  O
have  O  O
had  O  O
walls  B-ART  O
removed  O  O
to  O  O
make  O  O
two  O  O
larger  O  O
rooms  B-CON  O
,  O  O
now  O  O
rooms  O  O
5  O  O
and  O  O
6  O  O
.  O  O

This  O  O
has  O  O
been  O  O
achieved  O  O
by  O  O
simply  O  O
removing  O  O
the  O  O
central  O  O
section  O  O
of  O  O
the  O  O
dividing  O  O
wall  B-CON  O
and  O  O
inserting  O  O
an  O  O
RSJ  O  O
across  O  O
the  O  O
opening  O  O
.  O  O

At  O  O
the  O  O
western  O  O
end  O  O
of  O  O
the  O  O
building  B-CON  O
room  O  O
22  O  O
has  O  O
been  O  O
formed  O  O
out  O  O
of  O  O
two  O  O
rooms  B-CON  O
,  O  O
in  O  O
this  O  O
case  O  O
for  O  O
the  O  O
creation  O  O
of  O  O
science  B-CON  O
laboratories  I-CON  O
.  O  O

The  O  O
joining  O  O
of  O  O
the  O  O
two  O  O
original  O  O
rooms  B-CON  O
has  O  O
been  O  O
achieved  O  O
in  O  O
the  O  O
same  O  O
way  O  O
as  O  O
at  O  O
the  O  O
east  O  O
end  O  O
of  O  O
the  O  O
building  B-CON  O
,  O  O
but  O  O
in  O  O
this  O  O
case  O  O
the  O  O
rooms  B-CON  O
can  O  O
be  O  O
separated  O  O
again  O  O
by  O  O
closing  O  O
a  O  O
sliding  O  O
folded  B-ART  O
screen  I-ART  O
.  O  O

Each  O  O
of  O  O
these  O  O
enlarged  O  O
rooms  B-CON  O
retains  O  O
either  O  O
the  O  O
original  O  O
fireplace  B-ART  O
or  O  O
the  O  O
chimney  B-ART  O
breast  I-ART  O
.  O  O

None  O  O
of  O  O
the  O  O
ceilings  B-ART  O
or  O  O
windows  B-ART  O
has  O  O
been  O  O
altered  O  O
.  O  O

As  O  O
each  O  O
of  O  O
the  O  O
un-altered  O  O
rooms  B-CON  O
throughout  O  O
the  O  O
building  B-CON  O
are  O  O
essentially  O  O
identical  O  O
(  O  O
only  O  O
the  O  O
configuration  O  O
of  O  O
the  O  O
windows  B-ART  O
varies  O  O
,  O  O
and  O  O
in  O  O
two  O  O
rooms  O  O
the  O  O
fireplaces  B-ART  O
are  O  O
across  O  O
one  O  O
corner  O  O
)  O  O
a  O  O
single  O  O
room  B-CON  O
(  O  O
No  O  O
9  O  O
)  O  O
will  O  O
be  O  O
described  O  O
in  O  O
detail  O  O
.  O  O

3.6  O  O
Entered  O  O
from  O  O
the  O  O
corridor  B-CON  O
through  O  O
a  O  O
door  B-ART  O
which  O  O
opens  O  O
outwards  O  O
(  O  O
see  O  O
section  O  O
2.8  O  O
)  O  O
,  O  O
the  O  O
room  B-CON  O
is  O  O
lit  O  O
from  O  O
a  O  O
main  O  O
set  O  O
of  O  O
windows  B-ART  O
in  O  O
the  O  O
south  O  O
wall  O  O
,  O  O
and  O  O
by  O  O
a  O  O
single  O  O
first  O  O
floor  O  O
level  O  O
window  B-ART  O
in  O  O
the  O  O
north  O  O
wall  B-CON  O
(  O  O
Plates  O  O
10  O  O
,  O  O
11  O  O
,  O  O
12  O  O
and  O  O
13  O  O
)  O  O
.  O  O

The  O  O
door  B-ART  O
lies  O  O
at  O  O
the  O  O
front  O  O
of  O  O
the  O  O
room  B-CON  O
,  O  O
the  O  O
wall  O  O
to  O  O
the  O  O
right  O  O
of  O  O
the  O  O
door  B-ART  O
always  O  O
contains  O  O
the  O  O
black  B-ART  O
board  I-ART  O
which  O  O
sat  O  O
directly  O  O
above  O  O
the  O  O
glazed  B-ART  B-ART
tiles  I-ART  I-ART
.  O  O

The  O  O
same  O  O
wall  B-CON  O
contained  O  O
the  O  O
fireplace  B-ART  O
,  O  O
all  O  O
identical  O  O
comprising  O  O
bottle  O  O
green  O  O
glazed  B-ART  B-MAT
bricks  I-ART  B-ART
with  O  O
(  O  O
in  O  O
a  O  O
few  O  O
cases  O  O
)  O  O
the  O  O
cast  O  O
iron  B-MAT  O
grate  B-ART  O
still  O  O
in  O  O
situ  O  O
(  O  O
Plates  O  O
14  O  O
and  O  O
15  O  O
)  O  O
.  O  O

Each  O  O
fireplace  B-CON  O
had  O  O
a  O  O
semi-circular  O  O
hearth  B-ART  B-CON
stone  I-ART  I-CON
and  O  O
to  O  O
either  O  O
side  O  O
of  O  O
the  O  O
fireplace  B-CON  O
are  O  O
two  O  O
metal  B-MAT  O
brackets  B-ART  O
to  O  O
hold  O  O
a  O  O
fireguard  B-ART  O
in  O  O
place  O  O
.  O  O

This  O  O
is  O  O
confirmed  O  O
by  O  O
an  O  O
entry  O  O
in  O  O
the  O  O
Managers  O  O
Minute  O  O
Book  O  O
for  O  O
4  O  O
November  O  O
1909  B-PER  O
:  O  O
``  O  O
Boy  O  O
's  O  O
department-6  O  O
curved  O  O
(  O  O
semi-circular  O  O
)  O  O
kerbs  O  O
for  O  O
fireplaces  B-ART  O
,  O  O
also  O  O
fireguards  B-ART  O
(  O  O
14  O  O
)  O  O
for  O  O
-L-10.17.6  O  O
''  O  O
.  O  O

It  O  O
is  O  O
interesting  O  O
that  O  O
fireguards  B-ART  O
were  O  O
not  O  O
part  O  O
of  O  O
the  O  O
original  O  O
design  O  O
and  O  O
were  O  O
bought  O  O
a  O  O
year  O  O
after  O  O
the  O  O
school  B-CON  O
was  O  O
opened  O  O
.  O  O

In  O  O
rooms  B-CON  O
5  O  O
and  O  O
22  O  O
(  O  O
both  O  O
made  O  O
from  O  O
two  O  O
rooms  O  O
)  O  O
the  O  O
fireplaces  B-ART  O
are  O  O
exactly  O  O
the  O  O
same  O  O
as  O  O
the  O  O
other  O  O
rooms  B-CON  O
apart  O  O
from  O  O
being  O  O
placed  O  O
across  O  O
the  O  O
corner  O  O
of  O  O
the  O  O
room  O  O
.  O  O

In  O  O
many  O  O
of  O  O
the  O  O
rooms  B-CON  O
the  O  O
space  O  O
between  O  O
the  O  O
chimney  B-CON  O
breast  I-CON  O
and  O  O
the  O  O
south  O  O
wall  B-CON  B-CON
contained  O  O
a  O  O
fitted  O  O
cupboard  B-ART  O
;  O  O
it  O  O
is  O  O
not  O  O
clear  O  O
if  O  O
these  O  O
are  O  O
original  O  O
or  O  O
not  O  O
(  O  O
Plate  O  O
11  O  O
)  O  O
.  O  O

They  O  O
are  O  O
all  O  O
identical  O  O
in  O  O
shape  O  O
and  O  O
have  O  O
the  O  O
same  O  O
fittings  O  B-ART
,  O  O
but  O  O
all  O  O
sit  O  O
over  O  O
the  O  O
glazed  O  B-ART
tiles  B-ART  I-ART
suggesting  O  O
they  O  O
are  O  O
secondary  O  O
.  O  O

The  O  O
windows  B-CON  O
in  O  O
the  O  O
south  O  O
wall  O  O
vary  O  O
in  O  O
configuration  O  O
according  O  O
to  O  O
where  O  O
along  O  O
the  O  O
southern  O  O
,  O  O
eastern  O  O
or  O  O
western  O  O
fac  O  O
,  O  O
ade  O  O
the  O  O
rooms  O  O
lie  O  O
,  O  O
but  O  O
all  O  O
have  O  O
the  O  O
same  O  O
sash  B-CON  O
windows  I-CON  O
at  O  O
lower  O  O
levels  O  O
,  O  O
and  O  O
swinging  B-CON  O
windows  I-CON  O
at  O  O
the  O  O
top  O  O
,  O  O
opened  O  O
originally  O  O
by  O  O
ropes  B-ART  O
(  O  O
Plate  O  O
10  O  O
)  O  O
.  O  O

There  O  O
are  O  O
some  O  O
indications  O  O
that  O  O
the  O  O
windows  B-CON  O
had  O  O
roller  B-ART  O
blinds  I-ART  O
fitted  O  O
and  O  O
it  O  O
is  O  O
likely  O  O
that  O  O
these  O  O
are  O  O
an  O  O
original  O  O
feature  O  O
.  O  O

The  O  O
back  O  O
of  O  O
the  O  O
room  B-CON  O
always  O  O
had  O  O
a  O  O
raised  O  O
platform  O  O
to  O  O
allow  O  O
the  O  O
back  O  O
row  O  O
of  O  O
pupils  O  O
to  O  O
see  O  O
the  O  O
blackboard  B-ART  O
more  O  O
clearly  O  O
(  O  O
Plate  O  O
10  O  O
)  O  O
.  O  O

This  O  O
platform  B-CON  O
also  O  O
accommodated  O  O
the  O  O
central  B-ART  O
heating  I-ART  O
pipes  I-ART  O
which  O  O
run  O  O
along  O  O
the  O  O
front  O  O
edge  O  O
.  O  O

The  O  O
ceilings  B-CON  O
are  O  O
all  O  O
treated  O  O
in  O  O
exactly  O  O
the  O  O
same  O  O
manner  O  O
;  O  O
there  O  O
is  O  O
a  O  O
single  O  O
wooden  B-MAT  O
arched  B-ART  O
brace  I-ART  O
across  O  O
the  O  O
room  O  O
(  O  O
north-south  O  O
)  O  O
.  O  O

Each  O  O
brace  B-ART  O
is  O  O
fitted  O  O
with  O  O
iron  B-MAT  O
plates  B-ART  O
held  O  O
in  O  O
place  O  O
by  O  O
six  O  O
lobed  O  O
petal  O  O
shaped  O  O
washers  B-ART  O
(  O  O
Plates  O  O
11  O  O
and  O  O
12  O  O
)  O  O
.  O  O

All  O  O
the  O  O
rooms  B-CON  O
contain  O  O
picture  B-ART  O
rails  I-ART  B-SPE
(  O  O
see  O  O
section  O  O
2.4  O  O
)  O  O
.  O  O

No  O  O
rooms  B-CON  O
contained  O  O
any  O  O
movable  O  O
furniture  B-ART  O
which  O  O
could  O  O
relate  O  O
to  O  O
the  O  O
original  O  O
phase  O  O
of  O  O
the  O  O
school  B-CON  O
,  O  O
and  O  O
none  O  O
of  O  O
the  O  O
rooms  B-CON  O
can  O  O
be  O  O
ascribed  O  O
specific  O  O
uses  O  O
.  O  O

It  O  O
is  O  O
not  O  O
thought  O  O
that  O  O
any  O  O
of  O  O
the  O  O
rooms  B-CON  O
were  O  O
originally  O  O
fitted  O  O
with  O  O
subject  O  O
specific  O  O
features  O  O
as  O  O
the  O  O
science  B-ART  O
laboratory  I-ART  O
fittings  I-ART  O
date  O  O
from  O  O
the  O  O
1960  B-PER  B-PER
's  I-PER  O
.  O  O

Throughout  O  O
all  O  O
but  O  O
one  O  O
of  O  O
the  O  O
classrooms  B-CON  O
the  O  O
floors  O  B-ART
were  O  O
covered  O  O
with  O  O
modern  B-PER  B-PER
carpets  B-ART  O
or  O  O
vinyl  B-MAT  O
tiles  B-ART  O
.  O  O

In  O  O
the  O  O
one  O  O
that  O  O
was  O  O
not  O  O
,  O  O
(  O  O
room  O  O
8  O  O
)  O  O
the  O  O
floor  B-CON  O
was  O  O
of  O  O
wood  B-MAT  O
blocks  B-ART  O
such  O  O
as  O  O
are  O  O
present  O  O
in  O  O
the  O  O
central  O  O
hall  B-CON  O
,  O  O
and  O  O
it  O  O
is  O  O
therefore  O  O
felt  O  O
that  O  O
this  O  O
represents  O  O
the  O  O
original  O  O
floor  B-CON  B-CON
surface  I-CON  I-CON
.  O  O

3.7  O  O
The  O  O
central  O  O
hall  B-CON  O
could  O  O
be  O  O
used  O  O
by  O  O
either  O  O
side  O  O
of  O  O
the  O  O
school  B-CON  O
.  O  O

Due  O  O
to  O  O
the  O  O
topography  O  O
of  O  O
the  O  O
site  O  O
,  O  O
the  O  O
eastern  O  O
half  O  O
is  O  O
higher  O  O
that  O  O
the  O  O
western  O  O
and  O  O
so  O  O
has  O  O
steps  O  O
down  O  O
into  O  O
is  O  O
,  O  O
while  O  O
the  O  O
western  O  O
half  O  O
has  O  O
steps  O  O
up  O  O
into  O  O
it  O  O
(  O  O
Plate  O  O
7  O  O
)  O  O
.  O  O

A  O  O
single  O  O
large  O  O
space  O  O
,  O  O
presumably  O  O
used  O  O
for  O  O
assemblies  O  O
,  O  O
meetings  O  O
and  O  O
possibly  O  O
sports  O  O
,  O  O
the  O  O
hall  B-CON  O
is  O  O
lit  O  O
from  O  O
either  O  O
end  O  O
by  O  O
three  O  O
large  O  O
windows  B-ART  O
(  O  O
Plate  O  O
16  O  O
)  O  O
.  O  O

There  O  O
are  O  O
also  O  O
windows  B-ART  O
in  O  O
the  O  O
east  O  O
and  O  O
west  O  O
wall  O  O
above  O  O
the  O  O
flat  O  O
roof  B-CON  O
over  O  O
the  O  O
corridor  B-CON  O
(  O  O
Plate  O  O
17  O  O
)  O  O
.  O  O

The  O  O
floor  B-CON  O
is  O  O
of  O  O
wood  B-MAT  O
blocks  B-ART  O
and  O  O
appears  O  O
to  O  O
be  O  O
original  O  O
.  O  O

There  O  O
is  O  O
no  O  O
indication  O  O
of  O  O
any  O  O
raised  O  O
platform  B-CON  O
or  O  O
stage  O  O
at  O  O
one  O  O
end  O  O
,  O  O
though  O  O
sometimes  O  O
these  O  O
are  O  O
made  O  O
of  O  O
movable  O  O
sections  O  O
.  O  O

The  O  O
walls  B-CON  O
are  O  O
plain  O  O
apart  O  O
from  O  O
a  O  O
cornice  B-ART  O
at  O  O
about  O  O
first  O  O
floor  O  O
height  O  O
.  O  O

The  O  O
ceiling  B-CON  O
is  O  O
vaulted  O  O
and  O  O
divided  O  O
into  O  O
four  O  O
sections  O  O
on  O  O
the  O  O
north-south  O  O
axis  O  O
by  O  O
three  O  O
ribs  O  O
,  O  O
each  O  O
of  O  O
these  O  O
sections  O  O
is  O  O
then  O  O
further  O  O
divided  O  O
east-west  O  O
into  O  O
five  O  O
panels  O  O
(  O  O
Plate  O  O
16  O  O
)  O  O
.  O  O

No  O  O
fireplaces  O  O
were  O  O
ever  O  O
present  O  O
as  O  O
is  O  O
known  O  O
from  O  O
the  O  O
documentary  O  O
source  O  O
(  O  O
see  O  O
section  O  O
2.2  O  O
)  O  O
,  O  O
rather  O  O
the  O  O
hall  O  O
was  O  O
heated  O  O
by  O  O
radiators  B-ART  O
.  O  O

There  O  O
are  O  O
no  O  O
external  O  O
doors  O  O
.  O  O

3.8  O  O
Either  O  O
side  O  O
of  O  O
the  O  O
hall  B-CON  O
on  O  O
the  O  O
north  O  O
side  O  O
of  O  O
the  O  O
corridor  B-CON  O
are  O  O
two  O  O
narrow  O  O
flights  O  O
leading  O  O
from  O  O
the  O  O
entrance  O  O
lobby  O  O
's  O  O
close  O  O
to  O  O
the  O  O
central  O  O
hall  O  O
(  O  O
Fig  O  O
6  O  O
,  O  O
Plate  O  O
18  O  O
)  O  O
.  O  O

Below  O  O
the  O  O
stairs  B-CON  O
are  O  O
two  O  O
store  B-CON  O
rooms  I-CON  O
or  O  O
cupboards  B-CON  O
,  O  O
presumably  O  O
used  O  O
originally  O  O
either  O  O
for  O  O
teaching  O  O
or  O  O
caretakers  O  O
equipment  O  O
The  O  O
stairs  B-CON  O
lead  O  O
to  O  O
a  O  O
single  O  O
lit  O  O
room  O  O
with  O  O
an  O  O
unlit  O  O
store  O  O
on  O  O
each  O  O
side  O  O
(  O  O
32  O  O
,  O  O
33  O  O
,  O  O
36  O  O
and  O  O
37  O  O
)  O  O
.  O  O

The  O  O
lit  O  O
rooms  B-CON  O
contain  O  O
windows  B-ART  O
in  O  O
the  O  O
north  O  O
,  O  O
east  O  O
and  O  O
west  O  O
walls  B-CON  O
and  O  O
each  O  O
has  O  O
a  O  O
fireplace  B-ART  O
of  O  O
the  O  O
same  O  O
configuration  O  O
as  O  O
those  O  O
in  O  O
the  O  O
head  O  O
teachers  O  O
rooms  O  O
(  O  O
Plates  O  O
20  O  O
and  O  O
21  O  O
)  O  O
.  O  O

Along  O  O
the  O  O
south  O  O
wall  O  O
of  O  O
each  O  O
room  B-CON  O
is  O  O
a  O  O
built-in  O  O
bench  B-ART  O
seat  I-ART  O
with  O  O
seven  O  O
compartments  O  O
,  O  O
accessed  O  O
by  O  O
a  O  O
hinged  B-ART  O
lid  I-ART  O
which  O  O
is  O  O
also  O  O
the  O  O
seat  B-ART  O
(  O  O
Plate  O  O
19  O  O
)  O  O
.  O  O

It  O  O
seems  O  O
likely  O  O
that  O  O
each  O  O
compartment  O  O
contained  O  O
items  O  O
for  O  O
the  O  O
seven  O  O
classrooms  B-CON  O
of  O  O
each  O  O
half  O  O
of  O  O
the  O  O
school  B-CON  O
,  O  O
one  O  O
for  O  O
each  O  O
class  O  O
teacher  O  O
suggesting  O  O
that  O  O
these  O  O
were  O  O
the  O  O
staff  B-CON  O
rooms  I-CON  O
.  O  O

Each  O  O
room  B-CON  O
also  O  O
contains  O  O
a  O  O
wooden  B-MAT  B-MAT
cupboard  B-ART  I-MAT
with  O  O
a  O  O
glazed  O  O
upper  O  O
half  O  O
with  O  O
shelves  B-ART  O
and  O  O
a  O  O
lower  O  O
half  O  O
with  O  O
wooden  B-MAT  O
doors  B-ART  O
,  O  O
presumably  O  O
for  O  O
the  O  O
storage  O  O
of  O  O
books  B-ART  O
and  O  O
other  O  O
teaching  B-ART  O
equipment  I-ART  O
(  O  O
Plate  O  O
20  O  O
)  O  O
.  O  O

The  O  O
store  B-CON  O
rooms  I-CON  O
are  O  O
currently  O  O
not  O  O
usable  O  O
as  O  O
the  O  O
floorboards  B-ART  O
have  O  O
been  O  O
removed  O  O
,  O  O
and  O  O
they  O  O
contain  O  O
no  O  O
fixtures  B-ART  O
or  O  O
fittings  B-ART  O
.  O  O

3.9  O  O
There  O  O
is  O  O
only  O  O
a  O  O
small  O  O
basement  B-CON  O
which  O  O
will  O  O
have  O  O
contained  O  O
the  O  O
original  O  O
boiler  B-ART  O
for  O  O
the  O  O
heating  O  O
system  O  O
(  O  O
Fig  O  O
6  O  O
)  O  O
.  O  O

It  O  O
has  O  O
been  O  O
re-fitted  O  O
with  O  O
a  O  O
modern  B-PER  O
gas  B-ART  O
boiler  I-ART  O
and  O  O
no  O  O
indications  O  O
remain  O  O
of  O  O
any  O  O
earlier  O  O
system  O  O
.  O  O

3.10  O  O
The  O  O
only  O  O
significant  O  O
additions  O  O
to  O  O
this  O  O
building  B-CON  O
have  O  O
been  O  O
the  O  O
insertion  O  O
of  O  O
two  O  O
toilet  B-CON  O
blocks  I-CON  O
in  O  O
two  O  O
bays  O  O
on  O  O
the  O  O
north  O  O
side  O  O
(  O  O
Fig  O  O
6  O  O
)  O  O
.  O  O

These  O  O
toilets  B-CON  O
are  O  O
accessed  O  O
from  O  O
the  O  O
main  O  O
corridor  B-CON  O
and  O  O
the  O  O
present  O  O
cloakrooms  B-CON  O
,  O  O
each  O  O
block  O  O
has  O  O
both  O  O
male  O  O
and  O  O
female  O  O
facilities  O  O
.  O  O

The  O  O
female  O  O
toilets  B-CON  O
are  O  O
accessed  O  O
via  O  O
a  O  O
new  O  O
doorway  B-CON  O
created  O  O
in  O  O
the  O  O
west  O  O
wall  B-CON  O
of  O  O
each  O  O
bay  O  O
,  O  O
these  O  O
walls  B-CON  O
formerly  O  O
had  O  O
three  O  O
windows  B-ART  O
(  O  O
Plate  O  O
6  O  O
)  O  O
.  O  O

It  O  O
is  O  O
thought  O  O
that  O  O
the  O  O
east  O  O
wall  B-CON  O
of  O  O
each  O  O
bay  O  O
would  O  O
have  O  O
had  O  O
another  O  O
three  O  O
windows  B-ART  O
,  O  O
but  O  O
all  O  O
of  O  O
these  O  O
walls  B-CON  O
have  O  O
been  O  O
covered  O  O
by  O  O
modern  B-PER  B-PER
decorative  O  O
schemes  O  O
and  O  O
no  O  O
indications  O  O
can  O  O
be  O  O
seen  O  O
of  O  O
the  O  O
former  O  O
fenestration  O  O
.  O  O

The  O  O
Infants  O  O
building  B-CON  O
.  O  O

Figs  O  O
7  O  O
(  O  O
Building  B-CON  O
B  O  O
)  O  O
and  O  O
8  O  O
.  O  O

3.11  O  O
This  O  O
is  O  O
a  O  O
separate  O  O
building  B-CON  O
constructed  O  O
in  O  O
the  O  O
same  O  O
style  O  O
as  O  O
the  O  O
Boys  O  O
and  O  O
Girls  O  O
school  O  O
and  O  O
is  O  O
situated  O  O
at  O  O
the  O  O
western  O  O
end  O  O
of  O  O
the  O  O
site  O  O
(  O  O
Figs  O  O
5  O  O
,  O  O
7  O  O
and  O  O
8  O  O
,  O  O
Plates  O  O
22  O  O
,  O  O
23  O  O
and  O  O
24  O  O
)  O  O
.  O  O

It  O  O
is  O  O
all  O  O
single  O  O
storey  O  O
with  O  O
a  O  O
central  O  O
hall  B-CON  O
that  O  O
rise  O  O
above  O  O
the  O  O
surrounding  O  O
classrooms  B-CON  O
.  O  O

There  O  O
are  O  O
three  O  O
entrances  B-CON  O
,  O  O
one  O  O
for  O  O
the  O  O
staff  O  O
and  O  O
two  O  O
for  O  O
the  O  O
pupils  O  O
,  O  O
again  O  O
presumably  O  O
one  O  O
each  O  O
for  O  O
boys  O  O
and  O  O
girls  O  O
though  O  O
no  O  O
indication  O  O
is  O  O
made  O  O
as  O  O
to  O  O
which  O  O
of  O  O
the  O  O
children  O  O
's  O  O
entrance  O  O
was  O  O
which  O  O
.  O  O

To  O  O
either  O  O
side  O  O
of  O  O
the  O  O
pupils  O  O
entrances  O  O
were  O  O
cloakrooms  B-CON  O
,  O  O
originally  O  O
accessed  O  O
through  O  O
two  O  O
arched  B-CON  O
doorways  I-CON  O
,  O  O
though  O  O
now  O  O
only  O  O
one  O  O
door  B-ART  O
in  O  O
each  O  O
survives  O  O
(  O  O
Fig  O  O
7  O  O
)  O  O
.  O  O

Both  O  O
cloakrooms  B-CON  O
have  O  O
subsequently  O  O
been  O  O
divided  O  O
,  O  O
that  O  O
on  O  O
the  O  O
north  O  O
side  O  O
for  O  O
use  O  O
as  O  O
toilets  B-CON  O
,  O  O
with  O  O
the  O  O
addition  O  O
of  O  O
a  O  O
small  O  O
extension  O  O
to  O  O
the  O  O
west  O  O
;  O  O
that  O  O
on  O  O
the  O  O
south  O  O
side  O  O
separated  O  O
into  O  O
two  O  O
store  B-CON  O
rooms  I-CON  O
.  O  O

The  O  O
entrance  O  O
lobby  O  O
's  O  O
lead  O  O
into  O  O
north  O  O
and  O  O
south  O  O
ends  O  O
of  O  O
the  O  O
central  B-CON  O
hall  I-CON  O
(  O  O
Figs  O  O
7  O  O
and  O  O
8  O  O
)  O  O
.  O  O

All  O  O
of  O  O
the  O  O
walls  O  O
were  O  O
decorated  O  O
with  O  O
the  O  O
same  O  O
coloured  O  O
tiles  O  O
used  O  O
in  O  O
the  O  O
boys  O  O
and  O  O
girls  O  O
school  B-CON  O
to  O  O
dado  O  O
level  O  O
.  O  O

3.12  O  O
The  O  O
central  O  O
hall  B-CON  O
was  O  O
again  O  O
presumably  O  O
used  O  O
for  O  O
assemblies  O  O
,  O  O
meetings  O  O
and  O  O
possibly  O  O
sport  O  O
.  O  O

It  O  O
had  O  O
at  O  O
the  O  O
north  O  O
and  O  O
south  O  O
ends  O  O
`  O  O
corridors  B-CON  O
'  O  O
separated  O  O
from  O  O
the  O  O
main  O  O
hall  O  O
only  O  O
by  O  O
cast  B-MAT  O
iron  I-MAT  O
columns  B-ART  O
,  O  O
two  O  O
at  O  O
each  O  O
end  O  O
(  O  O
Plate  O  O
25  O  O
)  O  O
.  O  O

These  O  O
`  O  O
corridors  B-CON  O
'  O  O
were  O  O
top  O  O
lit  O  O
by  O  O
skylights  B-ART  O
,  O  O
only  O  O
the  O  O
northern  O  O
now  O  O
survives  O  O
but  O  O
is  O  O
original  O  O
to  O  O
the  O  O
building  O  O
and  O  O
comprises  O  O
a  O  O
raised  O  O
wood  B-MAT  O
structure  O  O
with  O  O
glazed  O  B-ART
lights  B-ART  I-ART
(  O  O
Plate  O  O
26  O  O
)  O  O
.  O  O

The  O  O
cast  B-MAT  O
iron  I-MAT  O
columns  B-ART  O
are  O  O
surprisingly  O  O
elaborate  O  O
and  O  O
are  O  O
in  O  O
a  O  O
vaguely  O  O
Doric  O  O
style  O  O
with  O  O
fluted  O  O
sides  O  O
and  O  O
have  O  O
capitols  O  O
decorated  O  O
with  O  O
egg  O  O
and  O  O
dart  O  O
mouldings  O  O
.  O  O

There  O  O
are  O  O
no  O  O
impressed  O  O
maker  O  O
's  O  O
names  O  O
as  O  O
is  O  O
sometimes  O  O
the  O  O
case  O  O
on  O  O
decorative  O  O
ironwork  B-ART  O
.  O  O

The  O  O
remainder  O  O
of  O  O
the  O  O
hall  B-CON  O
is  O  O
plain  O  O
apart  O  O
from  O  O
a  O  O
cornice  B-ART  O
and  O  O
wooden  B-MAT  O
arched  B-ART  O
braces  I-ART  O
(  O  O
Fig  O  O
8  O  O
,  O  O
elevations  O  O
)  O  O
.  O  O

It  O  O
is  O  O
lit  O  O
by  O  O
windows  B-CON  O
on  O  O
all  O  O
sides  O  O
,  O  O
the  O  O
largest  O  O
windows  B-CON  O
being  O  O
in  O  O
the  O  O
north  O  O
and  O  O
south  O  O
walls  O  O
.  O  O

The  O  O
south  O  O
column  O  O
`  O  O
corridor  B-CON  O
'  O  O
has  O  O
been  O  O
infilled  O  O
by  O  O
the  O  O
insertion  O  O
of  O  O
two  O  O
small  O  O
rooms  B-CON  O
constructed  O  O
of  O  O
stud  B-MAT  O
and  I-MAT  O
plaster  I-MAT  B-ART
walls  B-ART  I-ART
(  O  O
Fig  O  O
7  O  O
)  O  O
.  O  O

The  O  O
skylight  B-ART  O
has  O  O
been  O  O
boarded  O  O
over  O  O
and  O  O
the  O  O
rooms  B-CON  O
are  O  O
now  O  O
lit  O  O
by  O  O
artificial  O  O
lighting  O  O
.  O  O

3.13  O  O
All  O  O
of  O  O
the  O  O
classrooms  B-CON  O
can  O  O
be  O  O
accessed  O  O
from  O  O
the  O  O
hall  B-CON  O
,  O  O
and  O  O
again  O  O
all  O  O
of  O  O
the  O  O
doors  O  O
open  O  O
outwards  O  O
.  O  O

They  O  O
are  O  O
exactly  O  O
the  O  O
same  O  O
as  O  O
those  O  O
in  O  O
the  O  O
boys  O  O
and  O  O
girls  O  O
block  O  O
in  O  O
every  O  O
detail  O  O
.  O  O

Only  O  O
three  O  O
rooms  B-CON  O
have  O  O
undergone  O  O
any  O  O
major  O  O
alterations  O  O
,  O  O
rooms  O  O
9  O  O
,  O  O
15  O  O
and  O  O
21  O  O
.  O  O

Room  O  O
9  O  O
has  O  O
had  O  O
a  O  O
partition  O  O
wall  O  O
added  O  O
to  O  O
create  O  O
a  O  O
small  O  O
kitchen  O  O
area  O  O
for  O  O
staff  O  O
and  O  O
a  O  O
door  O  O
has  O  O
been  O  O
