Word  actual_tag  prediction
opus  B-MAT  O
signinum  I-MAT  O
surface  O  O
,  O  O
while  O  O
coin  B-ART  O
s  I-ART  O
of  I-ART  O
Constantine  I-ART  O
(  O  O
AD  B-PER  B-PER
?  I-PER  O
324-361  I-PER  O
)  O  O
and  O  O
Allectus  B-ART  O
(  O  O
AD  B-PER  B-PER
293-296  I-PER  I-PER
)  O  O
were  O  O
unstratified  O  O
.  O  O

The  O  O
presence  O  O
of  O  O
the  O  O
villa  O  O
in  O  O
the  O  O
later  B-PER  O
3rd  I-PER  O
,  I-PER  O
or  I-PER  O
even  I-PER  O
4th  I-PER  B-PER
century  I-PER  I-PER
is  O  O
suggested  O  O
.  O  O

He  O  O
does  O  O
not  O  O
appear  O  O
to  O  O
have  O  O
excavated  O  O
below  O  O
the  O  O
level  O  O
of  O  O
the  O  O
villa  B-CON  O
floor  I-CON  O
and  O  O
the  O  O
date  O  O
of  O  O
construction  O  O
was  O  O
not  O  O
established  O  O
.  O  O

7.4.4  O  O
Virtually  O  O
all  O  O
the  O  O
deposits  O  O
examined  O  O
during  O  O
the  O  O
present  O  O
evaluation  O  O
may  O  O
therefore  O  O
belong  O  O
to  O  O
the  O  O
pre-  O  O
villa  O  O
phases  O  O
of  O  O
settlement  O  O
.  O  O

On  O  O
present  O  O
evidence  O  O
these  O  O
probably  O  O
include  O  O
the  O  O
soil/colluvial  O  O
layers  O  O
2802  O  O
and  O  O
2702  O  O
,  O  O
as  O  O
well  O  O
as  O  O
those  O  O
stratigraphically  O  O
under  O  O
the  O  O
villa  O  O
and  O  O
aisled  O  O
building  O  O
.  O  O

From  O  O
this  O  O
it  O  O
seems  O  O
probable  O  O
that  O  O
deposits  O  O
containing  O  O
roof  B-ART  B-CON
tile  I-ART  O
do  O  O
not  O  O
necessarily  O  O
post-date  O  O
the  O  O
villa  O  O
building  O  O
.  O  O

An  O  O
earlier  O  O
building  O  O
with  O  O
a  O  O
tile  B-ART  B-ART
roof  I-ART  I-ART
and  O  O
perhaps  O  O
of  O  O
timber  O  B-MAT
construction  O  O
may  O  O
well  O  O
have  O  O
existed  O  O
.  O  O

It  O  O
is  O  O
probably  O  O
significant  O  O
that  O  O
the  O  O
only  O  O
pottery  B-ART  B-ART
from  O  O
the  O  O
current  O  O
evaluation  O  O
which  O  O
may  O  O
be  O  O
later  O  O
than  O  O
the  O  O
mid  B-PER  B-PER
2nd  I-PER  I-PER
century  I-PER  I-PER
came  O  O
from  O  O
superficial  O  O
layers  O  O
,  O  O
both  O  O
from  O  O
fieldwalking  O  O
and  O  O
from  O  O
the  O  O
topsoil  O  O
in  O  O
Trench  O  O
1131  O  O
,  O  O
suggesting  O  O
that  O  O
deposits  O  O
strictly  O  O
contemporary  O  O
with  O  O
the  O  O
use  O  O
and  O  O
abandonment  O  O
of  O  O
the  O  O
villa  O  O
and  O  O
contemporary  O  O
buildings  O  B-CON
have  O  O
largely  O  O
been  O  O
lost  O  O
to  O  O
modern  B-PER  O
ploughing  O  O
.  O  O

7.5.2  O  O
Five  O  O
samples  O  O
from  O  O
1  B-PER  B-PER
st  I-PER  I-PER
and  I-PER  I-PER
2nd  I-PER  I-PER
century  I-PER  I-PER
deposit  O  O
s  O  O
were  O  O
taken  O  O
for  O  O
charred  B-ART  B-ART
plant  I-ART  I-ART
remains  I-ART  I-ART
.  O  O

Two  O  O
of  O  O
these  O  O
samples  O  O
,  O  O
from  O  O
Pit  B-CON  B-CON
3505  O  O
,  O  O
produced  O  O
an  O  O
exceptionally  O  O
high  O  O
quantity  O  O
and  O  O
quality  O  O
of  O  O
remains  O  O
.  O  O

A  O  O
further  O  O
sample  O  O
from  O  O
Pit  B-CON  B-CON
2808  O  O
yielded  O  O
only  O  O
moderate  O  O
results  O  O
,  O  O
while  O  O
samples  O  O
from  O  O
Pit  B-CON  B-CON
4103  O  O
and  O  O
Ditch  B-CON  B-CON
3806  O  O
yielded  O  O
nothing  O  O
.  O  O

The  O  O
general  O  O
indications  O  O
are  O  O
that  O  O
crop-processing  O  O
took  O  O
place  O  O
on  O  O
the  O  O
site  O  O
.  O  O

7.5.3  O  O
Animal  B-ART  B-SPE
bones  I-ART  B-ART
were  O  O
well-represented  O  O
among  O  O
the  O  O
finds  O  O
.  O  O

The  O  O
condition  O  O
of  O  O
the  O  O
bone  B-ART  B-ART
was  O  O
only  O  O
moderate  O  O
to  O  O
poor  O  O
(  O  O
ca  O  O
.  O  O

25  O  O
%  O  O
identifiable  O  O
to  O  O
species  O  O
)  O  O
,  O  O
probably  O  O
due  O  O
to  O  O
soil  O  O
conditions  O  O
.  O  O

It  O  O
may  O  O
partly  O  O
also  O  O
reflect  O  O
the  O  O
depositional  O  O
environment  O  O
of  O  O
the  O  O
bone  B-ART  B-ART
s  I-ART  I-ART
,  O  O
many  O  O
of  O  O
which  O  O
came  O  O
from  O  O
layers  O  O
and  O  O
are  O  O
likely  O  O
to  O  O
represent  O  O
`  O  O
secondary  O  O
'  O  O
rather  O  O
than  O  O
`  O  O
primary  O  O
'  O  O
rubbish  B-CON  O
deposition  I-CON  O
.  O  O

7.5.4  O  O
Any  O  O
further  O  O
excavation  O  O
on  O  O
a  O  O
larger  O  O
scale  O  O
is  O  O
likely  O  O
to  O  O
reveal  O  O
a  O  O
range  O  O
of  O  O
features/deposition  O  O
environments  O  O
commonly  O  O
found  O  O
on  O  O
Iron  B-PER  B-PER
Age  I-PER  I-PER
/  I-PER  O
Rom  I-PER  B-PER
an  I-PER  I-PER
rural  O  O
settlements  O  O
,  O  O
including  O  O
storage  B-CON  O
pits  I-CON  O
,  O  O
ovens  B-CON  O
/  O  O
hearths  B-CON  B-ART
and  O  O
possibly  O  O
wells  B-CON  O
,  O  O
which  O  O
makes  O  O
the  O  O
potential  O  O
for  O  O
environmental  O  O
and  O  O
economic  O  O
evidence  O  O
reasonably  O  O
high  O  O
.  O  O

7.6  O  O
Truncation  O  O
by  O  O
ploughing  O  O
and  O  O
other  O  O
activities  O  O
7.6.1  O  O
Rom  B-PER  B-PER
an  I-PER  I-PER
tile  B-ART  B-ART
,  O  O
presumably  O  O
from  O  O
the  O  O
villa  O  O
,  O  O
was  O  O
used  O  O
in  O  O
the  O  O
construction  O  O
of  O  O
the  O  O
nave  O  O
of  O  O
St  B-LOC  B-LOC
Mary  I-LOC  I-LOC
's  I-LOC  I-LOC
Church  I-LOC  I-LOC
,  I-LOC  I-LOC
Thurnham  I-LOC  I-LOC
(  O  O
13th  B-PER  B-PER
century  I-PER  I-PER
)  O  O
and  O  O
building  B-ART  B-ART
stone  I-ART  I-ART
has  O  O
been  O  O
plundered  O  O
from  O  O
the  O  O
site  O  O
since  O  O
at  O  O
least  O  O
1833  B-PER  B-PER
.  O  O

However  O  O
it  O  O
seems  O  O
unlikely  O  O
that  O  O
these  O  O
early  O  O
depredations  O  O
would  O  O
have  O  O
disturbed  O  O
anything  O  O
more  O  O
than  O  O
superficial  O  O
,  O  O
reasonably  O  O
accessible  O  O
material  O  O
.  O  O

It  O  O
is  O  O
unlikely  O  O
that  O  O
robbing  O  O
would  O  O
have  O  O
affected  O  O
the  O  O
structural  O  O
foundations  O  O
or  O  O
any  O  O
archaeological  O  O
deposits  O  O
at  O  O
that  O  O
level  O  O
.  O  O

The  O  O
present  O  O
evaluation  O  O
has  O  O
indicated  O  O
that  O  O
the  O  O
wall  B-CON  B-CON
foundations  I-CON  O
themselves  O  O
have  O  O
not  O  O
been  O  O
`  O  O
robbed  O  O
'  O  O
.  O  O

7.6.2  O  O
Modern  O  O
plough  O  O
ing  O  O
over  O  O
the  O  O
villa  O  O
building  O  O
has  O  O
removed  O  O
the  O  O
floor  O  B-CON
surfaces  O  I-CON
and  O  O
traces  O  O
of  O  O
superstructure  O  O
which  O  O
were  O  O
revealed  O  O
in  O  O
1933  B-PER  B-PER
.  O  O

Probable  O  O
remnant  B-CON  O
cobbled  I-CON  O
surfaces  I-CON  O
were  O  O
found  O  O
in  O  O
Trench  O  O
1134  O  O
across  O  O
the  O  O
aisled  O  O
building  O  O
,  O  O
Trench  O  O
1131  O  O
and  O  O
Trench  O  O
1129  O  O
,  O  O
but  O  O
these  O  O
had  O  O
suffered  O  O
some  O  O
degree  O  O
of  O  O
modern  B-PER  B-PER
plough  O  O
damage  O  O
and  O  O
it  O  O
must  O  O
be  O  O
doubted  O  O
whether  O  O
much  O  O
material  O  O
found  O  O
in  O  O
association  O  O
with  O  O
these  O  O
surfaces  O  O
can  O  O
be  O  O
regarded  O  O
as  O  O
in  O  O
situ  O  O
.  O  O

There  O  O
was  O  O
no  O  O
indication  O  O
of  O  O
sealed  O  O
earlier  O  O
floor  O  B-CON
surfaces  O  I-CON
,  O  O
but  O  O
it  O  O
is  O  O
possible  O  O
that  O  O
some  O  O
may  O  O
survive  O  O
.  O  O

7.6.3  O  O
Stratified  O  O
deposits  O  O
survive  O  O
under  O  O
the  O  O
villa  O  O
and  O  O
aisled  O  O
building  O  O
where  O  O
the  O  O
former  O  O
presence  O  O
of  O  O
solid  B-CON  O
masonry  I-CON  O
appears  O  O
to  O  O
have  O  O
retarded  O  O
plough-attrition  O  O
.  O  O

They  O  O
are  O  O
also  O  O
present  O  O
in  O  O
the  O  O
slope-edge  O  O
trenches  O  O
1127  O  O
,  O  O
1128  O  O
and  O  O
1129  O  O
where  O  O
the  O  O
surviving  O  O
colluvium  O  O
appears  O  O
to  O  O
be  O  O
of  O  O
2nd  B-PER  B-PER
century  I-PER  I-PER
rather  O  O
than  O  O
later  O  O
date  O  O
.  O  O

However  O  O
,  O  O
given  O  O
the  O  O
patchy  O  O
survival  O  O
of  O  O
remnant  O  O
surfaces  O  O
and  O  O
floor  O  O
make-up  O  O
layers  O  O
in  O  O
other  O  O
trenches  O  O
it  O  O
is  O  O
probable  O  O
that  O  O
plough  O  O
truncation  O  O
has  O  O
not  O  O
been  O  O
particularly  O  O
deep  O  O
and  O  O
that  O  O
minor  O  O
features  O  O
,  O  O
such  O  O
as  O  O
post-holes  B-CON  B-CON
and  O  O
beam-slots  B-CON  O
may  O  O
survive  O  O
.  O  O

7.6.5  O  O
Modern  O  O
field  O  O
drains  O  O
were  O  O
found  O  O
to  O  O
be  O  O
dense  O  O
and  O  O
disturbances  O  O
caused  O  O
by  O  O
them  O  O
may  O  O
be  O  O
significant  O  O
.  O  O

They  O  O
were  O  O
not  O  O
examined  O  O
rigorously  O  O
,  O  O
though  O  O
recorded  O  O
where  O  O
they  O  O
were  O  O
clearly  O  O
present  O  O
,  O  O
which  O  O
would  O  O
exclude  O  O
the  O  O
less  O  O
obvious  O  O
cases  O  O
.  O  O

Varying  O  O
alignments  O  O
of  O  O
these  O  O
drains  O  O
suggest  O  O
several  O  O
phases  O  O
of  O  O
land  O  O
drainage  O  O
.  O  O

The  O  O
possible  O  O
complications  O  O
caused  O  O
by  O  O
intrusive  O  O
material  O  O
through  O  O
unrecognised  O  O
field  O  O
drains  O  O
is  O  O
something  O  O
which  O  O
needs  O  O
to  O  O
be  O  O
recognised  O  O
,  O  O
although  O  O
hardly  O  O
quantifiable  O  O
in  O  O
this  O  O
evaluation  O  O
exercise  O  O
.  O  O

The  O  O
problem  O  O
may  O  O
be  O  O
all  O  O
the  O  O
more  O  O
insidious  O  O
by  O  O
the  O  O
general  O  O
absence  O  O
of  O  O
post-  B-PER  B-PER
Roman  I-PER  I-PER
material  O  O
from  O  O
the  O  O
area  O  O
of  O  O
the  O  O
archaeological  O  O
interest  O  O
,  O  O
which  O  O
would  O  O
otherwise  O  O
help  O  O
draw  O  O
attention  O  O
to  O  O
the  O  O
problem  O  O
.  O  O

7.6.6  O  O
The  O  O
presence  O  O
of  O  O
possible  O  O
post-medieval  B-PER  B-PER
field  B-CON  O
boundary  I-CON  O
ditch  I-CON  B-CON
es  I-CON  I-CON
in  O  O
Trenches  O  O
1127  O  O
and  O  O
1976  O  O
can  O  O
be  O  O
mentioned  O  O
,  O  O
although  O  O
generally  O  O
post-  B-PER  O
Rom  I-PER  B-PER
an  I-PER  I-PER
features  O  O
appear  O  O
to  O  O
be  O  O
sparse  O  O
in  O  O
the  O  O
area  O  O
of  O  O
the  O  O
villa  O  O
.  O  O

7.6.7  O  O
Possible  O  O
traces  O  O
of  O  O
ridge-and-furrow  O  O
cultivation  O  O
were  O  O
found  O  O
in  O  O
Trenches  O  O
1144  O  O
and  O  O
1146  O  O
.  O  O

It  O  O
is  O  O
possible  O  O
that  O  O
this  O  O
was  O  O
responsible  O  O
for  O  O
the  O  O
geophysical  O  O
anomalies  O  O
in  O  O
the  O  O
south-eastern  O  O
corner  O  O
of  O  O
the  O  O
field  O  O
(  O  O
Fig  O  O
.  O  O

22  O  O
)  O  O
,  O  O
although  O  O
flinty  B-MAT  O
bands  O  O
within  O  O
the  O  O
drift  O  O
geology  O  O
were  O  O
also  O  O
evident  O  O
running  O  O
approximately  O  O
east-west  O  O
.  O  O

7.7  O  O
`  O  O
Moat  B-CON  O
'  O  O
associated  O  O
with  O  O
Corbier  B-LOC  B-LOC
Hall  I-LOC  I-LOC
7.7.1  O  O
The  O  O
large  O  O
ditch  B-CON  B-CON
in  O  O
Trenches  O  O
1143  O  O
and  O  O
1145  O  O
was  O  O
unexpected  O  O
but  O  O
is  O  O
,  O  O
with  O  O
hindsight  O  O
,  O  O
evident  O  O
on  O  O
the  O  O
aerial  B-LOC  O
photograph  I-LOC  O
of  O  O
Corbier  B-LOC  B-LOC
Hall  I-LOC  I-LOC
showing  O  O
as  O  O
a  O  O
broad  O  O
green  O  O
belt  O  O
(  O  O
Plate  O  O
2  O  O
)  O  O
.  O  O

The  O  O
ditch  B-CON  B-CON
in  O  O
Trench  O  O
1142  O  O
running  O  O
down  O  O
the  O  O
valley  O  O
is  O  O
not  O  O
evident  O  O
,  O  O
probably  O  O
because  O  O
the  O  O
infill  O  O
was  O  O
of  O  O
heavy  O  O
,  O  O
compacted  O  O
clay  O  O
.  O  O

Anomalies  O  O
on  O  O
the  O  O
gradiometer  O  O
and  O  O
resistivity  O  O
surveys  O  O
south  O  O
of  O  O
Corbier  B-LOC  B-LOC
Hall  I-LOC  I-LOC
do  O  O
appear  O  O
to  O  O
correspond  O  O
to  O  O
these  O  O
ditch  B-CON  B-CON
es  I-CON  I-CON
(  O  O
Figs  O  O
.  O  O

18  O  O
and  O  O
22  O  O
)  O  O
.  O  O

The  O  O
NW-SE  O  O
ditch  O  B-CON
(  O  O
interpreted  O  O
as  O  O
a  O  O
possible  O  O
drain  O  O
on  O  O
Fig  O  O
.  O  O

22  O  O
)  O  O
appears  O  O
to  O  O
terminate  O  O
before  O  O
reaching  O  O
the  O  O
ditch  O  B-CON
running  O  O
at  O  O
right-angles  O  O
but  O  O
this  O  O
may  O  O
be  O  O
misleading  O  O
since  O  O
,  O  O
if  O  O
its  O  O
purpose  O  O
was  O  O
drainage  O  O
,  O  O
it  O  O
presumably  O  O
would  O  O
have  O  O
fed  O  O
into  O  O
the  O  O
ditch  O  B-CON
running  O  O
down  O  O
the  O  O
valley  O  O
which  O  O
follows  O  O
the  O  O
old  O  O
stream  O  O
course  O  O
.  O  O

There  O  O
are  O  O
two  O  O
anomalies  O  O
running  O  O
down  O  O
the  O  O
valley  O  O
(  O  O
Fig  O  O
.  O  O

22  O  O
)  O  O
,  O  O
both  O  O
of  O  O
which  O  O
are  O  O
exceptionally  O  O
broad  O  O
(  O  O
ca  O  O
.  O  O

15  O  O
m  O  O
)  O  O
and  O  O
appears  O  O
to  O  O
indicate  O  O
areas  O  O
of  O  O
colluvial  O  O
fill  O  O
rather  O  O
than  O  O
the  O  O
ditch  B-CON  O
itself  O  O
.  O  O

7.7.2  O  O
These  O  O
ditch  B-CON  B-CON
es  I-CON  I-CON
appear  O  O
as  O  O
physical  O  O
boundaries  O  O
on  O  O
19th  B-PER  B-PER
century  I-PER  I-PER
maps  O  O
(  O  O
Fig  O  O
.  O  O

19  O  O
)  O  O
.  O  O

The  O  O
`  O  O
moat  B-CON  O
'  O  O
itself  O  O
was  O  O
substantially  O  O
overgrown  O  O
at  O  O
this  O  O
time  O  O
and  O  O
is  O  O
depicted  O  O
as  O  O
a  O  O
belt  O  O
of  O  O
trees  O  O
(  O  O
Corbier  B-LOC  B-LOC
Hall  I-LOC  I-LOC
Shaw  I-LOC  O
)  O  O
.  O  O

This  O  O
lends  O  O
weight  O  O
to  O  O
the  O  O
suggestion  O  O
that  O  O
fill  B-CON  O
4504  O  O
was  O  O
a  O  O
buried  O  O
soil  O  O
with  O  O
decayed  O  O
tree  O  O
roots  O  O
.  O  O

The  O  O
moat  O  O
appears  O  O
to  O  O
have  O  O
been  O  O
infilled  O  O
in  O  O
the  O  O
1950s  B-PER  B-PER
(  O  O
Ashbee  O  O
1986  B-PER  B-PER
,  O  O
144  O  O
)  O  O
and  O  O
had  O  O
completely  O  O
disappeared  O  O
by  O  O
1961  B-PER  O
when  O  O
the  O  O
site  O  O
was  O  O
inspected  O  O
by  O  O
on  O  O
behalf  O  O
of  O  O
the  O  O
Ancient  O  B-LOC
Monuments  O  I-LOC
Board1  O  I-LOC
.  O  O

No  O  O
finds  O  O
of  O  O
medieval  B-PER  B-PER
date  O  O
were  O  O
recovered  O  O
.  O  O

7.8  O  O
Post  B-PER  B-PER
-medieval  I-PER  I-PER
brick  O  O
structure  O  O
7.8.1  O  O
The  O  O
brick  B-MAT  O
structure  B-CON  O
appears  O  O
to  O  O
be  O  O
a  O  O
19th  B-PER  B-PER
century  I-PER  I-PER
construction  O  O
.  O  O

Its  O  O
fill  O  O
was  O  O
quite  O  O
modern  B-PER  B-PER
and  O  O
it  O  O
must  O  O
have  O  O
remained  O  O
visible  O  O
until  O  O
quite  O  O
recently  O  O
(  O  O
possibly  O  O
until  O  O
the  O  O
land  O  O
was  O  O
cleared  O  O
in  O  O
the  O  O
1950s  B-PER  B-PER
)  O  O
.  O  O

However  O  O
,  O  O
it  O  O
was  O  O
not  O  O
depicted  O  O
by  O  O
the  O  O
Ordnance  O  O
Survey  O  O
or  O  O
the  O  O
Tithe  O  O
Map  O  O
surveyors  O  O
.  O  O

Its  O  O
function  O  O
is  O  O
unclear  O  O
.  O  O

There  O  O
was  O  O
no  O  O
evidence  O  O
of  O  O
internal  O  O
burning  O  O
to  O  O
suggest  O  O
that  O  O
it  O  O
had  O  O
been  O  O
a  O  O
kiln  O  O
or  O  O
oven  O  O
.  O  O

Its  O  O
form  O  O
,  O  O
with  O  O
an  O  O
entrance  O  O
corridor  O  O
and  O  O
a  O  O
circular  O  O
chamber  O  O
,  O  O
perhaps  O  O
significantly  O  O
curving  O  O
inwards  O  O
lower  O  O
down  O  O
,  O  O
suggest  O  O
that  O  O
it  O  O
was  O  O
possibly  O  O
an  O  O
ice-house  O  O
,  O  O
although  O  O
an  O  O
exceptionally  O  O
small  O  O
one  O  O
if  O  O
so  O  O
(  O  O
Beamon  O  O
&  O  O
Roaf  O  O
1990  B-PER  B-PER
)  O  O
.  O  O

Most  O  O
`  O  O
small  O  O
'  O  O
ice-house  O  O
s  O  O
appear  O  O
to  O  O
have  O  O
had  O  O
a  O  O
chamber  O  O
diameter  O  O
of  O  O
3  O  O
m  O  O
or  O  O
more  O  O
.  O  O

(  O  O
ibid  O  O
.  O  O

Part  O  O
II  O  O
Gazetteer  O  O
)  O  O
.  O  O

Its  O  O
superstructure  O  O
would  O  O
most  O  O
likely  O  O
have  O  O
been  O  O
a  O  O
brick  O  O
dome  O  O
.  O  O

These  O  O
were  O  O
often  O  O
buried  O  O
under  O  O
soil  O  O
,  O  O
although  O  O
timber  B-MAT  O
and  O  O
thatch  B-MAT  B-ART
roofs  B-CON  I-ART
,  O  O
with  O  O
or  O  O
without  O  O
a  O  O
brick  B-MAT  O
dome  B-CON  O
,  O  O
are  O  O
also  O  O
found  O  O
.  O  O

A  O  O
window  O  O
light  O  O
would  O  O
be  O  O
unusual  O  O
but  O  O
by  O  O
no  O  O
means  O  O
unique  O  O
.  O  O

7.8.2  O  O
Its  O  O
location  O  O
at  O  O
distance  O  O
from  O  O
a  O  O
domestic  O  O
residence  O  O
(  O  O
it  O  O
presumably  O  O
belonged  O  O
to  O  O
Parsonage  B-LOC  O
Farm  I-LOC  O
or  O  O
Thurnham  B-LOC  O
Court  I-LOC  O
at  O  O
this  O  O
time  O  O
)  O  O
would  O  O
not  O  O
be  O  O
unusual  O  O
,  O  O
for  O  O
ice-house  O  O
s  O  O
tended  O  O
to  O  O
be  O  O
located  O  O
close  O  O
to  O  O
a  O  O
source  O  O
of  O  O
ice  O  O
until  O  O
imported  O  O
ice  O  O
became  O  O
common  O  O
in  O  O
the  O  O
later  O  B-PER
19th  B-PER  I-PER
century  I-PER  I-PER
.  O  O

A  O  O
pond  O  O
which  O  O
may  O  O
have  O  O
been  O  O
an  O  O
ice  O  O
source  O  O
,  O  O
albeit  O  O
a  O  O
small  O  O
one  O  O
,  O  O
used  O  O
to  O  O
exist  O  O
less  O  O
than  O  O
20  O  O
m  O  O
to  O  O
the  O  O
north  O  O
(  O  O
Fig  O  O
.  O  O

19  O  O
)  O  O
.  O  O

8  O  O
IMPORTANCE  O  O
OF  O  O
THE  O  O
ARCHAEOLOGICAL  O  O
REMAINS  O  O
The  O  O
importance  O  O
of  O  O
the  O  O
site  O  O
of  O  O
the  O  O
Rom  B-PER  B-PER
an  I-PER  I-PER
villa  O  O
in  O  O
national  O  O
terms  O  O
is  O  O
acknowledged  O  O
in  O  O
its  O  O
status  O  O
as  O  O
a  O  O
Scheduled  O  O
Ancient  O  O
Monument  O  O
.  O  O

An  O  O
assessment  O  O
of  O  O
villas  O  O
in  O  O
Kent  B-LOC  B-LOC
for  O  O
the  O  O
Monuments  O  O
Protection  O  O
Programme  O  O
in  O  O
1989  B-PER  O
ranked  O  O
it  O  O
12th  O  O
out  O  O
of  O  O
35  O  O
in  O  O
terms  O  O
of  O  O
the  O  O
criteria  O  O
used  O  O
for  O  O
scheduling  O  O
,  O  O
confirming  O  O
its  O  O
national  O  O
importance  O  O
.  O  O

This  O  O
was  O  O
prior  O  O
to  O  O
the  O  O
recognition  O  O
of  O  O
the  O  O
aisled  O  O
building  O  O
and  O  O
other  O  O
features  O  O
revealed  O  O
by  O  O
air  O  O
photography  O  O
and  O  O
geophysics  O  O
.  O  O

The  O  O
evaluation  O  O
has  O  O
enabled  O  O
some  O  O
elaboration  O  O
on  O  O
this  O  O
judgement  O  O
to  O  O
be  O  O
made  O  O
.  O  O

A  O  O
summary  O  O
of  O  O
the  O  O
importance  O  O
of  O  O
the  O  O
monument  O  O
in  O  O
relation  O  O
to  O  O
the  O  O
non-statutory  O  O
criteria  O  O
for  O  O
scheduling  O  O
is  O  O
presented  O  O
here  O  O
.  O  O

No  O  O
assessment  O  O
is  O  O
made  O  O
of  O  O
the  O  O
importance  O  O
of  O  O
earthworks  O  O
known  O  O
to  O  O
exist  O  O
in  O  O
the  O  O
adjacent  O  O
Honeyhills  B-LOC  B-LOC
Wood  I-LOC  I-LOC
and  O  O
potentially  O  O
associated  O  O
with  O  O
the  O  O
Villa  O  O
.  O  O

Significant  O  O
deposits  O  O
related  O  O
to  O  O
the  O  O
site  O  O
of  O  O
Corbier  B-LOC  B-LOC
Hall  I-LOC  I-LOC
were  O  O
not  O  O
revealed  O  O
and  O  O
the  O  O
following  O  O
comments  O  O
are  O  O
only  O  O
addressed  O  O
to  O  O
the  O  O
Rom  B-PER  B-PER
an  I-PER  I-PER
Villa  O  O
.  O  O

8.1  O  O
Survival/condition  O  O
8.1.1  O  O
The  O  O
stone  B-MAT  O
foundations  B-CON  O
of  O  O
the  O  O
villa  O  O
residence  O  O
and  O  O
aisled  O  O
building  O  O
still  O  O
survive  O  O
although  O  O
the  O  O
superstructure  O  O
,  O  O
floor  B-CON  B-CON
surfaces  I-CON  I-CON
and  O  O
occupation  B-CON  O
debris  I-CON  O
associated  O  O
with  O  O
the  O  O
use  O  O
and  O  O
abandonment  O  O
of  O  O
the  O  O
villa  O  O
would  O  O
appear  O  O
to  O  O
have  O  O
been  O  O
lost  O  O
to  O  O
the  O  O
plough  O  O
since  O  O
1933  B-PER  B-PER
.  O  O

Remnant  O  O
floor  O  O
surfaces  B-CON  O
associated  O  O
with  O  O
the  O  O
aisled  O  O
building  O  O
may  O  O
survive  O  O
.  O  O

Stratified  O  O
deposits  O  O
survive  O  O
in  O  O
areas  O  O
under  O  O
the  O  O
villa  O  O
and  O  O
aisled  O  O
building  O  O
and  O  O
on  O  O
the  O  O
slope  O  O
SE  O  O
of  O  O
the  O  O
core  O  O
area  O  O
of  O  O
the  O  O
villa  O  O
.  O  O

The  O  O
nature  O  O
of  O  O
these  O  O
deposits  O  O
is  O  O
unclear  O  O
,  O  O
but  O  O
if  O  O
they  O  O
represent  O  O
an  O  O
episode  O  O
of  O  O
ploughing  O  O
prior  O  O
to  O  O
the  O  O
construction  O  O
of  O  O
the  O  O
villa  O  O
it  O  O
is  O  O
possible  O  O
that  O  O
earlier  O  O
features  O  O
have  O  O
been  O  O
truncated  O  O
.  O  O

Spreads  O  O
of  O  O
cobbling  O  O
and  O  O
building  O  O
debris  O  O
would  O  O
appear  O  O
to  O  O
indicate  O  O
the  O  O
locations  O  O
of  O  O
other  O  O
structure  O  O
s  O  O
(  O  O
whether  O  O
contemporary  O  O
with  O  O
the  O  O
villa  O  O
residence  O  O
is  O  O
uncertain  O  O
)  O  O
.  O  O

Cut  O  O
features  O  O
(  O  O
eg  O  O
.  O  O

pits  B-CON  B-CON
,  O  O
ditch  B-CON  B-CON
es  I-CON  I-CON
,  O  O
post-holes  B-CON  B-CON
)  O  O
of  O  O
all  O  O
phases  O  O
can  O  O
be  O  O
expected  O  O
to  O  O
be  O  O
well-preserved  O  O
.  O  O

The  O  O
overall  O  O
layout  O  O
of  O  O
the  O  O
villa  O  O
estate  O  O
in  O  O
all  O  O
its  O  O
phases  O  O
,  O  O
as  O  O
it  O  O
existed  O  O
within  O  O
the  O  O
evaluation  O  O
corridor  O  O
,  O  O
would  O  O
appear  O  O
to  O  O
be  O  O
recoverable  O  O
.  O  O

8.1.2  O  O
The  O  O
southern  O  O
side  O  O
of  O  O
the  O  O
villa  O  O
and  O  O
its  O  O
immediate  O  O
environs  O  O
have  O  O
been  O  O
lost  O  O
beneath  O  O
the  O  O
M20  B-LOC  O
.  O  O

However  O  O
,  O  O
the  O  O
information  O  O
about  O  O
this  O  O
area  O  O
from  O  O
previous  O  O
the  O  O
excavations  O  O
can  O  O
add  O  O
to  O  O
,  O  O
or  O  O
be  O  O
reinterpreted  O  O
in  O  O
the  O  O
light  O  O
of  O  O
,  O  O
any  O  O
new  O  O
evidence  O  O
and  O  O
the  O  O
loss  O  O
of  O  O
part  O  O
of  O  O
the  O  O
villa  O  O
here  O  O
does  O  O
not  O  O
greatly  O  O
detract  O  O
from  O  O
its  O  O
importance  O  O
.  O  O

8.1.3  O  O
Palaeoenvironmental  O  O
evidence  O  O
has  O  O
been  O  O
shown  O  O
to  O  O
survive  O  O
.  O  O

Well-preserved  B-ART  O
carbonised  I-ART  O
remains  I-ART  O
are  O  O
present  O  O
,  O  O
at  O  O
least  O  O
locally  O  O
.  O  O

Bone  B-ART  B-ART
is  O  O
also  O  O
present  O  O
although  O  O
the  O  O
slightly  O  O
acidic  O  O
nature  O  O
of  O  O
the  O  O
soil  O  O
means  O  O
that  O  O
conditions  O  O
for  O  O
its  O  O
preservation  O  O
are  O  O
not  O  O
ideal  O  O
and  O  O
smaller  B-ART  O
bone  I-ART  O
s  I-ART  O
may  O  O
have  O  O
been  O  O
