Word  actual_tag  prediction
1503  O  O
]  O  O
and  O  O
[  O  O
1505  O  O
]  O  O
were  O  O
recorded  O  O
in  O  O
Trench  O  O
15  O  O
.  O  O

These  O  O
truncated  O  O
the  O  O
undisturbed  O  O
geological  O  O
deposit  O  O
(  O  O
1502  O  O
)  O  O
and  O  O
are  O  O
thought  O  O
to  O  O
be  O  O
the  O  O
result  O  O
of  O  O
modern  B-PER  B-PER
,  O  O
`  O  O
deep  O  O
'  O  O
ploughing  O  O
.  O  O

4.8.2  O  O
Modern  B-PER  B-PER
pit  O  B-CON
(  O  O
Figures  O  O
3  O  O
and  O  O
5  O  O
)  O  O
A  O  O
modern  B-PER  B-PER
pit  O  B-CON
(  O  O
[  O  O
503  O  O
]  O  O
)  O  O
was  O  O
observed  O  O
in  O  O
Trench  O  O
5  O  O
.  O  O

It  O  O
truncated  O  O
subsoil  O  O
(  O  O
501  O  O
)  O  O
confirming  O  O
its  O  O
relatively  O  O
recent  O  O
origin  O  O
.  O  O

4.9  O  O
Undated  O  O
4.9.1  O  O
Pits  B-CON  B-CON
(  O  O
Figures  O  O
3  O  O
,  O  O
4  O  O
and  O  O
5  O  O
)  O  O
A  O  O
number  O  O
of  O  O
undated  O  B-PER
pits  B-CON  B-CON
[  O  O
103  O  O
]  O  O
[  O  O
303  O  O
]  O  O
[  O  O
807  O  O
]  O  O
[  O  O
809  O  O
]  O  O
,  O  O
[  O  O
811  O  O
]  O  O
[  O  O
813  O  O
]  O  O
,  O  O
[  O  O
1009  O  O
]  O  O
,  O  O
[  O  O
1013  O  O
]  O  O
were  O  O
observed  O  O
within  O  O
the  O  O
development  O  O
area  O  O
.  O  O

These  O  O
varied  O  O
in  O  O
size  O  O
from  O  O
0.30m  O  O
to  O  O
1  O  O
.  O  O

00m  O  O
in  O  O
diameter  O  O
and  O  O
0.18m  O  O
to  O  O
0.30m  O  O
in  O  O
depth  O  O
.  O  O

The  O  O
deposits  O  O
contained  O  O
within  O  O
these  O  O
features  O  O
(  O  O
104  O  O
)  O  O
(  O  O
304  O  O
)  O  O
(  O  O
808  O  O
)  O  O
,  O  O
(  O  O
810  O  O
)  O  O
,  O  O
(  O  O
812  O  O
)  O  O
,  O  O
(  O  O
814  O  O
)  O  O
,  O  O
(  O  O
1010  O  O
)  O  O
,  O  O
(  O  O
1014  O  O
)  O  O
consisted  O  O
of  O  O
naturally  O  O
derived  O  O
clay  O  O
silts  O  O
suggesting  O  O
that  O  O
they  O  O
are  O  O
likely  O  O
to  O  O
be  O  O
of  O  O
a  O  O
natural  O  O
rather  O  O
than  O  O
archaeological  O  O
origin  O  O
.  O  O

4.9.2  O  O
Tree  O  B-CON
throws  O  I-CON
and  O  O
root  O  O
disturbance  O  O
(  O  O
Figure  O  O
3  O  O
,  O  O
4  O  O
and  O  O
5  O  O
)  O  O
Numerous  O  O
tree  O  O
throws  O  O
and  O  O
areas  O  O
of  O  O
root  O  O
disturbance  O  O
[  O  O
207  O  O
]  O  O
,  O  O
[  O  O
209  O  O
]  O  O
,  O  O
[  O  O
213  O  O
]  O  O
,  O  O
[  O  O
305  O  O
]  O  O
,  O  O
[  O  O
403  O  O
]  O  O
,  O  O
[  O  O
405  O  O
]  O  O
,  O  O
[  O  O
407  O  O
]  O  O
,  O  O
[  O  O
505  O  O
]  O  O
,  O  O
[  O  O
507  O  O
]  O  O
,  O  O
[  O  O
609  O  O
]  O  O
,  O  O
[  O  O
611  O  O
]  O  O
[  O  O
710  O  O
]  O  O
,  O  O
[  O  O
805  O  O
]  O  O
,  O  O
[  O  O
1007  O  O
]  O  O
,  O  O
[  O  O
1011  O  O
]  O  O
were  O  O
observed  O  O
throughout  O  O
the  O  O
development  O  O
area  O  O
.  O  O

These  O  O
contained  O  O
naturally  O  O
derived  O  O
silt  O  O
deposits  O  O
.  O  O

SYNTHESIS  O  O
5.1  O  O
Discussion  O  O
The  O  O
evaluation  O  O
has  O  O
demonstrated  O  O
the  O  O
presence  O  O
of  O  O
Iron  B-PER  B-PER
Age  I-PER  I-PER
,  O  O
Roman  B-PER  B-PER
and  O  O
medieval  B-PER  B-PER
remains  O  O
within  O  O
the  O  O
development  O  O
area  O  O
.  O  O

Artefacts  O  O
recovered  O  O
during  O  O
the  O  O
fieldwalking  O  O
had  O  O
indicated  O  O
that  O  O
the  O  O
western  O  O
part  O  O
of  O  O
the  O  O
site  O  O
was  O  O
an  O  O
area  O  O
of  O  O
archaeological  O  O
potential  O  O
.  O  O

This  O  O
was  O  O
supported  O  O
by  O  O
trial  O  O
trenching  O  O
which  O  O
demonstrated  O  O
the  O  O
presence  O  O
of  O  O
features  O  O
within  O  O
this  O  O
area  O  O
,  O  O
rather  O  O
than  O  O
the  O  O
eastern  O  O
part  O  O
of  O  O
the  O  O
site  O  O
.  O  O

Ditches  B-CON  B-CON
[  O  O
703  O  O
]  O  O
,  O  O
[  O  O
705  O  O
]  O  O
,  O  O
[  O  O
708  O  O
]  O  O
and  O  O
[  O  O
205  O  O
]  O  O
in  O  O
the  O  O
western  O  O
part  O  O
of  O  O
the  O  O
site  O  O
,  O  O
dating  O  O
to  O  O
the  O  O
early-middle  B-PER  O
Iron  I-PER  B-PER
Age  I-PER  I-PER
,  O  O
contained  O  O
significant  O  O
amounts  O  O
of  O  O
pottery  B-ART  B-ART
indicating  O  O
the  O  O
likely  O  O
presence  O  O
of  O  O
settlement  O  O
during  O  O
this  O  O
period  O  O
.  O  O

Intercutting  O  O
ditches  B-CON  B-CON
[  O  O
205  O  O
]  O  O
and  O  O
[  O  O
203  O  O
]  O  O
,  O  O
also  O  O
suggest  O  O
that  O  O
this  O  O
may  O  O
have  O  O
had  O  O
some  O  O
longevity  O  O
.  O  O

In  O  O
addition  O  O
,  O  O
remains  O  O
further  O  O
to  O  O
the  O  O
south  O  O
[  O  O
1003  O  O
]  O  O
and  O  O
[  O  O
1005  O  O
]  O  O
indicate  O  O
settlement  O  O
dating  O  O
to  O  O
the  O  O
later  B-PER  B-PER
Iron  I-PER  I-PER
Age  I-PER  I-PER
,  O  O
possibly  O  O
suggesting  O  O
a  O  O
shift  O  O
in  O  O
settlement  O  O
.  O  O

At  O  O
least  O  O
two  O  O
phases  O  O
of  O  O
field  O  B-CON
systems  O  I-CON
of  O  O
likely  O  O
Roman  B-PER  B-PER
date  O  O
[  O  O
1206  O  O
]  O  O
,  O  O
[  O  O
1208  O  O
]  O  O
,  O  O
[  O  O
1303  O  O
]  O  O
,  O  O
[  O  O
1305  O  O
]  O  O
,  O  O
[  O  O
1309  O  O
]  O  O
,  O  O
[  O  O
1307  O  O
]  O  O
,  O  O
[  O  O
1315  O  O
]  O  O
,  O  O
[  O  O
1317  O  O
]  O  O
and  O  O
[  O  O
1313  O  O
]  O  O
indicate  O  O
another  O  O
period  O  O
of  O  O
activity  O  O
on  O  O
the  O  O
site  O  O
.  O  O

However  O  O
,  O  O
a  O  O
similarity  O  O
in  O  O
alignment  O  O
to  O  O
medieval  B-PER  B-PER
field  O  B-CON
systems  O  I-CON
to  O  O
the  O  O
north-west  O  O
raises  O  O
the  O  O
possibility  O  O
that  O  O
the  O  O
small  O  O
amounts  O  O
of  O  O
Roman  B-PER  B-PER
pottery  B-ART  B-ART
from  O  O
these  O  O
features  O  O
might  O  O
be  O  O
residual  O  O
.  O  O

However  O  O
,  O  O
if  O  O
medieval  B-PER  B-PER
,  O  O
it  O  O
would  O  O
be  O  O
expected  O  O
that  O  O
these  O  O
ditches  B-CON  B-CON
would  O  O
have  O  O
contained  O  O
similar  O  O
amounts  O  O
of  O  O
pottery  B-ART  B-ART
and  O  O
tile  B-ART  B-ART
to  O  O
those  O  O
ditches  B-CON  B-CON
definitely  O  O
datable  O  O
to  O  O
the  O  O
medieval  B-PER  B-PER
period  O  I-PER
.  O  O

Medieval  B-PER  B-PER
ditches  B-CON  B-CON
in  O  O
the  O  O
western  O  O
part  O  O
of  O  O
the  O  O
site  O  O
[  O  O
211  O  O
]  O  O
,  O  O
[  O  O
603  O  O
]  O  O
,  O  O
[  O  O
607  O  O
]  O  O
,  O  O
[  O  O
803  O  O
]  O  O
,  O  O
[  O  O
1403  O  O
]  O  O
,  O  O
[  O  O
605  O  O
]  O  O
,  O  O
[  O  O
712  O  O
]  O  O
and  O  O
[  O  O
1203  O  O
]  O  O
,  O  O
extending  O  O
at  O  O
least  O  O
125m  O  O
from  O  O
Butterfield  B-LOC  B-LOC
Green  I-LOC  I-LOC
Road  I-LOC  I-LOC
,  O  O
are  O  O
likely  O  O
to  O  O
be  O  O
field  O  O
boundaries  O  O
related  O  O
to  O  O
the  O  O
nearby  O  O
site  O  O
of  O  O
Hayes  B-LOC  O
Manor  I-LOC  O
.  O  O

They  O  O
are  O  O
aligned  O  O
perpendicular  O  O
to  O  O
the  O  O
road  O  O
and  O  O
are  O  O
comparable  O  O
to  O  O
the  O  O
strip  O  O
fields  O  O
indicated  O  O
on  O  O
the  O  O
tithe  O  O
map  O  O
of  O  O
1844  B-PER  O
(  O  O
Dyer  O  O
1998  B-PER  B-PER
)  O  O
.  O  O

It  O  O
is  O  O
likely  O  O
that  O  O
larger  O  O
ditches  B-CON  B-CON
[  O  O
605  O  O
]  O  O
,  O  O
[  O  O
712  O  O
]  O  O
and  O  O
[  O  O
1203  O  O
]  O  O
represent  O  O
field  O  O
boundaries  O  O
separated  O  O
into  O  O
smaller  O  O
strips  O  O
by  O  O
smaller  O  O
gullies  O  O
[  O  O
211  O  O
]  O  O
,  O  O
[  O  O
603  O  O
]  O  O
,  O  O
[  O  O
607  O  O
]  O  O
,  O  O
[  O  O
803  O  O
]  O  O
,  O  O
[  O  O
1403  O  O
]  O  O
.  O  O

The  O  O
quantities  O  O
of  O  O
pottery  B-ART  B-ART
from  O  O
the  O  O
ditch  B-CON  B-CON
fills  O  O
suggest  O  O
nearby  O  O
settlement  O  O
,  O  O
perhaps  O  O
even  O  O
closer  O  O
than  O  O
Hayes  B-LOC  O
Manor  I-LOC  O
.  O  O

The  O  O
large  O  O
quantity  O  O
of  O  O
roof  B-ART  B-ART
tile  I-ART  I-ART
recovered  O  O
indicates  O  O
that  O  O
building  O  B-ART
remains  O  I-ART
may  O  O
well  O  O
exist  O  O
within  O  O
the  O  O
development  O  O
area  O  O
.  O  O

5.2  O  O
Summary  O  O
The  O  O
evaluation  O  O
has  O  O
demonstrated  O  O
the  O  O
presence  O  O
of  O  O
archaeological  O  O
features  O  O
within  O  O
the  O  O
western  O  O
part  O  O
of  O  O
the  O  O
development  O  O
area  O  O
.  O  O

It  O  O
has  O  O
also  O  O
successfully  O  O
demonstrated  O  O
the  O  O
nature  O  O
and  O  O
state  O  O
of  O  O
preservation  O  O
of  O  O
these  O  O
deposits  O  O
.  O  O

Multiple  O  O
period  O  O
of  O  O
activity  O  O
are  O  O
represented  O  O
from  O  O
the  O  O
early-middle  B-PER  O
Iron  I-PER  B-PER
Age  I-PER  I-PER
and  I-PER  O
Iron  I-PER  B-PER
Age  I-PER  I-PER
periods  I-PER  O
through  O  O
to  O  O
the  O  O
Roman  B-PER  B-PER
and  I-PER  O
medieval  I-PER  B-PER
periods  I-PER  O
.  O  O

Artefacts  O  O
recovered  O  O
from  O  O
the  O  O
deposits  O  O
within  O  O
these  O  O
features  O  O
hint  O  O
at  O  O
likely  O  O
settlement  O  O
activity  O  O
in  O  O
the  O  O
western  O  O
part  O  O
of  O  O
the  O  O
development  O  O
area  O  O
.  O  O

This  O  O
is  O  O
particularly  O  O
the  O  O
case  O  O
for  O  O
the  O  O
early-middle  B-PER  O
Iron  I-PER  B-PER
Age  I-PER  I-PER
and  I-PER  O
medieval  I-PER  B-PER
periods  I-PER  O
,  O  O
the  O  O
remains  O  O
of  O  O
which  O  O
are  O  O
likely  O  O
to  O  O
be  O  O
of  O  O
regional  O  O
significance  O  O
.  O  O

They  O  O
have  O  O
the  O  O
potential  O  O
to  O  O
contribute  O  O
to  O  O
understanding  O  O
of  O  O
the  O  O
layout  O  O
of  O  O
Butterfield  B-LOC  O
Green  I-LOC  O
both  O  O
during  O  O
the  O  O
medieval  B-PER  B-PER
period  I-PER  I-PER
and  O  O
the  O  O
much  O  O
earlier  O  O
Iron  B-PER  B-PER
Age  I-PER  I-PER
.  O  O

BIBLIOGRAPHY  O  O
Albion  O  O
Archaeology  O  O
,  O  O
2001  B-PER  B-PER
.  O  O

Procedures  O  O
Manual  O  O
:  O  O
Volume  O  O
I  O  O
Fieldwork  O  O
(  O  O
2  O  O
''  O  O
d  O  O
ed  O  O
,  O  O
2001  O  B-PER
)  O  O
.  O  O

Albion  O  O
Archaeology  O  O
,  O  O
2005  B-PER  B-PER
.  O  O

Vale  O  O
Cemetery  O  B-CON
and  O  O
Crematorium  O  O
Extension  O  O
,  O  O
Luton  B-LOC  B-LOC
:  O  O
Project  O  O
Design  O  O
for  O  O
Archaeological  O  O
Field  O  O
Evaluation  O  O
.  O  O

Doc  O  O
.  O  O

2005/14  O  O
Bedford  O  O
Museum  O  O
,  O  O
1998  B-PER  B-PER
.  O  O

Preparing  O  O
Archaeological  O  O
Archives  O  O
for  O  O
Deposition  O  O
in  O  O
Registered  O  O
Museums  O  O
in  O  O
Bedfordshire  B-LOC  B-LOC
Carew  O  O
,  O  O
T.  O  O
2004  B-PER  B-PER
.  O  O

An  O  O
Archaeological  O  O
Evaluation  O  O
at  O  O
Butterfield  B-LOC  B-LOC
Green  I-LOC  I-LOC
,  I-LOC  I-LOC
Luton  I-LOC  I-LOC
,  I-LOC  I-LOC
Bedfordshire  I-LOC  I-LOC
.  O  O

Pre  O  O
Construct  O  O
Archaeology  O  O
Ltd.  O  O
Dyer  O  O
,  O  O
J  O  O
.  O  O

1998  B-PER  B-PER
.  O  O

The  O  B-LOC
Stopsley  O  I-LOC
Book  O  I-LOC
.  O  O

The  O  O
Book  O  O
Castle  O  O
.  O  O

English  O  O
Heritage  O  O
,  O  O
1991  B-PER  B-PER
.  O  O

The  O  O
Management  O  O
of  O  O
Archaeological  O  O
Projects  O  O
English  O  O
Heritage  O  O
,  O  O
1995  B-PER  B-PER
.  O  O

Geophysical  O  O
Survey  O  O
in  O  O
Archaeological  O  O
Field  O  O
Evaluation  O  O
Hudspith  O  O
,  O  O
R.  O  O
1993  B-PER  B-PER
.  O  O

`  O  O
Fieldwalking  O  O
at  O  O
Streatley  B-LOC  B-LOC
,  O  I-LOC
Lilley  B-LOC  I-LOC
and  O  O
North  B-LOC  B-LOC
Luton  I-LOC  I-LOC
1991-92  B-PER  O
'  O  O
.  O  O

South  B-LOC  B-LOC
Midlands  I-LOC  I-LOC
Archaeology  O  O
23  O  O
,  O  O
26-28  O  O
.  O  O

CBA  O  O
South  B-LOC  O
Midlands  I-LOC  O
Group  O  O
.  O  O

IFA  O  O
1999a  O  O
Institute  O  O
of  O  O
Field  O  O
Archaeologists  O  O
,  O  O
Standards  O  O
and  O  O
Guidance  O  O
documents  O  O
(  O  O
Desk  O  O
based  O  O
Assessments  O  O
,  O  O
Watching  O  O
Briefs  O  O
,  O  O
Evaluations  O  O
,  O  O
Excavations  O  O
,  O  O
Investigation  O  O
and  O  O
Recording  O  O
of  O  O
Standing  O  O
Buildings  O  O
.  O  O

IFA  O  O
1999b  O  B-PER
Institute  O  O
of  O  O
Field  O  O
Archaeologists  O  O
Code  O  O
of  O  O
Conduct  O  O
IFA  O  O
1999  B-PER  B-PER
Guidelines  O  O
for  O  O
Finds  O  O
Work  O  O
.  O  O

NA  O  O
(  O  O
Northamptonshire  B-LOC  B-LOC
Archaeology  O  O
)  O  O
2004  B-PER  B-PER
.  O  O

Geophysical  O  O
Survey  O  O
at  O  O
Butterfield  B-LOC  B-LOC
Green  I-LOC  I-LOC
,  I-LOC  I-LOC
Luton  I-LOC  I-LOC
,  I-LOC  I-LOC
Bedfordshire  I-LOC  I-LOC
.  O  O

Taylor  O  O
,  O  O
A  O  O
.  O  O

1988  B-PER  B-PER
.  O  O

South  B-LOC  O
East  I-LOC  O
Cambridgeshire  I-LOC  B-ART
and  O  O
the  O  O
Fen  B-LOC  O
Edge  I-LOC  O
.  O  O

1  O  O
:  O  O
TL1045024708  O  O
Ref  O  O
.  O  O

2  O  O
:  O  O
TL1049524720  O  O
Reason  O  O
:  O  O
To  O  O
assess  O  O
archaeological  O  O
potential  O  O
of  O  O
area  O  O
.  O  O

1  O  O
:  O  O
TL1050524703  O  O
Ref  O  O
.  O  O

1  O  O
:  O  O
TL1054324728  O  O
Ref  O  O
.  O  O

2  O  O
:  O  O
TL1058824740  O  O
Reason  O  O
:  O  O
To  O  O
assess  O  O
archaeological  O  O
potential  O  O
of  O  O
area  O  O
.  O  O

1  O  O
:  O  O
TL1060324731  O  O
Ref  O  O
.  O  O

2  O  O
:  O  O
TL1058624709  O  O
Reason  O  O
:  O  O
To  O  O
assess  O  O
archaeological  O  O
potential  O  O
of  O  O
area  O  O
.  O  O

1  O  O
:  O  O
TL1063424744  O  O
Ref  O  O
.  O  O

2  O  O
:  O  O
TL1064424697  O  O
Reason  O  O
:  O  O
To  O  O
assess  O  O
archaeological  O  O
potential  O  O
of  O  O
area  O  O
.  O  O

1  O  O
:  O  O
TL1047124668  O  O
Ref  O  O
.  O  O

2  O  O
:  O  O
TL1049124624  O  O
Reason  O  O
:  O  O
To  O  O
assess  O  O
archaeological  O  O
potential  O  O
of  O  O
area  O  O
.  O  O

1  O  O
:  O  O
TL1048224673  O  O
Ref  O  O
.  O  O

2  O  O
:  O  O
TL1053224675  O  O
Reason  O  O
:  O  O
To  O  O
assess  O  O
archaeological  O  O
potential  O  O
of  O  O
area  O  O
.  O  O

1  O  O
:  O  O
TL1055924654  O  O
Ref  O  O
.  O  O

2  O  O
:  O  O
TL1058724700  O  O
Reason  O  O
:  O  O
To  O  O
assess  O  O
archaeological  O  O
potential  O  O
of  O  O
area  O  O
.  O  O

1  O  O
:  O  O
TL1060924685  O  O
Ref  O  O
.  O  O

2  O  O
:  O  O
TL1065424625  O  O
Reason  O  O
:  O  O
To  O  O
assess  O  O
archaeological  O  O
potential  O  O
of  O  O
area  O  O
.  O  O

1  O  O
:  O  O
TL1051024648  O  O
Ref  O  O
.  O  O

2  O  O
:  O  O
TL1055324625  O  O
Reason  O  O
:  O  O
To  O  O
assess  O  O
archaeological  O  O
potential  O  O
of  O  O
area  O  O
.  O  O

1  O  O
:  O  O
TL1061024630  O  O
Ref  O  O
.  O  O

2  O  O
:  O  O
TL1065824640  O  O
Reason  O  O
:  O  O
To  O  O
assess  O  O
archaeological  O  O
potential  O  O
of  O  O
area  O  O
.  O  O

1  O  O
:  O  O
TL1055824593  O  O
Ref  O  O
.  O  O

2  O  O
:  O  O
TL1051024599  O  O
Reason  O  O
:  O  O
To  O  O
assess  O  O
archaeological  O  O
potential  O  O
of  O  O
area  O  O
.  O  O

1  O  O
:  O  O
TL1057924628  O  O
Ref  O  O
.  O  O

2  O  O
:  O  O
TL1058524599  O  O
Reason  O  O
:  O  O
To  O  O
assess  O  O
archaeological  O  O
potential  O  O
of  O  O
area  O  O
.  O  O

1  O  O
:  O  O
TL1056724561  O  O
Ref  O  O
.  O  O

1  O  O
:  O  O
TL1064124612  O  O
Ref  O  O
.  O  O

2  O  O
:  O  O
TL1066724598  O  O
Reason  O  O
:  O  O
To  O  O
assess  O  O
archaeological  O  O
potential  O  O
of  O  O
area  O  O
.  O  O

Finds  O  O
were  O  O
cleaned  O  O
,  O  O
weighed  O  O
and  O  O
quantified  O  O
by  O  O
type  O  O
and  O  O
date  O  O
.  O  O

The  O  O
resulting  O  O
information  O  O
was  O  O
entered  O  O
onto  O  O
an  O  O
Access  O  O
database  O  O
which  O  O
was  O  O
used  O  O
for  O  O
plotting  O  O
the  O  O
survey  O  O
results  O  O
as  O  O
dot-density  O  O
distributions  O  O
(  O  O
Figure  O  O
2  O  O
)  O  O
.  O  O

7.2.1.2  O  O
Pottery  B-ART  B-ART
Ten  O  O
pottery  B-ART  B-MAT
sherds  I-ART  B-ART
weighing  O  O
54g  O  O
were  O  O
recovered  O  O
,  O  O
ranging  O  O
in  O  O
date  O  O
from  B-PER  O
the  I-PER  O
early  I-PER  B-PER
medieval  I-PER  I-PER
to  I-PER  I-PER
post-medieval  I-PER  I-PER
periods  I-PER  O
(  O  O
Table  O  O
1  O  O
)  O  O
.  O  O

All  O  O
sherds  B-ART  B-ART
are  O  O
too  O  O
small  O  O
(  O  O
average  O  O
sherd  O  O
weight  O  O
5g  O  O
)  O  O
to  O  O
allow  O  O
vessel  O  B-ART
form  O  O
to  O  O
be  O  O
identified  O  O
.  O  O

For  O  O
a  O  O
plough  O  O
zone  O  O
assemblage  O  O
,  O  O
the  O  O
incidence  O  O
of  O  O
abrasion  O  O
is  O  O
fairly  O  O
low  O  O
,  O  O
although  O  O
this  O  O
may  O  O
in  O  O
part  O  O
be  O  O
due  O  O
to  O  O
the  O  O
hard-fired  O  O
and  O  O
robust  O  O
nature  O  O
of  O  O
most  O  O
fabric  O  O
types  O  O
.  O  O

The  O  O
earliest  O  O
pottery  B-ART  B-ART
is  O  O
of  O  O
12th-13th  B-PER  B-PER
century  I-PER  I-PER
date  O  O
and  O  O
comprises  O  O
two  O  O
coarse  B-ART  O
sand  I-ART  O
tempered  I-ART  O
sherds  I-ART  B-ART
.  O  O

Three  O  O
sandy  O  B-MAT
sherds  B-ART  B-ART
are  O  O
broadly  O  O
datable  O  O
from  O  O
the  O  O
12th-14th  B-PER  O
centuries  I-PER  O
.  O  O

A  O  O
single  O  O
sherd  B-ART  B-ART
of  O  O
late  B-PER  B-PER
medieval  I-PER  I-PER
smooth  B-ART  O
oxidised  I-ART  O
ware  I-ART  O
was  O  O
also  O  O
identified  O  O
.  O  O

All  O  O
are  O  O
undiagnostic  O  O
and  O  O
moderately  O  O
abraded  O  O
.  O  O

Post-medieval  B-PER  B-PER
pottery  B-ART  B-ART
:  O  O
4  O  O
sherds  O  B-ART
(  O  O
34g  O  O
)  O  O
.  O  O

Post-medieval  B-PER  B-PER
pottery  B-ART  B-ART
comprises  O  O
local  O  O
glazed  B-ART  O
earthenwares  I-ART  O
and  O  O
a  O  O
sherd  B-ART  B-ART
of  O  O
Staffordshire  B-ART  B-ART
slipware  I-ART  I-ART
,  O  O
of  O  O
17th-18th  B-PER  B-PER
century  I-PER  I-PER
date  O  O
.  O  O

7.2.1.3  O  O
Flint  B-ART  O
Seven  O  O
pieces  O  O
of  O  O
worked  B-ART  B-ART
flint  I-ART  I-ART
(  O  O
55g  O  O
)  O  O
and  O  O
two  O  O
pieces  O  O
of  O  O
unmodified  B-ART  O
burnt  I-ART  O
flint  I-ART  B-ART
(  O  O
70g  O  O
)  O  O
were  O  O
identified  O  O
(  O  O
Table  O  O
2  O  O
)  O  O
.  O  O

The  O  O
former  O  O
are  O  O
all  O  O
waste  B-ART  O
flakes  I-ART  B-ART
,  O  O
fashioned  O  O
from  O  O
poor  O  O
quality  O  O
raw  O  O
material  O  O
.  O  O

Most  O  O
have  O  O
sustained  O  O
edge  O  O
damage  O  O
characteristic  O  O
of  O  O
a  O  O
plough-zone  O  O
assemblage  O  O
.  O  O

No  O  O
.  O  O

The  O  O
brick  B-ART  B-ART
and  O  O
tile  B-ART  B-ART
fragments  I-ART  I-ART
and  O  O
clay  B-MAT  B-MAT
pipe  B-ART  B-ART
stem  O  O
are  O  O
of  O  O
post-medieval  B-PER  B-PER
date  O  O
,  O  O
and  O  O
the  O  O
tinned  B-MAT  O
copper  I-MAT  B-MAT
alloy  I-MAT  I-MAT
button  B-ART  B-ART
of  O  O
19t  B-PER  B-PER
`  I-PER  I-PER
century  I-PER  I-PER
origin  O  O
.  O  O

The  O  O
pieces  O  O
of  O  O
ferrous  B-MAT  O
slag  B-ART  O
are  O  O
undatable  O  O
,  O  O
but  O  O
given  O  O
their  O  O
provenance  O  O
,  O  O
are  O  O
likely  O  O
to  O  O
be  O  O
of  O  O
post-medieval  B-PER  B-PER
or  O  I-PER
later  O  I-PER
date  O  O
.  O  O

The  O  O
material  O  O
was  O  O
scanned  O  O
to  O  O
ascertain  O  O
the  O  O
nature  O  O
,  O  O
condition  O  O
and  O  O
,  O  O
where  O  O
possible  O  O
,  O  O
date  O  O
range  O  O
of  O  O
the  O  O
artefact  O  O
types  O  O
present  O  O
.  O  O

No  O  O
finds  O  O
were  O  O
recovered  O  O
from  O  O
Trenches  O  O
1  O  O
,  O  O
3  O  O
,  O  O
9  O  O
,  O  O
11  O  O
or  O  O
15  O  O
.  O  O

These  O  O
were  O  O
examined  O  O
by  O  O
context  O  O
and  O  O
quantified  O  O
using  O  O
minimum  O  O
sherd  B-ART  B-ART
count  O  O
and  O  O
weight  O  O
.  O  O

Sherds  B-ART  B-ART
are  O  O
generally  O  O
small  O  O
(  O  O
average  O  O
weight  O  O
7g  O  O
)  O  O
and  O  O
exhibit  O  O
variable  O  O
degrees  O  O
of  O  O
abrasion  O  O
.  O  O

Nineteen  O  O
fabric  B-ART  O
types  O  O
were  O  O
identified  O  O
using  O  O
common  O  O
names  O  O
and  O  O
type  O  O
codes  O  O
in  O  O
accordance  O  O
with  O  O
the  O  O
Bedfordshire  B-LOC  B-LOC
Ceramic  O  O
Type  O  O
Series  O  O
,  O  O
held  O  O
by  O  O
Albion  O  O
Archaeology  O  O
.  O  O

Fabrics  B-ART  O
are  O  O
listed  O  O
below  O  O
(  O  O
Table  O  O
5  O  O
)  O  O
in  O  O
chronological  O  O
order  O  O
.  O  O

The  O  O
former  O  O
is  O  O
represented  O  O
by  O  O
three  O  O
small  O  O
and  O  O
abraded  O  O
flint  B-MAT  B-ART
and  O  O
sand  B-MAT  O
tempered  B-ART  O
body  I-ART  O
sherds  I-ART  B-ART
(  O  O
6g  O  O
)  O  O
,  O  O
recovered  O  O
from  O  O
ditch  B-CON  O
es  I-CON  O
[  O  O
603  O  O
]  O  O
,  O  O
[  O  O
1003  O  O
]  O  O
and  O  O
[  O  O
1203  O  O
]  O  O
,  O  O
Trenches  O  O
6  O  O
,  O  O
10  O  O
and  O  O
12  O  O
respectively  O  O
.  O  O

Ditches  B-CON  B-CON
[  O  O
705  O  O
]  O  O
and  O  O
[  O  O
708  O  O
]  O  O
,  O  O
Trench  O  O
7  O  O
,  O  O
yielded  O  O
fifty-four  O  O
sherds  B-ART  B-ART
(  O  O
374g  O  O
)  O  O
of  O  O
early  B-PER  B-PER
to  I-PER  I-PER
middle  I-PER  I-PER
Iron  I-PER  I-PER
Age  I-PER  I-PER
pottery  I-PER  B-ART
.  O  O

Sherds  B-ART  B-ART
are  O  O
generally  O  O
abraded  O  O
,  O  O
although  O  O
a  O  O
number  O  O
of  O  O
vessels  O  B-ART
are  O  O
represented  O  O
by  O  O
more  O  O
than  O  O
one  O  O
sherd  B-ART  B-ART
.  O  O

Fabric  O  O
types  O  O
are  O  O
predominantly  O  O
sand  O  O
tempered  O  O
,  O  O
reflecting  O  O
the  O  O
exploitation  O  O
of  O  O
local  O  O
geology  O  O
.  O  O

Both  O  O
coarse  B-ART  O
and  I-ART  O
fneware  I-ART  O
vessels  I-ART  O
are  O  O
present  O  O
,  O  O
the  O  O
latter  O  O
including  O  O
a  O  O
vessel  B-ART  B-ART
with  O  O
stabbed  O  O
decoration  O  O
on  O  O
the  O  O
rim  O  O
and  O  O
shoulder  O  O
.  O  O

Late  B-PER  B-PER
Iron  I-PER  I-PER
Age  I-PER  I-PER
pottery  I-PER  B-ART
is  O  O
represented  O  O
by  O  O
five  O  O
undiagnostic  O  O
grog  B-MAT  O
and  O  O
