Word  actual_tag  prediction
de  [de]  O
afstand  [afstand]  O
waarover  [waar][over]  O
het  [het]  O
sediment  [sediment]  O
wordt  [word][t]  O
verplaatst  [ver][plaats][t]  O
.  [.]  O

Vooral  [voor][al]  O
op  [op]  O
verlaten  [ver][laaten]  O
akkers  [akker][s]  O
en  [en]  O
landbouwgronden  [land][bouw][grond][en]  O
die  [die]  O
loodrecht  [loodrecht]  O
op  [op]  O
de  [de]  O
hoogtelijnen  [hoog][te][lijn][en]  O
worden  [word][en]  O
geploegd  [ge][ploeg][d]  O
,  [,]  O
stroomt  [stroom][t]  O
meer  [meer]  O
dan  [dan]  O
90  [90]  O
%  [%]  O
van  [van]  O
het  [het]  O
regenwater  [regen][water]  O
over  [over]  O
het  [het]  O
oppervlak  [opper][vlak]  O
af  [af]  O
.  [.]  O

In  [in]  O
weilanden  [wei][land][en]  O
is  [zijn]  O
deze  [deze]  O
hoeveelheid  [hoeveelheid]  O
beperkt  [be][perkt]  O
tot  [tot]  O
ca.  [ca.]  O
20  [20]  O
%  [%]  O
.55  [.55]  O
Ook  [ook]  O
bij  [bij]  O
andere  [ander][e]  O
hellingprocessen  [hel][ing][proces][en]  O
,  [,]  O
zoals  [zoals]  O
vloeien  [vloei][en]  O
,  [,]  O
kruipen  [kruip][en]  O
,  [,]  O
glijden  [glijd][en]  O
of  [of]  O
vallen  [val][en]  O
,  [,]  O
kunnen  [kan][en]  O
grondsporen  [grondsporen]  O
worden  [word][en]  O
aangetast  [aan][ge][tast]  O
en  [en]  O
vondsten  [vondst][en]  O
worden  [word][en]  O
verplaatst  [ver][plaats][t]  O
.  [.]  O

In  [in]  O
gebieden  [gebieed][en]  O
met  [met]  O
steenrijke  [steen][rijk][e]  O
ondergrond  [onder][grond]  O
kunnen  [kan][en]  O
stenen  [steen][en]  O
door  [door]  O
vallen  [val][en]  O
en  [en]  O
glijden  [glijd][en]  O
aanwezige  [aanwezig][e]  O
(vuur)stenen  [(vuur)stenen]  O
artefacten  [artefact][en]  O
beschadigen  [beschadig][en]  O
en  [en]  O
het  [het]  O
uiteenvallen  [uiteenvallen]  O
van  [van]  O
zachtere  [zacht][er][e]  O
materialen  [materiea][al][en]  O
als  [als]  O
bot  [bot]  O
en  [en]  O
aardewerk  [aarde][werk]  O
tot  [tot]  O
gevolg  [ge][volg]  O
hebben  [heb][en]  O
.  [.]  O

De  [de]  O
steen  [steen]  O
-  [-]  O
en  [en]  O
grindrijke  [gr][in][d][rijk][e]  O
afzettingen  [af][zet][ing][en]  O
liggen  [lig][en]  O
in  [in]  O
Rijckholt  [Rijckholt]  O
vooral  [voor][al]  O
aan  [aan]  O
de  [de]  O
randen  [rand][en]  O
van  [van]  O
het  [het]  O
plateau  [plateau]  O
,  [,]  O
waar  [waar]  O
de  [de]  O
löss  [löss]  O
in  [in]  O
de  [de]  O
loop  [loop]  O
van  [van]  O
de  [de]  O
tijd  [tijd]  O
is  [zijn]  O
geërodeerd  [geërodeer][d]  O
en  [en]  O
de  [de]  O
oudere  [oud][er][e]  O
grindrijke  [gr][in][d][rijk][e]  O
rivierafzettingen  [rivier][af][zet][ing][en]  O
aan  [aan]  O
het  [het]  O
oppervlak  [opper][vlak]  O
liggen  [lig][en]  O
.56  [.56]  O
De  [de]  O
geulen  [geul][en]  O
die  [die]  O
zich  [zich]  O
door  [door]  O
afspoeling  [af][spoel][ing]  O
vormen  [vorm][en]  O
,  [,]  O
kun  [kan]  O
-  [-]  O

nen  [nen]  O
zich  [zich]  O
omvormen  [omvormen]  O
tot  [tot]  O
rivieren  [rivier][en]  O
en  [en]  O
op  [op]  O
grotere  [groot][er][e]  O
schaal  [schaal]  O
water  [water]  O
en  [en]  O
afbraakproducten  [af][braak][product][en]  O
afvoeren  [af][vaar][en]  O
.  [.]  O

Het  [het]  O
fijnere  [fijn][er][e]  O
bodemmateriaal  [bod][em][materie][aal]  O
,  [,]  O
zoals  [zoals]  O
löss  [löss]  O
,  [,]  O
wordt  [word][t]  O
in  [in]  O
suspensie  [suspensie]  O
door  [door]  O
de  [de]  O
rivier  [rivier]  O
getransporteerd  [ge][transport][eer][d]  O
,  [,]  O
terwijl  [terwijl]  O
de  [de]  O
grovere  [grof][er][e]  O
fractie  [fractie]  O
,  [,]  O
zoals  [zoals]  O
stenen  [steen][en]  O
,  [,]  O
over  [over]  O
de  [de]  O
bodem  [bodem]  O
rollen  [rol][en]  O
en  [en]  O
schuiven  [schuif][en]  O
.  [.]  O

Tijdens  [tijdens]  O
het  [het]  O
transport  [transport]  O
van  [van]  O
verweringsmateriaal  [ver][weer][ing][s][materie][aal]  O
,  [,]  O
inclusief  [inclusie][f]  O
geërodeerd  [geërodeer][d]  O
archeologisch  [archeologisch]  O
materiaal  [materie][aal]  O
,  [,]  O
stoot  [stoot]  O
en  [en]  O
schuurt  [schuur][t]  O
het  [het]  O
materiaal  [materie][aal]  O
tegen  [tegen]  O
elkaar  [elkaar]  O
en  [en]  O
kan  [kan]  O
het  [het]  O
daardoor  [daar][door]  O
uiteenvallen  [uiteenvallen]  O
of  [of]  O
versplinteren  [versplinteren]  O
.  [.]  O

Hierdoor  [hier][door]  O
kunnen  [kan][en]  O
vondsten  [vondst][en]  O
worden  [word][en]  O
afgerond  [af][ge][rond]  O
en  [en]  O
breken  [breek][en]  O
en  [en]  O
in  [in]  O
sommige  [sommige]  O
gevallen  [ge][val][en]  O
zelfs  [zelfs]  O
uiteenvallen  [uiteenvallen]  O
en  [en]  O
oplossen  [op][los][en]  O
,  [,]  O
in  [in]  O
het  [het]  O
geval  [geval]  O
van  [van]  O
aardewerk  [aarde][werk]  O
en  [en]  O
bot  [bot]  O
.  [.]  O

In  [in]  O
relatief  [relatief]  O
reliëfrijke  [relieëf][rijk][e]  O
gebieden  [gebieed][en]  O
hebben  [heb][en]  O
rivieren  [rivier][en]  O
vaak  [vaak]  O
een  [een]  O
dalvormige  [dal][vorm][ig][e]  O
dwarsdoorsnede  [dwars][doorsnede]  O
waar  [waar]  O
erosie  [erosie]  O
overheerst  [over][heers][t]  O
;  [;]  O
de  [de]  O
gradiënt  [gradiënt]  O
is  [zijn]  O
over  [over]  O
het  [het]  O
algemeen  [al][gemeen]  O
groot  [groot]  O
en  [en]  O
het  [het]  O
losse  [los][e]  O
bodemmateriaal  [bod][em][materie][aal]  O
wordt  [word][t]  O
afgevoerd  [af][ge][voer][d]  O
.57  [.57]  O
Vaak  [vaak]  O
ontstaan  [ont][sta]  O
er  [er]  O
puinwaaiers  [puin][waai][er][s]  O
op  [op]  O
plaatsen  [plaats][en]  O
waar  [waar]  O
de  [de]  O
rivier  [rivier]  O
met  [met]  O
een  [een]  O
steil  [steil]  O
verhang  [verhang]  O
in  [in]  O
een  [een]  O
dalvlakte  [dal][vlak][te]  O
uitwaaiert  [uit][waaier][t]  O
.  [.]  O

De  [de]  O
Schone  [schoon][e]  O
Grub  [grub]  O
in  [in]  O
Rijckholt  [Rijckholt]  O
is  [zijn]  O
tegenwoordig  [tegenwoordig]  O
een  [een]  O
1200  [1200]  O
meter  [meet][er]  O
lang  [lang]  O
droogdal  [droog][dal]  O
,  [,]  O
dat  [dat]  O
lange  [lang][e]  O
tijd  [tijd]  O
heeft  [heb][t]  O
gefunctioneerd  [ge][functie][oneer][d]  O
voor  [voor]  O
de  [de]  O
afwatering  [af][water][ing]  O
van  [van]  O
het  [het]  O
plateau  [plateau]  O
en  [en]  O
waarbij  [waar][bij]  O
ook  [ook]  O
verweringsmateriaal  [verweringsmateriaal]  O
werd  [word]  O
getransporteerd  [ge][transport][eer][d]  O
.58  [.58]  O
In  [in]  O
de  [de]  O
Rijckholtse  [Rijckholtse]  O
mijn  [mijn]  O
-  [-]  O
en  [en]  O
het  [het]  O
aangrenzende  [aan][grens][end][e]  O
gebied  [gebied]  O
komt  [kom][t]  O
in  [in]  O
de  [de]  O
ondergrond  [onder][grond]  O
kalksteen  [kalksteen]  O
voor  [voor]  O
dat  [dat]  O
aan  [aan]  O
oplossing  [op][los][ing]  O
door  [door]  O
water  [water]  O
heeft  [heb][t]  O
blootgestaan  [blootgestaan]  O
.  [.]  O

Door  [door]  O
de  [de]  O
oplossing  [op][los][ing]  O
van  [van]  O
het  [het]  O
kalksteen  [kalksteen]  O
ontstaan  [ont][sta]  O
allerlei  [allerlei]  O
holten  [hol][te][n]  O
waar  [waar]  O
door  [door]  O
inspoeling  [in][spoel][ing]  O
en  [en]  O
instorting  [in][stort][ing]  O
van  [van]  O
bovenaf  [bovenaf]  O
vondsten  [vondst][en]  O
en  [en]  O
grondsporen  [grond][spoor][en]  O
in  [in]  O
verdwijnen  [verdwijn][en]  O
.  [.]  O

Het  [het]  O
gaat  [ga][t]  O
hier  [hier]  O
om  [om]  O
dolines  [doline][s]  O
en  [en]  O
karstpijpen  [karst][pijp][en]  O
(  [(]  O
geologische  [geologisch][e]  O
orgelpijpen  [orgel][pijp][en]  O
)  [)]  O
.  [.]  O

Een  [een]  O
ander  [ander]  O
abiotisch  [abiotisch]  O
proces  [proces]  O
is  [zijn]  O
de  [de]  O
mechanische  [mechanisch][e]  O
verwering  [ver][weer][ing]  O
van  [van]  O
mobilia  [mobilia]  O
.  [.]  O

Bevriezing  [be][vries][ing]  O
van  [van]  O
water  [water]  O
in  [in]  O
de  [de]  O
poriën  [porie][en]  O
en  [en]  O
diaklazen  [diaklaas][en]  O
van  [van]  O
gesteenten  [ge][steen][te][n]  O
veroorzaakt  [ver][oorzaak][t]  O
volumevergroting  [volume][ver][groot][ing]  O
,  [,]  O
waardoor  [waar][door]  O
nieuwe  [nieuw][e]  O
scheurtjes  [scheur][tje][s]  O
ontstaan  [ont][sta]  O
en  [en]  O
bestaande  [bestaande]  O
scheurtjes  [scheur][tje][s]  O
worden  [word][en]  O
vergroot  [ver][groot]  O
.  [.]  O

Door  [door]  O
een  [een]  O
herhaaldelijke  [herhaald][elijk][e]  O
afwisseling  [af][wissel][ing]  O
van  [van]  O
vorst  [vorst]  O
en  [en]  O
dooi  [dooi]  O
kunnen  [kan][en]  O
gesteenten  [ge][steen][te][n]  O
in  [in]  O
de  [de]  O
loop  [loop]  O
van  [van]  O
tijd  [tijd]  O
breken  [breek][en]  O
en  [en]  O
uiteenvallen  [uiteenvallen]  O
;  [;]  O
een  [een]  O
dergelijke  [dergelijk][e]  O
aantasting  [aan][tast][ing]  O
is  [zijn]  O
het  [het]  O
sterkst  [sterk][st]  O
bij  [bij]  O
herhaaldelijke  [herhaald][elijk][e]  O
temperatuurschommelingen  [temperatuur][schommel][ing][en]  O
rond  [rond]  O
het  [het]  O
vriespunt  [vries][punt]  O
.  [.]  O

De  [de]  O
breuken  [breuk][en]  O
worden  [word][en]  O
vooral  [voor][al]  O
veroorzaakt  [ver][oorzaak][t]  O
door  [door]  O
een  [een]  O
afwisseling  [af][wissel][ing]  O
van  [van]  O
bevriezend  [bevriezend]  O
en  [en]  O
ontdooiend  [ont][dooi][end]  O
water  [water]  O
.59  [.59]  O
Vooral  [voor][al]  O
de  [de]  O
stenen  [steen][en]  O
(  [(]  O
artefacten  [artefact][en]  O
)  [)]  O
die  [die]  O
in  [in]  O
glaciale  [glaciaal][e]  O
en  [en]  O
stadiale  [stadiaal][e]  O
perioden  [periode][n]  O
aan  [aan]  O
of  [of]  O
nabij  [nabij]  O
het  [het]  O
oppervlak  [opper][vlak]  O
hebben  [heb][en]  O
gelegen  [ge][lig][en]  O
,  [,]  O
stonden  [sta][d][en]  O
bloot  [bloot]  O
aan  [aan]  O
deze  [deze]  O
verwering  [ver][weer][ing]  O
.  [.]  O

Aardewerk  [aarde][werk]  O
valt  [val][t]  O
eveneens  [even][eens]  O
gemakkelijk  [gemak][elijk]  O
uit  [uit]  O
-  [-]  O

een  [een]  O
door  [door]  O
een  [een]  O
afwisseling  [af][wissel][ing]  O
van  [van]  O
vorst  [vorst]  O
en  [en]  O
dooi  [dooi]  O
.  [.]  O

Vooral  [voor][al]  O
het  [het]  O
minder  [minder]  O
hard  [hard]  O
gebakken  [ge][bak][en]  O
en  [en]  O
met  [met]  O
(natuur)steen  [(natuur)steen]  O
gemagerde  [ge][mager][de]  O
of  [of]  O
verschraalde  [ver][schraal][de]  O
aardewerk  [aarde][werk]  O
is  [zijn]  O
kwetsbaar  [kwets][baar]  O
door  [door]  O
het  [het]  O
verschil  [verschil]  O
in  [in]  O
warmtegeleiding  [warm][te][ge][leid][ing]  O
van  [van]  O
het  [het]  O
natuursteen  [natuur][steen]  O
ten  [ten]  O
opzichte  [op][zicht]  O
van  [van]  O
de  [de]  O
klei  [klei]  O
.  [.]  O

Chemische  [chemisch][e]  O
verwering  [ver][weer][ing]  O
is  [zijn]  O
een  [een]  O
ander  [ander]  O
abiotisch  [abiotisch]  O
proces  [proces]  O
.  [.]  O

Nadat  [nadat]  O
de  [de]  O
sedimentatie  [sedimentatie]  O
van  [van]  O
löss  [löss]  O
aan  [aan]  O
het  [het]  O
einde  [einde]  O
van  [van]  O
het  [het]  O
Glaciaal  [glaciaal]  O
stagneerde  [stagneer][de]  O
,  [,]  O
stond  [sta][d]  O
deze  [deze]  O
in  [in]  O
toenemende  [toe][neem][end][e]  O
mate  [mate]  O
bloot  [bloot]  O
aan  [aan]  O
chemische  [chemisch][e]  O
verwering  [ver][weer][ing]  O
,  [,]  O
waardoor  [waar][door]  O
in  [in]  O
de  [de]  O
loop  [loop]  O
van  [van]  O
de  [de]  O
tijd  [tijd]  O
het  [het]  O
lösspakket  [lös][s][pakket]  O
tot  [tot]  O
een  [een]  O
diepte  [diep][te]  O
van  [van]  O
2  [2]  O
tot  [tot]  O
3  [3]  O
m  [m]  O
werd  [word]  O
ontkalkt  [ont][kalk][t]  O
.  [.]  O

De  [de]  O
ontkalking  [ont][kalk][ing]  O
is  [zijn]  O
vooral  [voor][al]  O
in  [in]  O
vochtige  [vocht][ig][e]  O
perioden  [periode][n]  O
gedurende  [gedurende]  O
het  [het]  O
Holoceen  [Holoceen]  O
opgetreden  [op][ge][treed][en]  O
.  [.]  O

Voor  [voor]  O
de  [de]  O
oplossing  [op][los][ing]  O
van  [van]  O
kalk  [kalk]  O
moet  [moet]  O
namelijk  [namelijk]  O
de  [de]  O
hoeveelheid  [hoeveelheid]  O
neerslag  [neer][slag]  O
groter  [groot][er]  O
zijn  [zijn]  O
dan  [dan]  O
de  [de]  O
verdamping  [ver][damp][ing]  O
,  [,]  O
en  [en]  O
het  [het]  O
neerslagoverschot  [neerslag][overschot]  O
moet  [moet]  O
groter  [groot][er]  O
zijn  [zijn]  O
dan  [dan]  O
de  [de]  O
bergingscapaciteit  [berg][ing][s][capaciteit]  O
van  [van]  O
het  [het]  O
veld  [veld]  O
.60  [.60]  O
Zoals  [zoals]  O
in  [in]  O
paragraaf  [paragraaf]  O
6.1  [6.1]  O
wordt  [word][t]  O
beschreven  [be][schref][en]  O
,  [,]  O
is  [zijn]  O
de  [de]  O
De  [De]  O
Kaap  [Kaap]  O
een  [een]  O
relatief  [relatief]  O
hooggelegen  [hoog][gelig][en]  O
landtong  [land][tong]  O
die  [die]  O
draineert  [draineert]  O
op  [op]  O
de  [de]  O
omringende  [om][ring][end][e]  O
dalen  [daal][en]  O
,  [,]  O
waardoor  [waar][door]  O
de  [de]  O
decalcificatie  [de][calcificatie]  O
nog  [nog]  O
groter  [groot][er]  O
is  [zijn]  O
.61  [.61]  O
Decalcificatie  [de][calcificatie]  O
en  [en]  O
de  [de]  O
afwisseling  [af][wissel][ing]  O
van  [van]  O
droge  [droog][e]  O
en  [en]  O
vochtige  [vocht][ig][e]  O
omstandigheden  [omstandig][heid][en]  O
zijn  [zijn]  O
de  [de]  O
belangrijkste  [belang][rijk][st][e]  O
oorzaken  [oorzaak][en]  O
voor  [voor]  O
de  [de]  O
oxidatie  [oxideer][atie]  O
,  [,]  O

ontbinding  [ont][bind][ing]  O
en  [en]  O
uitspoeling  [uit][spoel][ing]  O
van  [van]  O
het  [het]  O
organische  [orgaan][isch][e]  O
materiaal  [materie][aal]  O
in  [in]  O
de  [de]  O
bodem  [bodem]  O
.  [.]  O

Chemische  [chemisch][e]  O
verwering  [ver][weer][ing]  O
draagt  [draag][t]  O
ook  [ook]  O
bij  [bij]  O
aan  [aan]  O
de  [de]  O
aantasting  [aan][tast][ing]  O
en  [en]  O
de  [de]  O
verdwijning  [verdwijn][ing]  O
van  [van]  O
organische  [orgaan][isch][e]  O
materialen  [materiea][al][en]  O
.  [.]  O

Het  [het]  O
gaat  [ga][t]  O
hierbij  [hier][bij]  O
om  [om]  O
de  [de]  O
aantasting  [aan][tast][ing]  O
door  [door]  O
veldspaten  [veldspaat][en]  O
en  [en]  O
phyllosilicaten  [p][hyllosilicaat][en]  O
,  [,]  O
waarbij  [waar][bij]  O
kleimineralen  [kleimineraal][en]  O
ontstaan  [ont][sta]  O
.  [.]  O

Bij  [bij]  O
dit  [dit]  O
proces  [proces]  O
van  [van]  O
nieuwvorming  [nieuw][vorm][ing]  O
komen  [kom][en]  O
zouten  [zout][en]  O
,  [,]  O
waaronder  [waar][onder]  O
natrium  [natrium]  O
,  [,]  O
vrij  [vrij]  O
,  [,]  O
die  [die]  O
naast  [naast]  O
een  [een]  O
schadelijk  [schaad][elijk]  O
effect  [effect]  O
voor  [voor]  O
de  [de]  O
organische  [orgaan][isch][e]  O
component62  [component62]  O
waarschijnlijk  [waarschijnlijk]  O
ook  [ook]  O
een  [een]  O
belangrijke  [belang][rijk][e]  O
rol  [rol]  O
hebben  [heb][en]  O
gespeeld  [ge][speel][d]  O
in  [in]  O
de  [de]  O
patinering  [patineer][ing]  O
van  [van]  O
vuurstenen  [vuur][steen][en]  O
artefacten  [artefact][en]  O
.  [.]  O

Ontkalking  [ont][kalk][ing]  O
van  [van]  O
de  [de]  O
löss  [löss]  O
is  [zijn]  O
een  [een]  O
voorwaarde  [voorwaarde]  O
voor  [voor]  O
de  [de]  O
uitspoeling  [uit][spoel][ing]  O
van  [van]  O
klei  [klei]  O
in  [in]  O
de  [de]  O
bodem  [bodem]  O
,  [,]  O
waardoor  [waar][door]  O
de  [de]  O
zogenoemde  [zo][genoemd][e]  O
briklaag  [briklaag]  O
wordt  [word][t]  O
gevormd  [gevormd]  O
.  [.]  O

Deze  [deze]  O
veelal  [veel][al]  O
bruinrode  [bruin][rood][e]  O
klei-inspoelings  [klei-inspoelings]  O
-  [-]  O
of  [of]  O
Bt-horizont  [bt][horizont]  O
kan  [kan]  O
afhankelijk  [af][hang][elijk]  O
van  [van]  O
het  [het]  O
moment  [moment]  O
van  [van]  O
vorming  [vorm][ing]  O
van  [van]  O
invloed  [invloed]  O
zijn  [zijn]  O
op  [op]  O
de  [de]  O
zichtbaarheid  [zichtbaar][heid]  O
van  [van]  O
archeologische  [archeologisch][e]  O
grondsporen  [grond][spoor][en]  O
.  [.]  O

De  [de]  O
inspoeling  [in][spoel][ing]  O
kan  [kan]  O
grondsporen  [grondsporen]  O
maskeren  [masker][en]  O
.  [.]  O

Tot  [tot]  O
de  [de]  O
abiotische  [abiotisch][e]  O
processen  [proces][en]  O
horen  [hoor][en]  O
ook  [ook]  O
de  [de]  O
branden  [brand][en]  O
die  [die]  O
door  [door]  O
bliksem  [bliksem]  O
of  [of]  O
vulkaanuitbarstingen  [vulkaan][uit][barst][ing][en]  O
ontstaan  [ont][sta]  O
.  [.]  O

Door  [door]  O
branden  [brand][en]  O
kan  [kan]  O
bot  [bot]  O
calcineren  [calcineer][en]  O
,  [,]  O
van  [van]  O
kleur  [kleur]  O
veranderen  [verander][en]  O
of  [of]  O
uiteenvallen  [uiteenvallen]  O
.  [.]  O

Aardewerk  [aarde][werk]  B-ART

23  [23]  O
—  [—]  O

verkleurt  [ver][kleur][t]  O
en  [en]  O
kan  [kan]  O
uiteenvallen  [uiteenvallen]  O
in  [in]  O
kleinere  [klein][er][e]  O
fragmenten  [fragment][en]  O
of  [of]  O
splijten  [splijt][en]  O
.63  [.63]  O
De  [de]  O
inwerking  [in][werk][ing]  O
van  [van]  O
vuur  [vuur]  O
op  [op]  O
(vuur)steen  [(vuur)steen]  O
veroorzaakt  [ver][oorzaak][t]  O
kleurveranderingen  [kleur][verander][ing][en]  O
,  [,]  O
scheuren  [scheur][en]  O
,  [,]  O
potlids  [pot][lids]  O
en  [en]  O
verbrokkeling  [ver][brokkel][ing]  O
.  [.]  O

De  [de]  O
hitte  [hitte]  O
van  [van]  O
bosbranden  [bos][brand][en]  O
dringt  [dring][t]  O
vaak  [vaak]  O
niet  [niet]  O
dieper  [diep][er]  O
door  [door]  O
dan  [dan]  O
7  [7]  O
tot  [tot]  O
10  [10]  O
cm  [cm]  O
onder  [onder]  O
het  [het]  O
maaiveld  [maai][veld]  O
.  [.]  O

Whyte  [whyte]  O
vermeldt  [ver][meld][t]  O
op  [op]  O
grond  [grond]  O
van  [van]  O
experimenten  [experiment][en]  O
dat  [dat]  O
artefacten  [artefact][en]  O
die  [die]  O
dieper  [diep][er]  O
dan  [dan]  O
6  [6]  O
cm  [cm]  O
onder  [onder]  O
het  [het]  O
oppervlak  [opper][vlak]  O
liggen  [lig][en]  O
geen  [geen]  O
gevolgen  [ge][volg][en]  O
van  [van]  O
de  [de]  O
branden  [brand][en]  O
zullen  [zal][en]  O
ondervinden  [onder][vind][en]  O
.64  [.64]  O
De  [de]  O
gevolgen  [ge][volg][en]  O
van  [van]  O
de  [de]  O
bosbranden  [bos][brand][en]  O
zijn  [zijn]  O
het  [het]  O
grootst  [groot][st]  O
voor  [voor]  O
artefacten  [artefact][en]  O
die  [die]  O
vlak  [vlak]  O
bij  [bij]  O
omgevallen  [omgevallen]  O
brandende  [brand][end][e]  O
stammen  [stam][en]  O
liggen  [lig][en]  O
en  [en]  O
in  [in]  O
de  [de]  O
depressies  [depressie][s]  O
die  [die]  O
het  [het]  O
gevolg  [ge][volg]  O
zijn  [zijn]  O
van  [van]  O
boom  [boom]  O
-  [-]  O
of  [of]  O
windvallen  [windvallen]  O
.65  [.65]  O
Biotische  [biotisch][e]  O
processen  [proces][en]  O
De  [de]  O
biotische  [biotisch][e]  O
postdepositionele  [post][depositie][oneel][e]  O
processen  [proces][en]  O
spelen  [speel][en]  O
zich  [zich]  O
voornamelijk  [voor][namelijk]  O
af  [af]  O
in  [in]  O
de  [de]  O
bovenste  [bovenst][e]  O
meters  [meet][er][s]  O
onder  [onder]  O
het  [het]  O
oppervlak  [opper][vlak]  O
,  [,]  O

waarin  [waar][in]  O
zich  [zich]  O
in  [in]  O
de  [de]  O
loop  [loop]  O
van  [van]  O
de  [de]  O
tijd  [tijd]  O
een  [een]  O
bodem  [bodem]  O
heeft  [heb][t]  O
gevormd  [gevormd]  O
.  [.]  O

Voor  [voor]  O
het  [het]  O
onderhavige  [onderhavige]  O
onderzoek  [onder][zoek]  O
is  [zijn]  O
vooral  [voor][al]  O
de  [de]  O
holocene  [holocene]  O
bodemvorming  [bodem][vorm][ing]  O
van  [van]  O
belang  [belang]  O
.  [.]  O

Op  [op]  O
het  [het]  O
plateau  [plateau]  O
is  [zijn]  O
onder  [onder]  O
invloed  [invloed]  O
van  [van]  O
een  [een]  O
loofbos  [loof][bos]  O
een  [een]  O
radebrikgrond  [reer][ade][brik][grond]  O
gevormd  [gevormd]  O
.66  [.66]  O
De  [de]  O
löss  [löss]  O
werd  [word]  O
in  [in]  O
het  [het]  O
Laat-Glaciaal  [laat-glaciaal]  O
nog  [nog]  O
gekenmerkt  [ge][kenmerk][t]  O
door  [door]  O
een  [een]  O
nagenoeg  [na][genoeg]  O
neutrale  [neutraal][e]  O
pH-waarde  [ph-waarde]  O
.  [.]  O

Door  [door]  O
het  [het]  O
percolerende  [percoleer][end][e]  O
water  [water]  O
wordt  [word][t]  O
gedurende  [gedurende]  O
het  [het]  O
Holoceen  [Holoceen]  O
de  [de]  O
zuurgraad  [zuur][graad]  O
van  [van]  O
de  [de]  O
bodem  [bodem]  O
hoger  [hoog][er]  O
en  [en]  O
ontstaan  [ont][sta]  O
door  [door]  O
de  [de]  O
omvorming  [om][vorm][ing]  O
en  [en]  O
verplaatsing  [ver][plaats][ing]  O
van  [van]  O
bodemmateriaal  [bodemmateriaal]  O
specifieke  [specifiek][e]  O
bodemprofielen  [bodem][profiel][en]  O
.  [.]  O

De  [de]  O
omvormingsprocessen  [om][vorm][ing][s][proces][en]  O
zijn  [zijn]  O
funest  [funest]  O
voor  [voor]  O
de  [de]  O
conservering  [conserveer][ing]  O
van  [van]  O
organisch  [orgaan][isch]  O
materiaal  [materie][aal]  O
.  [.]  O

Ook  [ook]  O
werkt  [werk][t]  O
de  [de]  O
translocatie  [translocatie]  O
van  [van]  O
sediment  [sediment]  O
verstorend  [ver][stoor][end]  O
op  [op]  O
artefacthoudende  [artefacthoudende]  O
lagen  [laag][en]  O
.  [.]  O

In  [in]  O
door  [door]  O
planten  [plant][en]  O
en  [en]  O
dieren  [dier][en]  O
gevormde  [ge][vormd][e]  O
ruimtes  [ruim][te][s]  O
(  [(]  O
biopores  [biopores]  O
)  [)]  O
kan  [kan]  O
door  [door]  O
zwaartekracht  [zwaar][te][kracht]  O
of  [of]  O
inspoeling  [in][spoel][ing]  O
archeologisch  [archeologisch]  O
materiaal  [materie][aal]  O
terechtkomen  [te][recht][kom][en]  O
.  [.]  O

De  [de]  O
neerwaartse  [neer][waarts][e]  O
verplaatsing  [ver][plaats][ing]  O
treedt  [treed][t]  O
vooral  [voor][al]  O
op  [op]  O
wanneer  [wanneer]  O
de  [de]  O
door  [door]  O
plantenwortels  [plant][en][wortel][s]  O
gecreëerde  [ge][creëer][d][e]  O
ruimtes  [ruim][te][s]  O
door  [door]  O
desintegratie  [des][integreer][atie]  O
van  [van]  O
organisch  [orgaan][isch]  O
materiaal  [materie][aal]  O
vrijkomen  [vrij][kom][en]  O
en  [en]  O
wanneer  [wanneer]  O
gegraven  [ge][graaf][en]  O
diergangen  [diergang][en]  O
worden  [word][en]  O
opgevuld  [op][ge][vul][d]  O
.  [.]  O

Ook  [ook]  O
gedurende  [gedurende]  O
de  [de]  O
plantengroei  [plantengroei]  O
en  [en]  O
het  [het]  O
graven  [graf][en]  O
van  [van]  O
diergangen  [diergang][en]  O
en  [en]  O
nesten  [nest][en]  O
treden  [treed][en]  O
verplaatsingen  [ver][plaats][ing][en]  O
op  [op]  O
.  [.]  O

Wortels  [wortel][s]  O
kunnen  [kan][en]  O
artefacten  [artefact][en]  O
opzijduwen  [opzijduwen]  O
en  [en]  O
kunnen  [kan][en]  O
door  [door]  O
de  [de]  O
wrijving  [wrijf][ing]  O
glanzende  [glans][end][e]  O
plekken  [plek][en]  O
op  [op]  O
de  [de]  O
vuursteen  [vuur][steen]  O
veroorzaken  [ver][oorzaak][en]  O
die  [die]  O
op  [op]  O
‘  [']  O
gebruikssporen  [gebruik][s][spoor][en]  O
’  [']  O
lijken  [lijk][en]  O
.  [.]  O

Konijnen  [Konijnen]  O
,  [,]  O
dassen  [das][en]  O
,  [,]  O
mollen  [mol][en]  O
,  [,]  O
mieren  [mier][en]  O
,  [,]  O
duizendpoten  [duizend][poot][en]  O
en  [en]  O
kevers  [kever][s]  O
kunnen  [kan][en]  O
archeologisch  [archeologisch]  O
materiaal  [materie][aal]  O
verplaatsen  [ver][plaats][en]  O
.  [.]  O

Door  [door]  O
de  [de]  O
consumptie  [consumptie]  O
en  [en]  O
/  [/]  O
of  [of]  O
vergraving  [ver][graaf][ing]  O
van  [van]  O
bodemmateri  [bod][em][materi]  O
-  [-]  O

aal  [aal]  O
op  [op]  O
de  [de]  O
ene  [ene]  O
plaats  [plaats]  O
en  [en]  O
de  [de]  O
