Word  actual_tag  prediction
een  [een]  O
fuik  [fuik]  O
gevonden  [ge][vind][en]  O
(  [(]  O
zie  [zie]  O
hoofdstuk  [hoofd][stuk]  O
7.6  [7.6]  O
)  [)]  O
.  [.]  O

bruingrijze  [bruingrijs][e]  O
klei  [klei]  O
en  [en]  O
venige  [veen][ig][e]  O
klei  [klei]  O
.  [.]  O

In  [in]  O
de  [de]  O
periode  [periode]  O
dat  [dat]  O
het  [het]  O
gebied  [gebied]  O
na  [na]  O
de  [de]  O
St.  [St.]  O
Elisabethsvloed  [Elisabethsvloed]  O
onder  [onder]  O
water  [water]  O
stond  [sta][d]  O
,  [,]  O
is  [zijn]  O
de  [de]  O
top  [top]  O
van  [van]  O
de  [de]  O
heuvel  [heuvel]  O
sterk  [sterk]  O
geërodeerd  [geërodeer][d]  O
.  [.]  O

Het  [het]  O
restant  [rest][ant]  O
heeft  [heb][t]  O
nog  [nog]  O
een  [een]  O
dikte  [dik][te]  O
van  [van]  O
maximaal  [maximum][aal]  O
150  [150]  O
cm.  [cm.]  O
63  [63]  O
Aangezien  [aangezien]  O
in  [in]  O
de  [de]  O
top  [top]  O
hiervan  [hier][van]  O
de  [de]  O
onderste  [onderste]  O
laag  [laag]  O
van  [van]  O
de  [de]  O
kerkfundering  [kerk][fundeer][ing]  O
aanwezig  [aanwezig]  O
was  [zijn]  O
,  [,]  O
zal  [zal]  O
de  [de]  O
kerkhil  [kerk][hil]  O
oorspronkelijk  [oorsprong][elijk]  O
zeker  [zeker]  O
1  [1]  O
m  [m]  O
hoger  [hoog][er]  O
zijn  [zijn]  O
geweest  [ge][wees][t]  O
.  [.]  O

Om  [om]  O
te  [te]  O
kunnen  [kan][en]  O
bepalen  [be][paal][en]  O
wanneer  [wanneer]  O
de  [de]  O
kerkhil  [kerk][hil]  O
is  [zijn]  O
opgeworpen  [op][ge][werp][en]  O
,  [,]  O
zijn  [zijn]  O
OSL-dateringen  [osl][dateer][ing][en]  O
uitgevoerd  [uit][ge][voer][d]  O
.  [.]  O

Er  [er]  O
zijn  [zijn]  O
drie  [drie]  O
niveaus  [niveau][s]  O
uit  [uit]  O
het  [het]  O
ophogingspakket  [op][hoog][ing][s][pakket]  O
van  [van]  O
de  [de]  O
kerkhil  [kerk][hil]  O
gedateerd  [ge][dateer][d]  O
(  [(]  O
tabel  [tabel]  O
1  [1]  O
)  [)]  O
.64  [.64]  O
De  [de]  O
monsters  [monster][s]  O
299  [299]  O
en  [en]  O
300  [300]  O
zijn  [zijn]  O
genomen  [ge][neeom][en]  O
uit  [uit]  O
de  [de]  O
top  [top]  O
van  [van]  O
het  [het]  O
ophogingpakket  [op][hoog][ing][pakket]  O
.  [.]  O

Hierbij  [hier][bij]  O
moet  [moet]  O
rekening  [reken][ing]  O
worden  [word][en]  O
gehouden  [ge][houd][en]  O
met  [met]  O
het  [het]  O
feit  [feit]  O
dat  [dat]  O
dit  [dit]  O
niet  [niet]  O
de  [de]  O
oorspronkelijke  [oorsprong][elijk][e]  O
top  [top]  O
is  [zijn]  O
,  [,]  O
aangezien  [aangezien]  O
het  [het]  O
pakket  [pakket]  O
geërodeerd  [geërodeer][d]  O
is  [zijn]  O
.  [.]  O

De  [de]  O
datering  [dateer][ing]  O
van  [van]  O
monster  [monster]  O
301  [301]  O
uit  [uit]  O
de  [de]  O
onderste  [onderste]  O
ophogingslaag  [op][hoog][ing][slaag]  O
is  [zijn]  O
veel  [veel]  O
te  [te]  O
jong  [jong]  O
:  [:]  O
deze  [deze]  O
datering  [dateer][ing]  O
is  [zijn]  O
om  [om]  O
onbekende  [on][bekend][e]  O
redenen  [reden][en]  O
mislukt  [mis][luk][t]  O
.  [.]  O

De  [de]  O
datering  [dateer][ing]  O
die  [die]  O
monster  [monster]  O
299  [299]  O
heeft  [heb][t]  O
opgeleverd  [op][ge][lever][d]  O
zou  [zal]  O
een  [een]  O
accurate  [accuraat][e]  O
datering  [dateer][ing]  O
kunnen  [kan][en]  O
zijn  [zijn]  O
voor  [voor]  O
het  [het]  O
ophogen  [op][hoog][en]  O
van  [van]  O
de  [de]  O
kerkhil  [kerk][hil]  O
:  [:]  O
namelijk  [namelijk]  O
het  [het]  O
jaar  [jaar]  O
1278  [1278]  O
.  [.]  O

De  [de]  O
datering  [dateer][ing]  O
van  [van]  O
monster  [monster]  O
300  [300]  O
geeft  [geef][t]  O
waarschijnlijk  [waarschijnlijk]  O
niet  [niet]  O
het  [het]  O
moment  [moment]  O
van  [van]  O
het  [het]  O
opwerpen  [op][werp][en]  O
van  [van]  O
de  [de]  O
kerkhil  [kerk][hil]  O
aan  [aan]  O
:  [:]  O
de  [de]  O
klei  [klei]  O
uit  [uit]  O
het  [het]  O
monster  [monster]  O
is  [zijn]  O
bij  [bij]  O
het  [het]  O
opwerpen  [op][werp][en]  O
vermoedelijk  [vermoed][elijk]  O
niet  [niet]  O
in  [in]  O
aanraking  [aan][raak][ing]  O
gekomen  [ge][kom][en]  O
met  [met]  O
zonlicht  [zon][licht]  O
en  [en]  O
levert  [lever][t]  O
daarom  [daar][om]  O
de  [de]  O
datering  [dateer][ing]  O
op  [op]  O
van  [van]  O
het  [het]  O
moment  [moment]  O
waarop  [waar][op]  O
de  [de]  O
klei  [klei]  O
door  [door]  O
de  [de]  O
Dubbel  [dubbel]  O
is  [zijn]  O
afgezet  [af][ge][zet]  O
.  [.]  O

Afb  [afb]  O
.  [.]  O
41  [41]  O
.  [.]  O

Restant  [rest][ant]  O
van  [van]  O
een  [een]  O
fuik  [fuik]  O
,  [,]  O
waarschijnlijk  [waarschijnlijk]  O
de  [de]  O
keel  [keel]  O
,  [,]  O
gemaakt  [ge][maak][t]  O
van  [van]  O
eenjarige  [een][jaar][ig][e]  O
wilgentenen  [wilgenteen][en]  O
.  [.]  O

3  [3]  O
.  [.]  O

Het  [het]  O
zuidelijke  [zuid][elijk][e]  O
komgebied  [kom][gebied]  O
met  [met]  O
antropogene  [antropogeen][e]  O
ophoging  [op][hoog][ing]  O
,  [,]  O
kerk  [kerk]  O
,  [,]  O
kerkhof  [kerk][hof]  O
en  [en]  O
ringsloot  [ring][sloot]  O
en  [en]  O
ontginnings  [ontginnings]  O
-  [-]  O
en  [en]  O
perceleringssloten  [perceleer][ing][s][sloot][en]  O
.  [.]  O

Verder  [ver][er]  O
van  [van]  O
de  [de]  O
Dubbelgeul  [Dubbelgeul]  O
gelegen  [ge][lig][en]  O
gaat  [ga][t]  O
de  [de]  O
vermoedelijke  [vermoed][elijk][e]  O
oeverwal  [oeverwal]  O
over  [over]  O
in  [in]  O
het  [het]  O
lagergelegen  [laager][ge][lig][en]  O
komgebied  [kom][gebied]  O
.  [.]  O

Op  [op]  O
de  [de]  O
zuidoever  [zui][doever]  O
van  [van]  O
de  [de]  O
Dubbel  [dubbel]  O
was  [zijn]  O
in  [in]  O
deze  [deze]  O
zone  [zone]  O
een  [een]  O
antropogeen  [antropogeen]  O
ophogingspakket  [ophogingspakket]  O
aanwezig  [aanwezig]  O
.  [.]  O

Deze  [deze]  O
door  [door]  O
mensen  [mens][en]  O
opgeworpen  [op][ge][werp][en]  O
heuvel  [heuvel]  O
was  [zijn]  O
aangebracht  [aan][ge][breng][t]  O
voordat  [voordat]  O
er  [er]  O
een  [een]  O
kerk  [kerk]  O
op  [op]  O
gebouwd  [gebouwd]  O
werd  [word]  O
en  [en]  O
kan  [kan]  O
dus  [dus]  O
geïnterpreteerd  [ge][interpreteer][d]  O
worden  [word][en]  O
als  [als]  O
een  [een]  O
kerkhil  [kerk][hil]  O
.  [.]  O

Een  [een]  O
duidelijke  [duid][elijk][e]  O
begrenzing  [be][grens][ing]  O
kon  [kan]  O
niet  [niet]  O
worden  [word][en]  O
vastgesteld  [vast][ge][stel][d]  O
vanwege  [vanwege]  O
het  [het]  O
kerkhof  [kerk][hof]  O
rond  [rond]  O
de  [de]  O
kerk  [kerk]  O
,  [,]  O
waardoor  [waar][door]  O
zowel  [zowel]  O
de  [de]  O
ophogingsgrond  [op][hoog][ing][s][grond]  O
als  [als]  O
de  [de]  O
daaronder  [daar][onder]  O
gelegen  [ge][lig][en]  O
natuurlijke  [natuur][lijk][e]  O
afzettingen  [af][zet][ing][en]  O
geheel  [ge][heel]  O
vergraven  [ver][graaf][en]  O
waren  [zijn][en]  O
.  [.]  O

Dat  [dat]  O
er  [er]  O
sprake  [sprake]  O
is  [zijn]  O
van  [van]  O
een  [een]  O
door  [door]  O
mensen  [mens][en]  O
aangebracht  [aan][ge][breng][t]  O
ophogingspakket  [ophogingspakket]  O
kon  [kan]  O
worden  [word][en]  O
vastgesteld  [vast][ge][stel][d]  O
op  [op]  O
enkele  [enkele]  O
locaties  [locatie][s]  O
waar  [waar]  O
minder  [minder]  O
graven  [graf][en]  O
aanwezig  [aanwezig]  O
waren  [zijn][en]  O
,  [,]  O
zoals  [zoals]  O
aan  [aan]  O
de  [de]  O
noordzijde  [noord][zijde]  O
van  [van]  O
de  [de]  O
kerk  [kerk]  O
en  [en]  O
de  [de]  O
zone  [zone]  O
direct  [direct]  O
ten  [ten]  O
westen  [westen]  O
van  [van]  O
de  [de]  O
kerktoren  [kerk][toren]  O
.  [.]  O

De  [de]  O
kerkhil  [kerk][hil]  O
had  [heb][d]  O
een  [een]  O
omvang  [omvang]  O
van  [van]  O
ten  [ten]  O
minste  [minste]  O
50  [50]  O
x  [x]  O
30  [30]  O
m.  [m.]  O
Het  [het]  O
pakket  [pakket]  O
is  [zijn]  O
opgeworpen  [op][ge][werp][en]  O
op  [op]  O
de  [de]  O
natuurlijke  [natuur][lijk][e]  O
komafzettingen  [komaf][zet][ing][en]  O
van  [van]  O
de  [de]  O
Dubbel  [dubbel]  O
.  [.]  O

Het  [het]  O
bestaat  [be][sta][t]  O
uit  [uit]  O
verschillende  [verschillend][e]  O
lagen  [lig][en]  O
grijze  [grijs][e]  O
en  [en]  O

Op  [op]  O
de  [de]  O
kerkhil  [kerk][hil]  O
heeft  [heb][t]  O
gedurende  [gedurende]  O
de  [de]  O
Late  [Late]  O
Middeleeuwen  [Middeleeuwen]  O
een  [een]  O
kerk  [kerk]  O
gestaan  [ge][sta]  O
.  [.]  O

Van  [van]  O
de  [de]  O
kerktoren  [kerk][toren]  O
en  [en]  O
de  [de]  O
westmuur  [west][muur]  O
zijn  [zijn]  O
restanten  [rest][ant][en]  O
van  [van]  O
de  [de]  O
funderingsmuren  [funder][ing][s][muur][en]  O
aangetroffen  [aan][ge][tref][en]  O
.67  [.67]  O
Rondom  [rondom]  O
de  [de]  O
kerk  [kerk]  O
was  [zijn]  O
een  [een]  O
kerkhof  [kerk][hof]  O
aanwezig  [aanwezig]  O
,  [,]  O
waarvan  [waar][van]  O
een  [een]  O
aantal  [aan][tal]  O
graven  [graf][en]  O
is  [zijn]  O
opgegraven  [op][ge][graaf][en]  O
.  [.]  O

De  [de]  O
kerkhil  [kerk][hil]  O
en  [en]  O
het  [het]  O
kerkhof  [kerk][hof]  O
waren  [zijn][en]  O
omgeven  [om][geef][en]  O
door  [door]  O
een  [een]  O
brede  [breed][e]  O
ringsloot  [ring][sloot]  O
,  [,]  O
waarvan  [waar][van]  O
het  [het]  O
westelijke  [west][elijk][e]  O
en  [en]  O
ten  [ten]  O
dele  [dele]  O
het  [het]  O
noordelijke  [noordelijk][e]  O
verloop  [ver][loop]  O
met  [met]  O
zekerheid  [zeker][heid]  O
is  [zijn]  O
vastgesteld  [vast][ge][stel][d]  O
(  [(]  O
S855  [S855]  O
)  [)]  O
.  [.]  O

De  [de]  O
ringsloot  [ring][sloot]  O
is  [zijn]  O
deels  [deels]  O
ingegraven  [in][ge][graaf][en]  O
in  [in]  O
de  [de]  O
voet  [voet]  O
van  [van]  O
de  [de]  O
kerkhil  [kerk][hil]  O
en  [en]  O
deels  [deels]  O
in  [in]  O
de  [de]  O
natuurlijke  [natuur][lijk][e]  O
afzettingen  [af][zet][ing][en]  O
van  [van]  O
de  [de]  O
Dubbel  [dubbel]  O
.  [.]  O

De  [de]  O
ringsloot  [ring][sloot]  O
was  [zijn]  O
tussen  [tussen]  O
circa  [circa]  O
4  [4]  O
en  [en]  O
5  [5]  O
m  [m]  O
breed  [breed]  O
en  [en]  O
had  [heb][d]  O
schuine  [schuin][e]  O
wanden  [wand][en]  O
,  [,]  O
een  [een]  O
platte  [plat][e]  O
bodem  [bodem]  O
en  [en]  O
was  [zijn]  O
ten  [ten]  O
minste  [minste]  O
1  [1]  O
m  [m]  O
diep  [diep]  O
.  [.]  O

De  [de]  O
vulling  [vul][ing]  O
bestond  [be][sta][d]  O
uit  [uit]  O
blauwgrijze  [blauw][grijs][e]  O
sterk  [sterk]  O
siltige  [silt][ig][e]  O
klei  [klei]  O
met  [met]  O
humeuze  [humeus][e]  O
laagjes  [laag][je][s]  O
.  [.]  O

Bovenin  [bovenin]  O
waren  [zijn][en]  O
veel  [veel]  O
brakwaterkokkels  [brak][water][kokkel][s]  O
aanwezig  [aanwezig]  O
,  [,]  O
het  [het]  O
laagje  [laag][je]  O
dat  [dat]  O
geassocieerd  [geassocieer][d]  O
wordt  [word][t]  O
met  [met]  O
de  [de]  O
St.  [St.]  O
Elisabethsvloed  [Elisabethsvloed]  O
.  [.]  O

Langs  [langs]  O
de  [de]  O
sloot  [sloot]  O
zijn  [zijn]  O
verschillende  [verschillend][e]  O
fases  [fase][s]  O
van  [van]  O
beschoeiing  [be][schoei][ing]  O
gevonden  [ge][vind][en]  O
.  [.]  O

Deze  [deze]  O
bestonden  [be][sta][den]  O
uit  [uit]  O
paaltjes  [paal][tje][s]  O
van  [van]  O
overwegend  [over][weegend]  O
wilg  [wilg]  O
en  [en]  O
sporadisch  [sporadisch]  O
els  [els]  O
.  [.]  O

Ook  [ook]  O
bevatte  [be][vat][te]  O
de  [de]  O
vulling  [vul][ing]  O
losse  [los][e]  O
vondsten  [vondst][en]  O
,  [,]  O
waaronder  [waar][onder]  O
negen  [negen]  O
scherven  [scherf][en]  O
aardewerk  [aarde][werk]  O
:  [:]  O
twee  [twee]  O
roodbakkende  [rood][bak][end][e]  O
en  [en]  O
vier  [vier]  O
grijsbakkende  [grijs][bak][end][e]  O
scherven  [scherf][en]  O
en  [en]  O
drie  [drie]  O
scherven  [scherf][en]  O
Maaslands  [maas][land][s]  O
wit  [wit]  O
.  [.]  O

Ten  [ten]  O
westen  [westen]  O
van  [van]  O
de  [de]  O
kerk  [kerk]  O
zijn  [zijn]  O
veel  [veel]  O
bouwmaterialen  [bouw][materiea][al][en]  O
zoals  [zoals]  O
bakstenen  [bak][steen][en]  O
en  [en]  O
leistenen  [leistenen]  O
aangetroffen  [aan][ge][tref][en]  O
,  [,]  O
alsook  [alsook]  O
een  [een]  O
deel  [deel]  O
van  [van]  O
het  [het]  O
dak  [dak]  O
van  [van]  O
de  [de]  O
kerk  [kerk]  O
.  [.]  O

Complex  [complex]  O

Monster  [monster]  O
nummer  [nummer]  O
Lab  [Lab]  O
.  [.]  O

Water  [water]  O
gehalte  [gehalte]  O

Equivalent  [Equivalent]  O
dose  [dose]  O
(  [(]  O
Gy  [Gy]  O
)  [)]  O

Dose  [Dose]  O
rate  [rate]  O
(  [(]  O
Gy  [Gy]  O
/  [/]  O
ka  [ka]  O
)  [)]  O

Ouderdom  [ouder][dom]  O
(  [(]  O
ka  [ka]  O
)  [)]  O
BP65  [BP65]  O

Ouderdom  [ouder][dom]  I-PER
in  [in]  I-PER
jaren  [jaar][en]  I-PER
na  [na]  I-PER
Chr.  [Chr.]  I-PER

Bovenste  [bovenst][e]  O
ophogingslaag  [op][hoog][ing][slaag]  O
kerkhil  [kerkhil]  O

299  [299]  O

15  [15]  I-PER
±  [±]  I-PER
8  [8]  I-PER

1,89  [1,89]  I-PER
±  [±]  I-PER
0,06  [0,06]  I-PER

2,7  [2,7]  I-PER
±  [±]  I-PER
0,02  [0,02]  I-PER

730  [730]  I-PER
±  [±]  I-PER
60  [60]  I-PER

1278  [1278]  O

Bovenste  [bovenst][e]  O
ophogingslaag  [op][hoog][ing][slaag]  O
kerkhil  [kerkhil]  O

300  [300]  O

20  [20]  I-PER
±  [±]  I-PER
10  [10]  I-PER

1,86  [1,86]  I-PER
±  [±]  I-PER
0,07  [0,07]  I-PER

2,6  [2,6]  I-PER
±  [±]  I-PER
0,02  [0,02]  I-PER

1190  [1190]  I-PER
±  [±]  I-PER
50  [50]  I-PER

818  [818]  O

Onderste  [onderste]  O
laag  [laag]  O
kerkhil  [kerkhil]  O

301  [301]  O

30  [30]  I-PER
±  [±]  I-PER
10  [10]  I-PER

0,43  [0,43]  I-PER
±  [±]  I-PER
0,03  [0,03]  I-PER

2,8  [2,8]  I-PER
±  [±]  I-PER
0,2  [0,2]  I-PER

210  [210]  I-PER
±  [±]  I-PER
10  [10]  I-PER

1798  [1798]  O

Tabel  [tabel]  O
1  [1]  O
:  [:]  O
Resultaten  [resulteer][aat][en]  O
van  [van]  O
de  [de]  O
OSL-analyse  [OSL-analyse]  O
uitgevoerd  [uit][ge][voer][d]  O
door  [door]  O
de  [de]  O
University  [University]  O
of  [of]  O
Liverpool  [Liverpool]  O
.  [.]  O

66  [66]  O

33  [33]  O

‘  [']  O
Zonnen  [Zonnen]  O
op  [op]  O
Gods  [Gods]  O
akker  [akker]  O
’  [']  O

Uit  [uit]  O
de  [de]  O
opvulling  [op][vul][ing]  O
is  [zijn]  O
een  [een]  O
botanisch  [botanisch]  O
monster  [monster]  O
genomen  [ge][neeom][en]  O
waarin  [waar][in]  O
tarwe  [tarwe]  O
,  [,]  O
gerst  [gerst]  O
en  [en]  O
hennep  [hennep]  O
zijn  [zijn]  O
gevonden  [ge][vind][en]  O
.68  [.68]  O
Ook  [ook]  O
onkruiden  [on][kruid][en]  O
die  [die]  O
vaak  [vaak]  O
op  [op]  O
door  [door]  O
mensen  [mens][en]  O
beïnvloede  [be][invloed][e]  O
plekken  [plek][en]  O
groeien  [groei][en]  O
,  [,]  O
zijn  [zijn]  O
relatief  [relatief]  O
goed  [goed]  O
vertegenwoordigd  [vertegenwoordig][d]  O
,  [,]  O
zoals  [zoals]  O
de  [de]  O
korenbloem  [koren][bloem]  O
,  [,]  O
grote  [groot][e]  O
klaproos  [klap][roos]  O
,  [,]  O
perzikkruid-achtigen  [perzik][kruid-achtig][e][n]  O
,  [,]  O
varkensgras-achtigen  [varken][s][gras][achtig][e][n]  O
,  [,]  O
schubkamille-achtigen  [schub][kamille][achtig][e][n]  O
en  [en]  O
lint  [lint]  O
-  [-]  O
en  [en]  O
kruisbloemigen  [kruis][bloem][ig][en]  O
.  [.]  O

De  [de]  O
kerk  [kerk]  O
In  [in]  O
put  [put]  O
3  [3]  O
en  [en]  O
put  [put]  O
14  [14]  O
zijn  [zijn]  O
funderingsresten  [funder][ing][s][rest][en]  O
van  [van]  O
een  [een]  O
kerk  [kerk]  O
aangetroffen  [aan][ge][tref][en]  O
(  [(]  O
S67  [S67]  O
)  [)]  O
afb.  [afb.]  O
42  [42]  O
)  [)]  O
.  [.]  O

Het  [het]  O
betreft  [be][tref][t]  O
de  [de]  O
bakstenen  [bak][steen][en]  O
funderingsmuur  [funder][ing][s][muur]  O
van  [van]  O
de  [de]  O
kerktoren  [kerk][toren]  O
en  [en]  O
een  [een]  O
deel  [deel]  O
van  [van]  O
het  [het]  O
schip  [schip]  O
.  [.]  O

De  [de]  O
kerk  [kerk]  O
was  [zijn]  O
vrijwel  [vrijwel]  O
oost-west  [oost-west]  O
georiënteerd  [ge][Oriënt][eer][d]  O
,  [,]  O
waarbij  [waar][bij]  O
de  [de]  O
kerktoren  [kerk][toren]  O
aan  [aan]  O
de  [de]  O
westzijde  [west][zijde]  O
lag  [lig]  O
.  [.]  O

Van  [van]  O
de  [de]  O
kerk  [kerk]  O
is  [zijn]  O
de  [de]  O
fundering  [fundeer][ing]  O
van  [van]  O
vrijwel  [vrijwel]  O
de  [de]  O
gehele  [geheel][e]  O
kerktoren  [kerk][toren]  O
aangetroffen  [aan][ge][tref][en]  O
.  [.]  O

De  [de]  O
fundering  [fundeer][ing]  O
was  [zijn]  O
in  [in]  O
het  [het]  O
westen  [westen]  O
dieper  [diep][er]  O
gelegen  [ge][lig][en]  O
doordat  [doordat]  O
de  [de]  O
toren  [toren]  O
was  [zijn]  O
verzakt  [ver][zak][t]  O
en  [en]  O
is  [zijn]  O
zodoende  [zo][doende]  O
minder  [minder]  O
geërodeerd  [geërodeer][d]  O
.  [.]  O

Van  [van]  O
de  [de]  O
muur  [muur]  O
van  [van]  O
het  [het]  O
schip  [schip]  O
is  [zijn]  O
slechts  [slechts]  O
een  [een]  O
klein  [klein]  O
deel  [deel]  O
aangetroffen  [aan][ge][tref][en]  O
,  [,]  O
namelijk  [namelijk]  O
de  [de]  O
zuidelijke  [zuid][elijk][e]  O
helft  [helft]  O
van  [van]  O
de  [de]  O
westmuur  [west][muur]  O
.  [.]  O

Het  [het]  O
oostelijke  [Oost][elijk][e]  O
deel  [deel]  O
van  [van]  O
het  [het]  O
schip  [schip]  O
was  [zijn]  O
oorspronkelijk  [oorsprong][elijk]  O
hoger  [hoog][er]  O
gelegen  [ge][lig][en]  O
en  [en]  O
is  [zijn]  O
daardoor  [daar][door]  O
waarschijnlijk  [waarschijnlijk]  O
geheel  [ge][heel]  O
verdwenen  [verdwijnen]  O
als  [als]  O
gevolg  [ge][volg]  O
van  [van]  O
erosie  [erosie]  O
door  [door]  O
water  [water]  O
ten  [ten]  O
tijde  [tijd]  O
van  [van]  O
het  [het]  O
Bergsche  [berg][sch][e]  O
Veld  [Veld]  O
.69  [.69]  O
Een  [een]  O
deel  [deel]  O
van  [van]  O
het  [het]  O
vermoedelijke  [vermoed][elijk][e]  O
dak  [dak]  O
van  [van]  O
de  [de]  O
kerk  [kerk]  O
is  [zijn]  O
aangetroffen  [aan][ge][tref][en]  O
in  [in]  O
de  [de]  O
ringsloot  [ring][sloot]  O
ten  [ten]  O
westen  [westen]  O
van  [van]  O
de  [de]  O
toren  [toren]  O
.70  [.70]  O
Het  [het]  O
dakdeel  [dak][deel]  O
lag  [lig]  O
grotendeels  [groot][en][deel][s]  O
in  [in]  O
verband  [verband]  O
,  [,]  O
waarbij  [waar][bij]  O
intacte  [intact][e]  O
leien  [lei][en]  O
als  [als]  O
dakdekking  [dak][dek][ing]  O
aanwezig  [aanwezig]  O
waren  [zijn][en]  O
afb.  [afb.]  O
43  [43]  O
en  [en]  O
afb.  [afb.]  O
44  [44]  O
)  [)]  O
.  [.]  O

De  [de]  O
kerktoren  [kerk][toren]  O
De  [de]  O
torenfundering  [tor][en][fundeer][ing]  O
vormde  [vorm][de]  O
een  [een]  O
vierkant  [vier][kant]  O
van  [van]  O
circa  [circa]  O
4,7  [4,7]  O
X  [x]  O
4,7  [4,7]  O
m.  [m.]  O
Het  [het]  O
muurwerk  [muur][werk]  O
was  [zijn]  O
gefundeerd  [gefundeer][d]  O
op  [op]  O
eikenhouten  [eikenhouten]  O
planken  [plank][en]  O
die  [die]  O
in  [in]  O
dezelfde  [dezelfde]  O
lengterichting  [lengte][richt][ing]  O
als  [als]  O
de  [de]  O
muur  [muur]  O
lagen  [lig][en]  O
.71  [.71]  O
De  [de]  O
breedte  [breed][te]  O
van  [van]  O
deze  [deze]  O
funderingsvoet  [funder][ings][voet]  O
was  [zijn]  O
1,4  [1,4]  O
m.  [m.]  O
Hieronder  [hier][onder]  O
lagen  [lig][en]  O
dwarsliggers  [dwars][lig][er][s]  O
die  [die]  O
voor  [voor]  O
extra  [extra]  O
ondersteuning  [onder][steun][ing]  O
zorgden  [zorg][den]  O
afb.  [afb.]  O
45  [45]  O
)  [)]  O
.  [.]  O

Het  [het]  O
hout  [hout]  O
dat  [dat]  O
is  [zijn]  O
gebruikt  [gebruik][t]  O
voor  [voor]  O
de  [de]  O
fundering  [fundeer][ing]  O
was  [zijn]  O
hergebruikt  [hergebruikt]  O
hout  [hout]  O
;  [;]  O
in  [in]  O
diverse  [divers][e]  O
planken  [plank][en]  O
waren  [zijn][en]  O
gaten  [gat][en]  O
en  [en]  O
houten  [hout][en]  O
pennen  [pen][en]  O
aanwezig  [aanwezig]  O
die  [die]  O
in  [in]  O
deze  [deze]  O
funderingsconstructie  [funder][ing][s][constructie]  O
geen  [geen]  O
functie  [functie]  O
hadden  [heb][den]  O
.72  [.72]  O
Op  [op]  O
de  [de]  O
houten  [hout][en]  O
fundering  [fundeer][ing]  O
was  [zijn]  O
een  [een]  O
bakstenen  [bak][steen][en]  O
muur  [muur]  O
aanwezig  [aanwezig]  O
.  [.]  O

De  [de]  O
fundering  [fundeer][ing]  O
van  [van]  O
de  [de]  O
torenmuur  [toren][muur]  O
bestond  [be][sta][d]  O
uit  [uit]  O
gele  [geel][e]  O
en  [en]  O
rode  [rood][e]  O
bakstenen  [bak][steen][en]  O
met  [met]  O
een  [een]  O
formaat  [formeer][aat]  O
van  [van]  O
28x  [28x]  O
14x  [14x]  O
7  [7]  O
cm  [cm]  O
,  [,]  O
die  [die]  O
waren  [zijn][en]  O
gevoegd  [ge][voeg][d]  O
met  [met]  O
een  [een]  O
zachte  [zacht][e]  O
kalkmortel  [kalk][mortel]  O
.  [.]  O

De  [de]  O
onderste  [onderste]  O
lagen  [lig][en]  O
baksteen  [bak][steen]  O
waren  [zijn][en]  O
getrapt  [ge][trap][t]  O
,  [,]  O
waarbij  [waar][bij]  O
de  [de]  O
vertanding  [vertanding]  O
aan  [aan]  O
de  [de]  O
buitenzijde  [buiten][zijde]  O
breder  [breed][er]  O
was  [zijn]  O
dan  [dan]  O
aan  [aan]  O
de  [de]  O
binnenzijde  [binnen][zijde]  O
.  [.]  O

De  [de]  O
funderingsmuur  [funder][ing][s][muur]  O
had  [heb][d]  O
8  [8]  O
vertandingen  [ver][tand][ing][en]  O
aan  [aan]  O
de  [de]  O
buitenzijde  [buiten][zijde]  O
en  [en]  O
3  [3]  O
aan  [aan]  O
de  [de]  O
binnenzijde  [binnen][zijde]  O
.  [.]  O

De  [de]  O
basis  [basis]  O
van  [van]  O
de  [de]  O
muur  [muur]  O
was  [zijn]  O
circa  [circa]  O
130  [130]  O
cm  [cm]  O
breed  [breed]  O
en  [en]  O
de  [de]  O
bovenste  [bovenst][e]  O
,  [,]  O
niet  [niet]  O
vertande  [vertand][e]  O
rijen  [rij][en]  O
hadden  [heb][den]  O
een  [een]  O
breedte  [breed][te]  O
van  [van]  O
ongeveer  [ongeveer]  O
90  [90]  O
cm.  [cm.]  O
Vermoedelijk  [vermoed][elijk]  O
was  [zijn]  O
dit  [dit]  O
ook  [ook]  O
de  [de]  O
dikte  [dik][te]  O
van  [van]  O
het  [het]  O
bovengrondse  [boven][grond][s][e]  O
deel  [deel]  O
van  [van]  O
de  [de]  O
kerktorenmuur  [kerk][toren][muur]  O
.  [.]  O

Aangezien  [aangezien]  O
de  [de]  O
grootste  [groot][st][e]  O
hoogte  [hoog][te]  O
van  [van]  O
de  [de]  O
muur  [muur]  O
circa  [circa]  O
1  [1]  O
m  [m]  O
was  [zijn]  O
,  [,]  O
zal  [zal]  O
de  [de]  O
top  [top]  O
van  [van]  O
dit  [dit]  O
muurrestant  [muur][rest][ant]  O
zoals  [zoals]  O
aangetroffen  [aan][ge][tref][en]  O
tijdens  [tijdens]  O
de  [de]  O
opgraving  [op][graaf][ing]  O
,  [,]  O
oorspronkelijk  [oorsprong][elijk]  O
ongeveer  [ongeveer]  O
de  [de]  O
grens  [grens]  O
zijn  [zijn]  O
geweest  [ge][wees][t]  O
tussen  [tussen]  O
het  [het]  O
