Word  actual_tag  prediction
en  [en]  I-PER
Neolithicum  [Neolithicum]  I-PER
,  [,]  I-PER
de  [de]  I-PER
Brons  [brons]  I-PER
-  [-]  I-PER
en  [en]  I-PER
IJzertijd  [ijzer][tijd]  I-PER
en  [en]  I-PER
de  [de]  I-PER
Vroege  [vroeg][e]  I-PER
en  [en]  I-PER
Late  [Late]  I-PER
Middeleeuwen  [Middeleeuwen]  I-PER

Figuur  [figuur]  O
39  [39]  O
.  [.]  O

Greppels  [greppel][s]  O
in  [in]  O
het  [het]  O
profiel  [profiel]  O
(  [(]  O
spoor  [spoor]  O
1192  [1192]  O
en  [en]  O
1196  [1196]  O
)  [)]  O
.  [.]  O

laag  [laag]  O
’  [']  O
,  [,]  O
bestaande  [bestaande]  O
uit  [uit]  O
geel  [geel]  O
zand  [zand]  O
met  [met]  O
brokken  [brok][en]  O
afwezig  [afwezig]  O
.  [.]  O

Boven  [boven]  O
de  [de]  O
humeuze  [humeuze]  O
basislaag  [basislaag]  O
bevindt  [be][vind][t]  O
zich  [zich]  O
in  [in]  O
Doetinchem  [Doetinchem]  O
alleen  [alleen]  O
een  [een]  O
grijze  [grijs][e]  O
,  [,]  O
homogene  [homogeen][e]  O
(  [(]  O
mogelijke  [mogelijk][e]  O
)  [)]  O
nazakkingslaag  [na][zak][ing][slaag]  O

Kuilen  [kuil][en]  O
Direct  [direct]  O
ten  [ten]  O
westen  [westen]  O
en  [en]  O
noorden  [noorden]  O
van  [van]  O
het  [het]  O
greppelsysteem  [greppel][systeem]  O
zijn  [zijn]  O
vier  [vier]  O
middeleeuwse  [middel][eeuw][s][e]  O
kuilen  [kuil][en]  O
aangetroffen  [aan][ge][tref][en]  O
.  [.]  O

Twee  [twee]  O
kuilen  [kuil][en]  O
worden  [word][en]  O
geïnterpreteerd  [ge][interpreteer][d]  O
als  [als]  O
waterkuilen  [water][kuil][en]  O
.  [.]  O

De  [de]  O
functie  [functie]  O
van  [van]  O
de  [de]  O
twee  [twee]  O
andere  [ander][e]  O
kuilen  [kuil][en]  O
is  [zijn]  O
onduidelijk  [on][duid][elijk]  O
.  [.]  O

Spoor  [Spoor]  O
1173  [1173]  O
wordt  [word][t]  O
geïnterpreteerd  [ge][interpreteer][d]  O
als  [als]  O
een  [een]  O
waterkuil  [water][kuil]  O
.  [.]  O

De  [de]  O
waterkuil  [water][kuil]  O
heeft  [heb][t]  O
een  [een]  O
ovale  [ovaal][e]  O
vorm  [vorm]  O
en  [en]  O
meet  [meet]  O
3,3  [3,3]  O
x  [x]  O
4,6  [4,6]  O
m.  [m.]  O
In  [in]  O
doorsnede  [doorsnede]  O
gaat  [ga][t]  O
het  [het]  O
om  [om]  O
een  [een]  O
komvormige  [kom][vorm][ig][e]  O
kuil  [kuil]  O
met  [met]  O
een  [een]  O
diepte  [diep][te]  O
van  [van]  O
bijna  [bijna]  O
1,5  [1,5]  O
m  [m]  O
met  [met]  O
zeven  [zeven]  O
vullingen  [vul][ing][en]  O
.  [.]  O

Enkele  [enkele]  O
lagen  [laag][en]  O
vertonen  [ver][toon][en]  O
spoelbandjes  [spoel][band][je][s]  O
waaruit  [waar][uit]  O
blijkt  [blijk][t]  O
dat  [dat]  O
op  [op]  O
enig  [enig]  O
moment  [moment]  O
water  [water]  O
in  [in]  O
de  [de]  O
kuil  [kuil]  O
aanwezig  [aanwezig]  O
was  [zijn]  O
(  [(]  O
figuur  [figuur]  O
40  [40]  O
)  [)]  O
.  [.]  O

Het  [het]  O
vondstmateriaal  [vond][st][materie][aal]  O
afkomstig  [af][kom][st][ig]  O
uit  [uit]  O
de  [de]  O
kuil  [kuil]  O
dateert  [dateer][t]  O
hoofdzakelijk  [hoofd][zaak][elijk]  O
in  [in]  O
de  [de]  O
Late  [Late]  O
(  [(]  O
Volle  [Volle]  O
)  [)]  O
Middeleeuwen  [Middeleeuwen]  O
.  [.]  O
90  [90]  O
Het  [het]  O
gaat  [ga][t]  O
onder  [onder]  O
meer  [meer]  O
om  [om]  O
keramiek  [keramisch][iek]  O
(  [(]  O
kogelpot  [kogel][pot]  O
en  [en]  O
Pingsdorf  [Pingsdorf]  O
)  [)]  O
,  [,]  O
ijzerslakken  [ijzer][slak][en]  O
,  [,]  O
natuursteen  [natuur][steen]  O
(  [(]  O
tufsteen  [tuf][steen]  O
en  [en]  O
zandsteen  [zand][steen]  O
)  [)]  O
en  [en]  O
een  [een]  O
spijker  [spijker]  O
.  [.]  O

Enig  [enig]  O
aardewerk  [aarde][werk]  O
uit  [uit]  O
de  [de]  O
IJzertijd  [ijzer][tijd]  O
moet  [moet]  O
als  [als]  O
opspit  [op][spit]  O
worden  [word][en]  O
beschouwd  [be][schouw][d]  O
.  [.]  O

90  [90]  O

De  [de]  O
kuil  [kuil]  O
is  [zijn]  O
op  [op]  O
basis  [basis]  O
van  [van]  O
14C  [14C]  O
-  [-]  O
analyse  [analyse]  O
gedateerd  [ge][dateer][d]  O
in  [in]  O
de  [de]  O
Midden  [midden]  O
of  [of]  O
Late  [Late]  O
IJzertijd  [ijzer][tijd]  O
(  [(]  O
M36  [M36]  O
:  [:]  O
gecalibreerd  [gecalibreerd]  O
2  [2]  O
sigma  [sigma]  O
382  [382]  O
BC  [BC]  O
(  [(]  O
95.4  [95.4]  O
%  [%]  O
)  [)]  O
200  [200]  O
BC  [BC]  O
)  [)]  O
.  [.]  O

Op  [op]  O
basis  [basis]  O
van  [van]  O
de  [de]  O
context  [context]  O
van  [van]  O
de  [de]  O
kuil  [kuil]  O
moet  [moet]  O
geconcludeerd  [ge][concludeer][d]  O
worden  [word][en]  O
dat  [dat]  O
deze  [deze]  O
datering  [dateer][ing]  O
niet  [niet]  O
kan  [kan]  O
kloppen  [klop][en]  O
.  [.]  O

Een  [een]  O
monster  [monster]  O
uit  [uit]  O
een  [een]  O
kuil  [kuil]  O
uit  [uit]  O
de  [de]  O
IJzertijd  [ijzer][tijd]  O
heeft  [heb][t]  O
een  [een]  O
14C  [14C]  O
-  [-]  O
datering  [dateer][ing]  O
in  [in]  O
de  [de]  O
Vroege  [Vroege]  O
Middeleeuwen  [Middeleeuwen]  O
(  [(]  O
M39  [M39]  O
:  [:]  O
gecalibreerd  [gecalibreerd]  O
2  [2]  O
sigma  [sigma]  O
690  [690]  O
AD  [AD]  O
(  [(]  O
25.6  [25.6]  O
%  [%]  O
)  [)]  O
751  [751]  O
AD  [AD]  O
/  [/]  O
762  [762]  O
AD  [AD]  O
(  [(]  O
69.8  [69.8]  O
%  [%]  O
)  [)]  O
885  [885]  O
AD690  [AD690]  O
-885  [-885]  O
AD  [AD]  O
)  [)]  O
opgeleverd  [op][ge][lever][d]  O
.  [.]  O

Waarschijnlijk  [waarschijnlijk]  O
heeft  [heb][t]  O
er  [er]  O
een  [een]  O
verwisseling  [ver][wissel][ing]  O
plaatsgevonden  [plaats][ge][vind][en]  O
tussen  [tussen]  O
de  [de]  O
monsternummers  [monster][nummer][s]  O
.  [.]  O

In  [in]  O
dat  [dat]  O
geval  [geval]  O
is  [zijn]  O
er  [er]  O
nog  [nog]  O
een  [een]  O
opvallend  [opval][end]  O
verschil  [verschil]  O
tussen  [tussen]  O
de  [de]  O
vroegmiddeleeuwse  [vroeg][middel][eeuw][s][e]  O
datering  [dateer][ing]  O
van  [van]  O
M36  [M36]  O
en  [en]  O
de  [de]  O
laat-middeleeuwse  [laat-middel][eeuw][s][e]  O
datering  [dateer][ing]  O
van  [van]  O
het  [het]  O
vondstmateriaal  [vond][st][materie][aal]  O
in  [in]  O
de  [de]  O
waterkuil  [water][kuil]  O
.  [.]  O

Een  [een]  O
mogelijke  [mogelijk][e]  O
verklaring  [ver][klaar][ing]  O
hiervoor  [hier][voor]  O
vormen  [vorm][en]  O

72  [72]  O

RAAP-RAPPORT  [RAAP-RAPPORT]  I-PER
2217  [2217]  I-PER
Plangebied  [Plangebied]  I-PER
Veemarktterrein  [Veemarktterrein]  I-PER
,  [,]  I-PER
gemeente  [gemeente]  I-PER
Doetinchem  [Doetinchem]  I-PER
Een  [een]  I-PER
opgraving  [op][graaf][ing]  I-PER
met  [met]  I-PER
resten  [rest][en]  I-PER
uit  [uit]  I-PER
het  [het]  I-PER
Meso  [Meso]  I-PER
-  [-]  I-PER
en  [en]  I-PER
Neolithicum  [Neolithicum]  I-PER
,  [,]  I-PER
de  [de]  I-PER
Brons  [brons]  I-PER
-  [-]  I-PER
en  [en]  I-PER
IJzertijd  [ijzer][tijd]  I-PER
en  [en]  I-PER
de  [de]  I-PER
Vroege  [vroeg][e]  I-PER
en  [en]  I-PER
Late  [Late]  I-PER
Middeleeuwen  [Middeleeuwen]  I-PER

Figuur  [figuur]  O
40  [40]  O
.  [.]  O

Waterkuil  [water][kuil]  O
(  [(]  O
spoor  [spoor]  O
1173  [1173]  O
)  [)]  O
.  [.]  O

Figuur  [figuur]  O
41  [41]  O
.  [.]  O

(Water)kuil  [(water)kuil]  O
(  [(]  O
spoor  [spoor]  O
1178  [1178]  O
)  [)]  O
.  [.]  O

73  [73]  O

RAAP-RAPPORT  [RAAP-RAPPORT]  I-PER
2217  [2217]  I-PER
Plangebied  [Plangebied]  I-PER
Veemarktterrein  [Veemarktterrein]  I-PER
,  [,]  I-PER
gemeente  [gemeente]  I-PER
Doetinchem  [Doetinchem]  I-PER
Een  [een]  I-PER
opgraving  [op][graaf][ing]  I-PER
met  [met]  I-PER
resten  [rest][en]  I-PER
uit  [uit]  I-PER
het  [het]  I-PER
Meso  [Meso]  I-PER
-  [-]  I-PER
en  [en]  I-PER
Neolithicum  [Neolithicum]  I-PER
,  [,]  I-PER
de  [de]  I-PER
Brons  [brons]  I-PER
-  [-]  I-PER
en  [en]  I-PER
IJzertijd  [ijzer][tijd]  I-PER
en  [en]  I-PER
de  [de]  I-PER
Vroege  [vroeg][e]  I-PER
en  [en]  I-PER
Late  [Late]  I-PER
Middeleeuwen  [Middeleeuwen]  I-PER

Circa  [circa]  O
5  [5]  O
m  [m]  O
ten  [ten]  O
oosten  [oosten]  O
van  [van]  O
hierboven  [hier][boven]  O
beschreven  [be][schref][en]  O
spoor  [spoor]  O
bevindt  [be][vind][t]  O
zich  [zich]  O
een  [een]  O
ovale  [ovaal][e]  O
kuil  [kuil]  O
van  [van]  O
1,2  [1,2]  O
x  [x]  O
0,7  [0,7]  O
m  [m]  O
(  [(]  O
S  [s]  O
1178  [1178]  O
)  [)]  O
.  [.]  O

Ondanks  [ondanks]  O
het  [het]  O
kleine  [klein][e]  O
oppervlak  [opper][vlak]  O
is  [zijn]  O
de  [de]  O
diepte  [diep][te]  O
(  [(]  O
1,26  [1,26]  O
m  [m]  O
)  [)]  O
vergelijkbaar  [ver][gelijk][baar]  O
met  [met]  O
S  [S]  O
1173  [1173]  O
.  [.]  O

De  [de]  O
inhoud  [inhoud]  O
van  [van]  O
de  [de]  O
kuil  [kuil]  O
bestaat  [be][sta][t]  O
drie  [drie]  O
donkere  [donker][e]  O
,  [,]  O
humeuze  [humeus][e]  O
vullingen  [vul][ing][en]  O
,  [,]  O
waarvan  [waar][van]  O
de  [de]  O
onderste  [onderste]  O
twee  [twee]  O
bestaan  [bestaan]  O
uit  [uit]  O
dunne  [dun][e]  O
(  [(]  O
gelamineerde  [ge][lamineer][de]  O
)  [)]  O
laagjes  [laag][je][s]  O
met  [met]  O
kleibrokken  [klei][brok][en]  O
.  [.]  O

Deze  [deze]  O
gelaagde  [gelaagd][e]  O
vulling  [vul][ing]  O
wijst  [wijs][t]  O
op  [op]  O
invloed  [invloed]  O
van  [van]  O
water  [water]  O
.  [.]  O

Op  [op]  O
basis  [basis]  O
hiervan  [hier][van]  O
kan  [kan]  O
ook  [ook]  O
deze  [deze]  O
kuil  [kuil]  O
als  [als]  O
waterkuil  [water][kuil]  O
worden  [word][en]  O
beschouwd  [be][schouw][d]  O
.  [.]  O

De  [de]  O
kuil  [kuil]  O
bevatte  [be][vat][te]  O
geen  [geen]  O
vondstmateriaal  [vond][st][materie][aal]  O
(  [(]  O
figuur  [figuur]  O
41  [41]  O
)  [)]  O
.  [.]  O

Op  [op]  O
20  [20]  O
m  [m]  O
ten  [ten]  O
noordoosten  [noord][oosten]  O
van  [van]  O
de  [de]  O
twee  [twee]  O
waterkuilen  [water][kuil][en]  O
zijn  [zijn]  O
twee  [twee]  O
bij  [bij]  O
elkaar  [elkaar]  O
gelegen  [ge][lig][en]  O
kuilen  [kuil][en]  O
aangetroffen  [aan][ge][tref][en]  O
.  [.]  O

Het  [het]  O
gaat  [ga][t]  O
om  [om]  O
een  [een]  O
ronde  [rond][e]  O
kuil  [kuil]  O
met  [met]  O
een  [een]  O
diameter  [dia][meet][er]  O
1  [1]  O
m  [m]  O
(  [(]  O
S  [s]  O
1362  [1362]  O
)  [)]  O
en  [en]  O
een  [een]  O
ovale  [ovaal][e]  O
kuil  [kuil]  O
van  [van]  O
1,7  [1,7]  O
x  [x]  O
2,3  [2,3]  O
m  [m]  O
(  [(]  O
S  [s]  O
1363  [1363]  O
)  [)]  O
.  [.]  O

Het  [het]  O
gaat  [ga][t]  O
om  [om]  O
komvormige  [kom][vorm][ig][e]  O
kuilen  [kuil][en]  O
met  [met]  O
dieptes  [diep][te][s]  O
van  [van]  O
18  [18]  O
en  [en]  O
44  [44]  O
cm.  [cm.]  O
De  [de]  O
diepere  [diep][er][e]  O
kuil  [kuil]  O
heeft  [heb][t]  O
een  [een]  O
sterk  [sterk]  O
humeuze  [humeus][e]  O
vulling  [vul][ing]  O
.  [.]  O

Er  [er]  O
zijn  [zijn]  O
geen  [geen]  O
vondsten  [vondst][en]  O
in  [in]  O
aangetroffen  [aan][ge][tref][en]  O
.  [.]  O

Spoor  [spoor]  O
1362  [1362]  O
heeft  [heb][t]  O
wel  [wel]  O
vondsten  [vondst][en]  O
opgeleverd  [op][ge][lever][d]  O
.  [.]  O

Het  [het]  O
gaat  [ga][t]  O
om  [om]  O
zes  [zes]  O
fragmenten  [fragment][en]  O
laat-middeleeuwse  [laat-middel][eeuw][s][e]  O
keramiek  [keramisch][iek]  O
en  [en]  O
een  [een]  O
ijzerslak  [ijzer][slak]  O
.  [.]  O

De  [de]  O
functie  [functie]  O
van  [van]  O
de  [de]  O
kuilen  [kuil][en]  O
is  [zijn]  O
onduidelijk  [on][duid][elijk]  O
.  [.]  O

Paalkuilen  [paal][kuil][en]  O
Tussen  [tussen]  O
de  [de]  O
prehistorische  [prehistorisch][e]  O
sporen  [spoor][en]  O
in  [in]  O
het  [het]  O
westelijk  [west][elijk]  O
deel  [deel]  O
van  [van]  O
het  [het]  O
Veemarktterrein  [Veemarktterrein]  O
zijn  [zijn]  O
twee  [twee]  O
paalkuilen  [paal][kuil][en]  O
aangetroffen  [aan][ge][tref][en]  O
op  [op]  O
een  [een]  O
onderlinge  [onderlinge]  O
afstand  [afstand]  O
van  [van]  O
8  [8]  O
m.  [m.]  O
In  [in]  O
de  [de]  O
diepe  [diep][e]  O
sporen  [spoor][en]  O
(  [(]  O
gemiddeld  [gemiddeld]  O
33  [33]  O
cm  [cm]  O
)  [)]  O
zijn  [zijn]  O
enkele  [enkele]  O
vondsten  [vondst][en]  O
uit  [uit]  O
de  [de]  O
Late  [Late]  O
Middeleeuwen  [Middeleeuwen]  O
aangetroffen  [aan][ge][tref][en]  O
.  [.]  O

Het  [het]  O
is  [zijn]  O
onduidelijk  [on][duid][elijk]  O
tot  [tot]  O
wat  [wat]  O
voor  [voor]  O
structuur  [structuur]  O
de  [de]  O
kuilen  [kuil][en]  O
hebben  [heb][en]  O
behoord  [be][hoor][d]  O
.  [.]  O

6.5.2  [6.5.2]  O
Sporen  [spoor][en]  O
uit  [uit]  O
de  [de]  O
Nieuwe  [nieuw][e]  O
tijd  [tijd]  O
De  [de]  O
sporen  [spoor][en]  O
uit  [uit]  O
de  [de]  O
Nieuwe  [nieuw][e]  O
tijd  [tijd]  O
zijn  [zijn]  O
onder  [onder]  O
te  [te]  O
verdelen  [ver][deel][en]  O
in  [in]  O
agrarische  [agrarisch][e]  O
en  [en]  O
verkavelingssporen  [ver][kaveling][s][spoor][en]  O
uit  [uit]  O
de  [de]  O
Vroege  [vroeg][e]  O
Nieuwe  [nieuw][e]  O
tijd  [tijd]  O
(  [(]  O
N  [N]  O
=  [=]  O
46  [46]  O
)  [)]  O
en  [en]  O
diverse  [divers][e]  O
(  [(]  O
machinale  [machinea][al][e]  O
)  [)]  O
verstoringen  [ver][stoor][ing][en]  O
en  [en]  O
voormalige  [voor][maal][ig][e]  O
huis  [huis]  O
-  [-]  O
en  [en]  O
erfsporen  [erf][spoor][en]  O
uit  [uit]  O
de  [de]  O
20e  [20e]  O
eeuw  [eeuw]  O
(  [(]  O
N  [N]  O
=  [=]  O
31  [31]  O
)  [)]  O
.  [.]  O
91  [91]  O

mogelijk  [mogelijk]  O
de  [de]  O
vele  [vele]  O
vroegmiddeleeuwse  [vroeg][middel][eeuw][s][e]  O
houtskoolmeilers  [hout][s][kool][meiler][s]  O
in  [in]  O
de  [de]  O
directe  [direct][e]  O
nabijheid  [nabij][heid]  O
van  [van]  O
de  [de]  O
waterkuil  [water][kuil]  O
.  [.]  O

Het  [het]  O
is  [zijn]  O
niet  [niet]  O
ondenkbaar  [on][denk][baar]  O
dat  [dat]  O
houtskool  [hout][s][kool]  O
uit  [uit]  O
een  [een]  O
vergraven  [vergraven]  O
meilerkuil  [meiler][kuil]  O
in  [in]  O
de  [de]  O
waterkuil  [water][kuil]  O
terecht  [terecht]  O
is  [zijn]  O
gekomen  [ge][kom][en]  O
.  [.]  O

91  [91]  O

Het  [het]  O
aantal  [aan][tal]  O
daadwerkelijke  [daad][werkelijk][e]  O
verstoringen  [ver][stoor][ing][en]  O
in  [in]  O
het  [het]  O
vlak  [vlak]  O
is  [zijn]  O
vele  [vele]  O
malen  [maal][en]  O
hoger  [hoog][er]  O
,  [,]  O
aangezien  [aangezien]  O
de  [de]  O
recente  [recent][e]  O
verstoringen  [ver][stoor][ing][en]  O
grotendeels  [groot][en][deel][s]  O
onder  [onder]  O
een  [een]  O
centraal  [centrum][aal]  O
spoornummer  [spoor][nummer]  O
(  [(]  O
S4  [S4]  O
)  [)]  O
zijn  [zijn]  O
ondergebracht  [onder][ge][breng][t]  O
.  [.]  O

Het  [het]  O
totaal  [totaal]  O
aantal  [aan][tal]  O
getekende  [geteken][d][e]  O
verstorings’vlakken  [ver][stoor][ings'vlak][en]  O
’  [']  O
in  [in]  O
het  [het]  O
vlak  [vlak]  O
bedraagt  [bedraag][t]  O
750  [750]  O
.  [.]  O

74  [74]  O

RAAP-RAPPORT  [RAAP-RAPPORT]  I-PER
2217  [2217]  I-PER
Plangebied  [Plangebied]  I-PER
Veemarktterrein  [Veemarktterrein]  I-PER
,  [,]  I-PER
gemeente  [gemeente]  I-PER
Doetinchem  [Doetinchem]  I-PER
Een  [een]  I-PER
opgraving  [op][graaf][ing]  I-PER
met  [met]  I-PER
resten  [rest][en]  I-PER
uit  [uit]  I-PER
het  [het]  I-PER
Meso  [Meso]  I-PER
-  [-]  I-PER
en  [en]  I-PER
Neolithicum  [Neolithicum]  I-PER
,  [,]  I-PER
de  [de]  I-PER
Brons  [brons]  I-PER
-  [-]  I-PER
en  [en]  I-PER
IJzertijd  [ijzer][tijd]  I-PER
en  [en]  I-PER
de  [de]  I-PER
Vroege  [vroeg][e]  I-PER
en  [en]  I-PER
Late  [Late]  I-PER
Middeleeuwen  [Middeleeuwen]  I-PER

75  [75]  O

Figuur  [figuur]  O
42  [42]  O
.  [.]  O

De  [de]  O
verspreiding  [ver][spreid][ing]  O
van  [van]  O
(  [(]  O
vermoedelijke  [vermoed][elijk][e]  O
)  [)]  O
keramiek  [keramisch][iek]  O
uit  [uit]  O
het  [het]  O
Laat  [laat]  O
Neolithicum  [Neolithicum]  O
.  [.]  O

76  [76]  O

Plangebied  [plan][gebied]  I-PER
Veemarktterrein  [Veemarktterrein]  I-PER
,  [,]  I-PER
gemeente  [gemeente]  I-PER
Doetinchem  [Doetinchem]  I-PER
Een  [een]  I-PER
opgraving  [op][graaf][ing]  I-PER
met  [met]  I-PER
resten  [rest][en]  I-PER
uit  [uit]  I-PER
het  [het]  I-PER
Meso  [Meso]  I-PER
-  [-]  I-PER
en  [en]  I-PER
Neolithicum  [Neolithicum]  I-PER
,  [,]  I-PER
de  [de]  I-PER
Brons  [brons]  I-PER
-  [-]  I-PER
en  [en]  I-PER
IJzertijd  [ijzer][tijd]  I-PER
en  [en]  I-PER
de  [de]  I-PER
Vroege  [vroeg][e]  I-PER
en  [en]  I-PER
Late  [Late]  I-PER
Middeleeuwen  [Middeleeuwen]  I-PER

RAAP-RAPPORT  [RAAP-RAPPORT]  I-PER
2217  [2217]  I-PER
Plangebied  [Plangebied]  I-PER
Veemarktterrein  [Veemarktterrein]  I-PER
,  [,]  I-PER
gemeente  [gemeente]  I-PER
Doetinchem  [Doetinchem]  I-PER
Een  [een]  I-PER
opgraving  [op][graaf][ing]  I-PER
met  [met]  I-PER
resten  [rest][en]  I-PER
uit  [uit]  I-PER
het  [het]  I-PER
Meso  [Meso]  I-PER
-  [-]  I-PER
en  [en]  I-PER
Neolithicum  [Neolithicum]  I-PER
,  [,]  I-PER
de  [de]  I-PER
Brons  [brons]  I-PER
-  [-]  I-PER
en  [en]  I-PER
IJzertijd  [ijzer][tijd]  I-PER
en  [en]  I-PER
de  [de]  I-PER
Vroege  [vroeg][e]  I-PER
en  [en]  I-PER
Late  [Late]  I-PER
Middeleeuwen  [Middeleeuwen]  I-PER

7  [7]  B-ART
Vondstmateriaal  [vond][st][materie][aal]  B-ART
:  [:]  B-ART
keramiek  [keramisch][iek]  B-ART

7.1  [7.1]  O
Prehistorisch  [prehistorisch]  O
handgevormd  [hand][gevormd]  O
aardewerk  [aarde][werk]  O
drs.  [drs.]  O
H.B.G.  [H.B.G.]  O
Scholte  [Scholte]  O
Lubberink  [Lubberink]  O
Prehistorisch  [prehistorisch]  O
aardewerk  [aarde][werk]  O
vormt  [vorm][t]  O
de  [de]  O
grootste  [groot][st][e]  O
vondstcategorie  [vond][st][categorie]  O
uit  [uit]  O
de  [de]  O
opgraving  [op][graaf][ing]  O
op  [op]  O
het  [het]  O
Veemarktterrein  [Veemarktterrein]  O
.  [.]  O

Er  [er]  O
zijn  [zijn]  O
1678  [1678]  O
scherven  [scherf][en]  O
handgevormd  [handgevormd]  O
aardewerk  [aarde][werk]  O
gevonden  [ge][vind][en]  O
met  [met]  O
een  [een]  O
gezamenlijk  [gezamenlijk]  O
gewicht  [gewicht]  O
van  [van]  O
bijna  [bijna]  O
15  [15]  O
kg  [kg]  O
(  [(]  O
tabel  [tabel]  O
3  [3]  O
)  [)]  O
.  [.]  O

Ze  [ze]  O
staan  [sta]  O
hoofdzakelijk  [hoofd][zaak][elijk]  O
in  [in]  O
verband  [verband]  O
met  [met]  O
bewoning  [be][woon][ing]  O
en  [en]  O
agrarische  [agrarisch][e]  O
activiteiten  [actief][iteit][en]  O
in  [in]  O
de  [de]  O
IJzertijd  [ijzer][tijd]  O
.  [.]  O

Ongeveer  [ongeveer]  O
dertig  [drie][tig]  O
scherven  [scherf][en]  O
kunnen  [kan][en]  O
toegeschreven  [toe][ge][schrijf][en]  O
worden  [word][en]  O
aan  [aan]  O
activiteiten  [actief][iteit][en]  O
in  [in]  O
andere  [ander][e]  O
perioden  [periode][n]  O
.  [.]  O

Het  [het]  O
gaat  [ga][t]  O
om  [om]  O
enkele  [enkele]  O
scherven  [scherf][en]  O
van  [van]  O
de  [de]  O
laat-neolithische  [laat-neolithische]  O
Enkelgraf  [Enkelgraf]  O
-  [-]  O
en  [en]  O
/  [/]  O
of  [of]  O
Klokbekercultuur  [klok][beker][cultuur]  O
en  [en]  O
om  [om]  O
scherven  [scherf][en]  O
uit  [uit]  O
de  [de]  O
Vroege  [vroeg][e]  O
en  [en]  O
Midden  [midden]  O
Bronstijd  [brons][tijd]  O
.  [.]  O

aard  [aard]  O
/  [/]  O
type  [type]  O

rand  [rand]  O

wand  [wand]  O

keramiek  [keramisch][iek]  O
Laat  [laat]  O
Neolithicum  [Neolithicum]  O
(  [(]  O
waarschijnlijk  [waarschijnlijk]  O
)  [)]  O

bodem  [bodem]  O

gruis  [gruis]  O
/  [/]  O
brok  [brok]  O

oor  [oor]  B-ART
/  [/]  B-ART
spinklos  [spin][klos]  B-ART

4  [4]  O

totaal  [totaal]  O

gewicht  [gewicht]  O

gemiddeld  [gemiddeld]  O
gewicht  [gewicht]  O

4  [4]  O

keramiek  [keramisch][iek]  I-PER
Vroege  [vroeg][e]  I-PER
en  [en]  I-PER
Midden  [midden]  I-PER
Bronstijd  [brons][tijd]  I-PER

1  [1]  O

19  [19]  O

1  [1]  O

3  [3]  O

keramiek  [keramisch][iek]  B-PER
IJzertijd  [ijzer][tijd]  B-PER

44  [44]  O

581  [581]  O

22  [22]  O

1000  [1000]  O

3  [3]  O

1650  [1650]  B-PER

14654,8  [14654,8]  O

8,9  [8,9]  O

Totaal  [totaal]  B-PER
Prehistorie  [prehistorisch][ie]  B-PER

45  [45]  O

604  [604]  O

23  [23]  O

1003  [1003]  O

3  [3]  O

1678  [1678]  O

14889,9  [14889,9]  O

8,9  [8,9]  O

Tabel  [tabel]  O
3  [3]  O
.  [.]  O

Overzicht  [overzicht]  O
van  [van]  O
het  [het]  O
handgevormd  [handgevormd]  O
aardewerk  [aarde][werk]  O
.  [.]  O

7.1.1  [7.1.1]  O
Aardewerk  [aarde][werk]  O
uit  [uit]  O
het  [het]  O
Laat  [laat]  O
Neolithicum  [Neolithicum]  O
Vier  [Vier]  O
scherven  [scherf][en]  O
zijn  [zijn]  O
aan  [aan]  O
activiteiten  [actief][iteit][en]  O
in  [in]  O
het  [het]  O
Laat  [laat]  O
Neolithicum  [Neolithicum]  O
toegeschreven  [toe][ge][schrijf][en]  O
(  [(]  O
tabel  [tabel]  O
3  [3]  O
en  [en]  O
figuur  [figuur]  O
42  [42]  O
)  [)]  O
Alle  [alle]  O
zijn  [zijn]  O
aangetroffen  [aan][ge][tref][en]  O
als  [als]  O
opspit  [op][spit]  O
in  [in]  O
een  [een]  O
ijzertijdcontext  [ijzer][tijd][context]  O
.  [.]  O

Twee  [twee]  O
ervan  [er][van]  O
dateren  [dateer][en]  O
vrijwel  [vrijwel]  O
zeker  [zeker]  O
uit  [uit]  O
de  [de]  O
bewuste  [bewust][e]  O
periode  [periode]  O
.  [.]  O

Het  [het]  O
gaat  [ga][t]  O
om  [om]  O
zeer  [zeer]  O
kleine  [klein][e]  O
fragmenten  [fragment][en]  O
van  [van]  O
met  [met]  O
een  [een]  O
gladde  [glad][de]  O
spatel  [spatel]  O
versierd  [ver][sier][d]  O
beker  [beker]  O
aardewerk  [aarde][werk]  O
(  [(]  O
figuur  [figuur]  O
43  [43]  O
)  [)]  O
.  [.]  O

Een  [een]  O
daarvan  [daar][van]  O
(  [(]  O
V  [V]  O
390  [390]  O
)  [)]  O
vertoont  [ver][toon][t]  O
fijne  [fijn][e]  O
,  [,]  O
diagonale  [diagonaal][e]  O
spatelindrukken  [spatelin][druk][en]  O
in  [in]  O
een  [een]  O
visgraatmotief  [vis][graat][motief]  O
.  [.]  O

Het  [het]  O
betreft  [be][tref][t]  O
waarschijnlijk  [waarschijnlijk]  O
een  [een]  O
fragment  [fragment]  O
van  [van]  O
een  [een]  O
enkelgraf  [enkel][graf]  O
-  [-]  O
of  [of]  O
All-Over-Ornamented-beker  [All-Over-Ornamented-beker]  O
(  [(]  O
