Word  actual_tag  prediction
civiel-technische  [civiel][technisch][e]  O
activiteiten  [actief][iteit][en]  O
bedreigd  [be][dreig][d]  O
.  [.]  O

Kuil  [Kuil]  O
10  [10]  O
Dit  [dit]  O
spoor  [spoor]  O
,  [,]  O
met  [met]  O
een  [een]  O
diepte  [diep][te]  O
van  [van]  O
1  [1]  O
,  [,]  O
1  [1]  O
4  [4]  O
m  [m]  O
en  [en]  O
een  [een]  O
diameter  [dia][meet][er]  O
van  [van]  O
2,7  [2,7]  O
m  [m]  O
,  [,]  O
lijkt  [lijk][t]  O
op  [op]  O
basis  [basis]  O
van  [van]  O
de  [de]  O
omgevende  [om][geef][end][e]  O
stratigraﬁe  [stratigraﬁe]  O
,  [,]  O
in  [in]  O
een  [een]  O
al  [al]  O
bestaande  [bestaande]  O
lichte  [licht][e]  O
depressie  [depressie]  O
te  [te]  O
zijn  [zijn]  O
aangelegd  [aan][ge][leg][d]  O
.  [.]  O

Zowel  [zowel]  O
het  [het]  O
zand  [zand]  O
in  [in]  O
de  [de]  O
ondergrond  [onder][grond]  O
als  [als]  O
enkele  [enkele]  O
van  [van]  O
de  [de]  O
daarboven  [daar][boven]  O
liggende  [lig][end][e]  O
kleiige  [klei][ig][e]  O
afzettingen  [af][zet][ing][en]  O
zakken  [zak][en]  O
in  [in]  O
proﬁel  [proﬁel]  O
naar  [naar]  O
de  [de]  O
locatie  [locatie]  O
waar  [waar]  O
de  [de]  O
kuil  [kuil]  O
tot  [tot]  O
in  [in]  O
het  [het]  O
zand  [zand]  O
is  [zijn]  O
ingegraven  [in][ge][graaf][en]  O
.  [.]  O

Het  [het]  O
spoor  [spoor]  O
is  [zijn]  O
in  [in]  O
het  [het]  O
vlak  [vlak]  O
min  [min]  O
of  [of]  O
meer  [meer]  O
rond  [rond]  O
,  [,]  O
in  [in]  O
proﬁel  [proﬁel]  O
enigszins  [enigszins]  O
komvormig  [kom][vorm][ig]  O
.  [.]  O

Excentrisch  [excentrisch]  O
in  [in]  O
de  [de]  O
kuil  [kuil]  O
is  [zijn]  O
een  [een]  O
latere  [laat][er][e]  O
ingraving  [in][graaf][ing]  O
opgetekend  [op][ge][teken][d]  O
.  [.]  O

Het  [het]  O
betrof  [be][tref]  O
hier  [hier]  O
een  [een]  O
paalkuil  [paal][kuil]  O
waarin  [waar][in]  O
nog  [nog]  O
een  [een]  O
paalschaduw  [paal][schaduw]  O
zichtbaar  [zichtbaar]  O
was  [zijn]  O
.  [.]  O

Deze  [deze]  O
is  [zijn]  O
ingegraven  [in][ge][graaf][en]  O
toen  [toen]  O
de  [de]  O
onderliggende  [onder][lig][end][e]  O
waterkuil  [water][kuil]  O
al  [al]  O
was  [zijn]  O
opgevuld  [op][ge][vul][d]  O
.  [.]  O

Min  [min]  O
of  [of]  O
meer  [meer]  O
centraal  [centrum][aal]  O
in  [in]  O
de  [de]  O
primaire  [primair][e]  O
kuil  [kuil]  O
is  [zijn]  O
een  [een]  O
rechtopstaande  [recht][op][staand][e]  O
eiken  [eik][en]  O
paal  [paal]  O
met  [met]  O
een  [een]  O
diameter  [dia][meet][er]  O
van  [van]  O
11  [11]  O
cm  [cm]  O
teruggevonden  [terug][ge][vind][en]  O
.  [.]  O

1  [1]  O
1  [1]  O
Deze  [deze]  O
was  [zijn]  O
vanuit  [vanuit]  O
de  [de]  O
kuil  [kuil]  O
in  [in]  O
de  [de]  O
ondergrond  [onder][grond]  O
gedreven  [ge][drijf][en]  O
.  [.]  O

De  [de]  O
onderkant  [onder][kant]  O
van  [van]  O
de  [de]  O
paal  [paal]  O
was  [zijn]  O
aan  [aan]  O
twee  [twee]  O
kanten  [kant][en]  O
met  [met]  O
een  [een]  O
brede  [breed][e]  O
bijl  [bijl]  O
bekapt  [be][kap][t]  O
.  [.]  O

In  [in]  O
totaal  [totaal]  O
restte  [rest][te]  O
er  [er]  O
nog  [nog]  O
een  [een]  O
lengte  [lengte]  O
van  [van]  O
43  [43]  O
cm.  [cm.]  O
De  [de]  O
schors  [schors]  O
was  [zijn]  O
niet  [niet]  O
verwijderd  [ver][wijder][d]  O
.  [.]  O

Het  [het]  O
is  [zijn]  O
waarschijnlijk  [waarschijnlijk]  O
dat  [dat]  O
de  [de]  O
paal  [paal]  O
een  [een]  O
functie  [functie]  O
had  [heb][d]  O
in  [in]  O
de  [de]  O
watervoorziening  [water][voor][zie][ing]  O
.  [.]  O

Deze  [deze]  O
zal  [zal]  O
als  [als]  O
geleider  [ge][leid][er]  O
hebben  [heb][en]  O
gediend  [ge][dien][d]  O
,  [,]  O
waarbij  [waar][bij]  O
het  [het]  O
water  [water]  O
langs  [langs]  O
de  [de]  O
paal  [paal]  O
omhoog  [omhoog]  O
is  [zijn]  O
geweld  [geweld]  O
.  [.]  O

1  [1]  O
2  [2]  O
Zowel  [zowel]  O
uit  [uit]  O
de  [de]  O
waterkuil  [water][kuil]  O
als  [als]  O
uit  [uit]  O
de  [de]  O
later  [laat][er]  O
ingegraven  [in][ge][graaf][en]  O
paalkuil  [paal][kuil]  O
zijn  [zijn]  O
scherven  [scherf][en]  O
van  [van]  O
Merovingisch  [Merovingisch]  O
,  [,]  O
voornamelijk  [voor][namelijk]  O
ruwwandig  [ruw][wand][ig]  O
,  [,]  O
aardewerk  [aarde][werk]  O
afkomstig  [af][kom][st][ig]  O
,  [,]  O
resp.  [resp.]  O
7  [7]  O
en  [en]  O
29  [29]  O
stuks  [stuks]  O
.  [.]  O

Daarin  [daar][in]  O
zijn  [zijn]  O
verschillende  [verschillend][e]  O
bakselgroepen  [bak][sel][groep][en]  O
vertegenwoordigd  [vertegenwoordig][d]  O
.  [.]  O

In  [in]  O
het  [het]  O
geval  [geval]  O
van  [van]  O
het  [het]  O
ingegraven  [in][ge][graaf][en]  O
paalspoor  [paal][spoor]  O
kan  [kan]  O
het  [het]  O
,  [,]  O
op  [op]  O
zijn  [zijn]  O
minst  [minst]  O
ten  [ten]  O
dele  [dele]  O
,  [,]  O
opspit  [op][spit]  O
betreffen  [be][tref][en]  O
.  [.]  O

Uit  [uit]  O
de  [de]  O
waterkuil  [water][kuil]  O
is  [zijn]  O
voorts  [voort][s]  O
nog  [nog]  O
een  [een]  O
op  [op]  O
een  [een]  O
spinklosje  [spin][klos][je]  O
lijkend  [lijk][end]  O
ijzeren  [ijzer][en]  O
object  [object]  O
afkomstig  [af][kom][st][ig]  O
,  [,]  O
uit  [uit]  O
de  [de]  O
paalkuil  [paal][kuil]  O
een  [een]  O
minuscuul  [minuscuul]  O
kraaltje  [kraal][tje]  O
van  [van]  O
gele  [geel][e]  O
glaspasta  [glas][pasta]  O
.  [.]  O

Het  [het]  O
steenmateriaal  [steen][materie][aal]  O
bestaat  [be][sta][t]  O
onder  [onder]  O
andere  [ander][e]  O
uit  [uit]  O
enkele  [enkele]  O
fragmentjes  [fragment][je][s]  O
van  [van]  O
één  [één]  O
of  [of]  O
meer  [meer]  O
maalstenen  [maal][steen][en]  O
van  [van]  O
tefriet  [tefriet]  O
en  [en]  O
wat  [wat]  O
kleine  [klein][e]  O
stukken  [stuk][en]  O
tufsteen  [tufsteen]  O
.  [.]  O

30  [30]  O

Kuil  [Kuil]  O
11  [11]  O
Deze  [deze]  O
kuil  [kuil]  O
heeft  [heb][t]  O
in  [in]  O
het  [het]  O
vlak  [vlak]  O
een  [een]  O
ronde  [rond][e]  O
vorm  [vorm]  O
en  [en]  O
een  [een]  O
diameter  [dia][meet][er]  O
van  [van]  O
1  [1]  O
,7  [,7]  O
m.  [m.]  O
Het  [het]  O
spoor  [spoor]  O
onderscheidt  [onder][scheid][t]  O
zich  [zich]  O
van  [van]  O
de  [de]  O
andere  [ander][e]  O
door  [door]  O
zijn  [zijn]  O
diepte  [diep][te]  O
,  [,]  O
circa  [circa]  O
1  [1]  O
,6  [,6]  O
m  [m]  O
,  [,]  O
en  [en]  O
de  [de]  O
markante  [markant][e]  O
vorm  [vorm]  O
en  [en]  O
vulling  [vul][ing]  O
.  [.]  O

Opmerkelijk  [op][merk][elijk]  O
is  [zijn]  O
de  [de]  O
min  [min]  O
of  [of]  O
meer  [meer]  O
schachtvormige  [schacht][vorm][ig][e]  O
kernvulling  [kern][vul][ing]  O
in  [in]  O
de  [de]  O
bovenzijde  [boven][zijde]  O
van  [van]  O
het  [het]  O
spoor  [spoor]  O
,  [,]  O
de  [de]  O
ogenschijnlijk  [ogenschijnlijk]  O
naar  [naar]  O
de  [de]  O
zijkanten  [zij][kant][en]  O
uitdijende  [uit][dij][end][e]  O
vulling  [vul][ing]  O
daaronder  [daar][onder]  O
en  [en]  O
de  [de]  O
taps  [taps]  O
toelopende  [toe][loop][end][e]  O
onderkant  [onder][kant]  O
van  [van]  O
de  [de]  O
kuil  [kuil]  O
.  [.]  O

Het  [het]  O
spoor  [spoor]  O
is  [zijn]  O
tot  [tot]  O
een  [een]  O
meter  [meet][er]  O
in  [in]  O
het  [het]  O
zand  [zand]  O
,  [,]  O
tot  [tot]  O
ruim  [ruim]  O
onder  [onder]  O
de  [de]  O
huidige  [huidig][e]  O
en  [en]  O
toenmalige  [toenmalig][e]  O
grondwaterspiegel  [grond][water][spiegel]  O
ingegraven  [in][ge][graaf][en]  O
.  [.]  O

In  [in]  O
de  [de]  O
kuil  [kuil]  O
zijn  [zijn]  O
enkele  [enkele]  O
kleine  [klein][e]  O
fragmenten  [fragment][en]  O
van  [van]  O
eikenhout  [eiken][hout]  O
aangetroffen  [aan][ge][tref][en]  O
.  [.]  O

Zij  [zij]  O
lijken  [lijk][en]  O
echter  [echter]  O
geen  [geen]  O
onderdeel  [onder][deel]  O
uit  [uit]  O
te  [te]  O
maken  [maak][en]  O
van  [van]  O
een  [een]  O
bekisting  [be][kist][ing]  O
.  [.]  O

Indien  [indien]  O
deze  [deze]  O
in  [in]  O
de  [de]  O
onderzijde  [onder][zijde]  O
van  [van]  O
het  [het]  O
spoor  [spoor]  O
aanwezig  [aanwezig]  O
zou  [zal]  O
zijn  [zijn]  O
geweest  [ge][wees][t]  O
,  [,]  O
zou  [zal]  O
deze  [deze]  O
gezien  [gezien]  O
de  [de]  O
diepte  [diep][te]  O
van  [van]  O
de  [de]  O
ingraving  [in][graaf][ing]  O
relatief  [relatief]  O
goed  [goed]  O
geconserveerd  [ge][conserveer][d]  O
moeten  [moet][en]  O
zijn  [zijn]  O
.  [.]  O

11  [11]  O
Determinatie  [determineer][atie]  O
en  [en]  O
analyse  [analyse]  O
van  [van]  O
hout  [hout]  O
uitgevoerd  [uit][ge][voer][d]  O
door  [door]  O
Y.  [Y.]  O
Vorst  [Vorst]  O
,  [,]  O
BIAX  [BIAX]  O
Consult  [Consult]  O
(  [(]  O
zie  [zie]  O
Van  [Van]  O
Rijn  [Rijn]  O
/  [/]  O
Vorst  [Vorst]  O
2007  [2007]  O
)  [)]  O
.  [.]  O

1  [1]  O
2  [2]  O
Vgl  [vgl]  O
.  [.]  O

Schinkel  [schinkel]  O
1  [1]  O
998  [998]  O
,  [,]  O
285  [285]  O
;  [;]  O
zie  [zie]  O
echter  [echter]  O
ook  [ook]  O
Wesselingh  [Wesselingh]  O
2000  [2000]  O
,  [,]  O
200  [200]  O
(  [(]  O
noot  [noot]  O
1  [1]  O
9  [9]  O
)  [)]  O
.  [.]  O

Kuil  [Kuil]  O
11  [11]  O

Kuil  [Kuil]  O
12  [12]  O

Kuil  [Kuil]  O
17  [17]  O

Figuur  [figuur]  O
4.9  [4.9]  O
.  [.]  O

Vroeg-middeleeuwse  [vroeg-middel][eeuw][s][e]  O
kuilen  [kuil][en]  O
tijdens  [tijdens]  O
de  [de]  O
opgraving  [op][graaf][ing]  O
.  [.]  O

KL11  [KL11]  O
:  [:]  O
LK  [LK]  O
/  [/]  O
WD  [WD]  O
;  [;]  O
KL12  [KL12]  O
:  [:]  O
SV  [sv]  O
;  [;]  O
KL17  [KL17]  O
:  [:]  O
ON  [ON]  O

3  [3]  O
1  [1]  O

Het  [het]  O
ontbreken  [ontbreek][en]  O
van  [van]  O
een  [een]  O
bekisting  [be][kist][ing]  O
op  [op]  O
een  [een]  O
diep  [diep]  O
niveau  [niveau]  O
is  [zijn]  O
opvallend  [opvallend]  O
.  [.]  O

Het  [het]  O
is  [zijn]  O
te  [te]  O
verwachten  [ver][wacht][en]  O
dat  [dat]  O
een  [een]  O
dergelijke  [dergelijk][e]  O
,  [,]  O
tot  [tot]  O
diep  [diep]  O
in  [in]  O
het  [het]  O
zand  [zand]  O
ingegraven  [in][ge][graaf][en]  O
en  [en]  O
niet  [niet]  O
beschoeide  [be][schoei][de]  O
kuil  [kuil]  O
snel  [snel]  O
zou  [zal]  O
‘  [']  O
verzanden  [ver][zand][en]  O
’  [']  O
.  [.]  O

De  [de]  O
bovenste  [bovenst][e]  O
schachtvormige  [schacht][vorm][ig][e]  O
vulling  [vul][ing]  O
in  [in]  O
de  [de]  O
kuil  [kuil]  O
is  [zijn]  O
in  [in]  O
dit  [dit]  O
opzicht  [op][zicht]  O
opmerkelijk  [op][merk][elijk]  O
.  [.]  O

Dit  [dit]  O
duidt  [duid][t]  O
erop  [er][op]  O
dat  [dat]  O
de  [de]  O
kuil  [kuil]  O
wel  [wel]  O
verstevigd  [ver][stevig][d]  O
of  [of]  O
beschoeid  [beschoeid]  O
kan  [kan]  O
zijn  [zijn]  O
geweest  [ge][wees][t]  O
,  [,]  O
waardoor  [waar][door]  O
de  [de]  O
vorm  [vorm]  O
van  [van]  O
deze  [deze]  O
vulling  [vul][ing]  O
tot  [tot]  O
stand  [stand]  O
heeft  [heb][t]  O
kunnen  [kan][en]  O
komen  [kom][en]  O
.  [.]  O

Er  [er]  O
zijn  [zijn]  O
echter  [echter]  O
geen  [geen]  O
sporen  [spoor][en]  O
herkend  [her][ken][d]  O
die  [die]  O
kunnen  [kan][en]  O
wijzen  [wijs][en]  O
op  [op]  O
het  [het]  O
uitgraven  [uit][graaf][en]  O
van  [van]  O
een  [een]  O
eventuele  [eventueel][e]  O
constructie  [constructie]  O
.  [.]  O

De  [de]  O
aard  [aard]  O
van  [van]  O
de  [de]  O
vulling  [vul][ing]  O
duidt  [duid][t]  O
niet  [niet]  O
op  [op]  O
het  [het]  O
dichtstorten  [dicht][stort][en]  O
van  [van]  O
de  [de]  O
kuil  [kuil]  O
,  [,]  O
maar  [maar]  O
meer  [meer]  O
op  [op]  O
een  [een]  O
natuurlijke  [natuur][lijk][e]  O
opvulling  [op][vul][ing]  O
.  [.]  O

Het  [het]  O
vondstmateriaal  [vond][st][materie][aal]  O
uit  [uit]  O
de  [de]  O
kuil  [kuil]  O
bestaat  [be][sta][t]  O
uit  [uit]  O
1  [1]  O
9  [9]  O
scherven  [scherf][en]  O
van  [van]  O
voornamelijk  [voor][namelijk]  O
ruwwandig  [ruw][wand][ig]  O
aardewerk  [aarde][werk]  O
van  [van]  O
verschillende  [verschillend][e]  O
baksels  [bak][sel][s]  O
,  [,]  O
enkele  [enkele]  O
scherven  [scherf][en]  O
van  [van]  O
een  [een]  O
krijtachtig  [krijt][achtig]  O
baksel  [bak][sel]  O
(  [(]  O
groep  [groep]  O
6  [6]  O
)  [)]  O
,  [,]  O
een  [een]  O
aantal  [aan][tal]  O
niet  [niet]  O
determineerbare  [determineer][baar][e]  O
en  [en]  O
/  [/]  O
of  [of]  O
oudere  [oud][er][e]  O
scherven  [scherf][en]  O
en  [en]  O
twaalf  [twaalf]  O
stenen  [steen][en]  O
.  [.]  O

Zes  [zes]  O
daarvan  [daar][van]  O
betreffen  [be][tref][en]  O
fragmenten  [fragment][en]  O
tufsteen  [tufsteen]  O
.  [.]  O

Kuil  [Kuil]  O
12  [12]  O
Deze  [deze]  O
waterput  [water][put]  O
heeft  [heb][t]  O
in  [in]  O
het  [het]  O
vlak  [vlak]  O
een  [een]  O
diameter  [dia][meet][er]  O
van  [van]  O
circa  [circa]  O
1  [1]  O
,7  [,7]  O
m  [m]  O
en  [en]  O
een  [een]  O
archeologisch  [archeologisch]  O
zichtbare  [zichtbaar][e]  O
diepte  [diep][te]  O
van  [van]  O
1  [1]  O
,34  [,34]  O
m.  [m.]  O
Het  [het]  O
spoor  [spoor]  O
is  [zijn]  O
tot  [tot]  O
diep  [diep]  O
in  [in]  O
de  [de]  O
zandige  [zandige]  O
,  [,]  O
waterdoorlatende  [water][doorlat][end][e]  O
ondergrond  [onder][grond]  O
ingegraven  [in][ge][graaf][en]  O
.  [.]  O

In  [in]  O
het  [het]  O
spoor  [spoor]  O
is  [zijn]  O
duidelijk  [duid][elijk]  O
een  [een]  O
insteek  [insteek]  O
en  [en]  O
een  [een]  O
kern  [kern]  O
te  [te]  O
onderscheiden  [onder][scheid][en]  O
.  [.]  O

Onder  [onder]  O
in  [in]  O
de  [de]  O
put  [put]  O
,  [,]  O
vanaf  [vanaf]  O
ongeveer  [ongeveer]  O
7,60  [7,60]  O
+  [+]  O
NAP  [NAP]  O
is  [zijn]  O
hout  [hout]  O
bewaard  [be][waar][d]  O
gebleven  [ge][blijf][en]  O
.  [.]  O

Daarboven  [daar][boven]  O
was  [zijn]  O
nog  [nog]  O
een  [een]  O
kleine  [klein][e]  O
schaduw  [schaduw]  O
van  [van]  O
het  [het]  O
vergane  [ver][ga][e]  O
hout  [hout]  O
zichtbaar  [zichtbaar]  O
.  [.]  O

De  [de]  O
putbeschoeiing  [put][be][schoei][ing]  O
was  [zijn]  O
vervaardigd  [vervaardig][d]  O
van  [van]  O
eiken  [eik][en]  O
planken  [plank][en]  O
,  [,]  O
die  [die]  O
in  [in]  O
een  [een]  O
cirkel  [cirkel]  O
met  [met]  O
een  [een]  O
doorsnede  [doorsnede]  O
van  [van]  O
70  [70]  O
cm  [cm]  O
geplaatst  [ge][plaats][t]  O
waren  [zijn][en]  O
.  [.]  O

De  [de]  O
onderrand  [onder][rand]  O
van  [van]  O
een  [een]  O
aantal  [aan][tal]  O
daarvan  [daar][van]  O
was  [zijn]  O
schuin  [schuin]  O
naar  [naar]  O
binnen  [binnen]  O
gekapt  [ge][kap][t]  O
.  [.]  O

Door  [door]  O
de  [de]  O
slechte  [slecht][e]  O
conservering  [conserveer][ing]  O
waren  [zijn][en]  O
echter  [echter]  O
geen  [geen]  O
duidelijke  [duid][elijk][e]  O
bewerkingssporen  [be][werk][ing][s][spoor][en]  O
waarneembaar  [waarneem][baar]  O
.  [.]  O

Eén  [eén]  O
van  [van]  O
de  [de]  O
beschoeiingplanken  [be][schoei][ing][plank][en]  O
vertoonde  [ver][toon][de]  O
een  [een]  O
antropogeen  [antropogeen]  O
gemaakt  [ge][maak][t]  O
gat  [gat]  O
met  [met]  O
een  [een]  O
doorsnede  [doorsnede]  O
van  [van]  O
4,5  [4,5]  O
cm.  [cm.]  O
De  [de]  O
onderzijde  [onder][zijde]  O
van  [van]  O
die  [die]  O
plank  [plank]  O
is  [zijn]  O
bijgekapt  [bij][ge][kap][t]  O
.  [.]  O

Op  [op]  O
basis  [basis]  O
van  [van]  O
het  [het]  O
gat  [gat]  O
kan  [kan]  O
gesteld  [ge][stel][d]  O
worden  [word][en]  O
dat  [dat]  O
dit  [dit]  O
stuk  [stuk]  O
hout  [hout]  O
in  [in]  O
eerste  [een][ste]  O
instantie  [instantie]  O
waarschijnlijk  [waarschijnlijk]  O
deel  [deel]  O
uit  [uit]  O
heeft  [heb][t]  O
gemaakt  [ge][maak][t]  O
van  [van]  O
een  [een]  O
andere  [ander][e]  O
constructie  [constructie]  O
.  [.]  O

Pas  [pas]  O
later  [laat][er]  O
is  [zijn]  O
het  [het]  O
als  [als]  O
beschoeiing  [be][schoei][ing]  O
gebruikt  [gebruik][t]  O
.  [.]  O

Het  [het]  O
is  [zijn]  O
de  [de]  O
enige  [enige]  O
plank  [plank]  O
die  [die]  O
radiaal  [radiaal]  O
uit  [uit]  O
de  [de]  O
boom  [boom]  O
is  [zijn]  O
gehaald  [ge][haal][d]  O
en  [en]  O
daardoor  [daar][door]  O
voldoende  [vol][doend][e]  O
jaarringen  [jaar][ring][en]  O
bezat  [be][zit]  O
voor  [voor]  O
dendrochronologische  [dendrochronologisch][e]  O
analyse  [analyse]  O
.  [.]  O

Hij  [hij]  O
bezat  [be][zit]  O
echter  [echter]  O
geen  [geen]  O
spint  [spint]  O
of  [of]  O
wankant  [wan][kant]  O
.  [.]  O

Het  [het]  O
uitgevoerde  [uit][ge][voer][d][e]  O
onderzoek  [onder][zoek]  O
gaf  [geef]  O
als  [als]  O
uitkomst  [uit][kom][st]  O
een  [een]  O
kapdatum  [kap][datum]  O
na  [na]  O
573  [573]  O
n.Chr.  [n.Chr.]  O
±  [±]  O
6  [6]  O
.  [.]  O

1  [1]  O
3  [3]  O
Het  [het]  O
feitelijke  [feit][elijk][e]  O
gebruik  [gebruik]  O
van  [van]  O
de  [de]  O
put  [put]  O
kan  [kan]  O
echter  [echter]  O
aanzienlijk  [aanzien][lijk]  O
later  [laat][er]  O
zijn  [zijn]  O
geweest  [ge][wees][t]  O
,  [,]  O
doordat  [doordat]  O
de  [de]  O
gedateerde  [ge][dateer][de]  O
plank  [plank]  O
secundair  [secundair]  O
in  [in]  O
de  [de]  O
beschoeiing  [be][schoei][ing]  O
gebruikt  [gebruik][t]  O
is  [zijn]  O
en  [en]  O
doordat  [doordat]  O
de  [de]  O
jongste  [jong][st][e]  O
jaarringen  [jaar][ring][en]  O
ontbreken  [ontbreek][en]  O
.  [.]  O

Een  [een]  O
1  [1]  O
4  [4]  O
C-datering  [c-dateer][ing]  O
van  [van]  O
botmateriaal  [bot][materie][aal]  O
uit  [uit]  O
deze  [deze]  O
kuil  [kuil]  O
(  [(]  O
1  [1]  O
540  [540]  O
±  [±]  O
30  [30]  O
BP  [BP]  O
)  [)]  O
moet  [moet]  O
om  [om]  O
een  [een]  O
andere  [ander][e]  O
reden  [reden]  O
als  [als]  O
te  [te]  O
oud  [oud]  O
worden  [word][en]  O
beschouwd  [be][schouw][d]  O
par.  [par][.]  O
3.4  [3.4]  O
)  [)]  O
.  [.]  O

De  [de]  O
beschoeiing  [be][schoei][ing]  O
zelf  [zelf]  O
was  [zijn]  O
nog  [nog]  O
slechts  [slechts]  O
tot  [tot]  O
30  [30]  O
cm  [cm]  O
hoog  [hoog]  O
aanwezig  [aanwezig]  O
.  [.]  O

Op  [op]  O
basis  [basis]  O
van  [van]  O
de  [de]  O
schachtvormige  [schacht][vorm][ig][e]  O
kernvulling  [kern][vul][ing]  O
van  [van]  O
de  [de]  O
put  [put]  O
kan  [kan]  O
gesteld  [ge][stel][d]  O
worden  [word][en]  O
dat  [dat]  O
de  [de]  O
planken  [plank][en]  O
constructie  [constructie]  O
aanzienlijk  [aanzien][lijk]  O
hoger  [hoog][er]  O
moet  [moet]  O
zijn  [zijn]  O
geweest  [ge][wees][t]  O
.  [.]  O

Het  [het]  O
vondstmateriaal  [vond][st][materie][aal]  O
uit  [uit]  O
kuil  [kuil]  O
1  [1]  O
2  [2]  O
bestaat  [be][sta][t]  O
,  [,]  O
behalve  [behalve]  O
uit  [uit]  O
een  [een]  O
aantal  [aan][tal]  O
oudere  [oud][er][e]  O
scherven  [scherf][en]  O
,  [,]  O
voornamelijk  [voor][namelijk]  O
uit  [uit]  O
scherven  [scherf][en]  O
Merovingisch  [me][roof][ingisch]  O
ruwwandig  [ruw][wand][ig]  O
aardewerk  [aarde][werk]  O
van  [van]  O
verschillende  [verschillend][e]  O
baksels  [bak][sel][s]  O
.  [.]  O

Daarin  [daar][in]  O
zijn  [zijn]  O
in  [in]  O
elk  [elk]  O
geval  [geval]  O
ton  [ton]  O
-  [-]  O
en  [en]  O
lampionvormige  [lampion][vorm][ig][e]  O
potten  [pot][en]  O
vertegenwoordigd  [vertegenwoordig][d]  O
.  [.]  O

Behalve  [behalve]  O
aardewerk  [aarde][werk]  O
bevatte  [be][vat][te]  O
de  [de]  O
kuil  [kuil]  O
enkele  [enkele]  O
stukjes  [stuk][je][s]  O
tefriet  [tefriet]  O
en  [en]  O
drie  [drie]  O
fragmenten  [fragment][en]  O
van  [van]  O
tufstenen  [tuf][steen][en]  O
blokken  [blok][en]  O
,  [,]  O
waarvan  [waar][van]  O
er  [er]  O
één  [één]  O
circa  [circa]  O
1  [1]  O
,5  [,5]  O
kg  [kg]  O
weegt  [weeg][t]  O
.  [.]  O

Een  [een]  O
bijzondere  [bijzonder][e]  O
vondst  [vondst]  O
betreft  [be][tref][t]  O
een  [een]  O
groot  [groot]  O
stuk  [stuk]  O
zandsteen  [zand][steen]  O
van  [van]  O
ongeveer  [ongeveer]  O
4  [4]  O
kg.  [kg.]  O
Uit  [uit]  O
de  [de]  O
gebruikssporen  [gebruik][s][spoor][en]  O
die  [die]  O
erop  [er][op]  O
zijn  [zijn]  O
aangetroffen  [aan][ge][tref][en]  O
blijkt  [blijk][t]  O
dat  [dat]  O
het  [het]  O
aan  [aan]  O
één  [één]  O
platte  [plat][e]  O
zijde  [zijde]  O
als  [als]  O
slijpsteen  [slijp][steen]  O
heeft  [heb][t]  O
gefungeerd  [ge][fungeer][d]  O
,  [,]  O
nadat  [nadat]  O
het  [het]  O
–  [–]  O
mogelijk  [mogelijk]  O
al  [al]  O
in  [in]  O
de  [de]  O
Romeinse  [Romeins][e]  O
tijd  [tijd]  O
–  [–]  O
als  [als]  O
bouwmateriaal  [bouw][materie][aal]  O
had  [heb][d]  O
gediend  [ge][dien][d]  O
.  [.]  O

Ook  [ook]  O
zijn  [zijn]  O
in  [in]  O
het  [het]  O
spoor  [spoor]  O
een  [een]  O
bronzen  [brons][en]  O
niet  [niet]  O
en  [en]  O
een  [een]  O
fragment  [fragment]  O
van  [van]  O
een  [een]  O
ijzeren  [ijzer][en]  O
hengsel  [hengsel]  O
of  [of]  O
haak  [haak]  O
aangetroffen  [aan][ge][tref][en]  O
.  [.]  O

Botanisch  [botanisch]  O
onderzoek  [onder][zoek]  O
van  [van]  O
een  [een]  O
monster  [monster]  O
uit  [uit]  O
de  [de]  O
put  [put]  O
leverde  [lever][de]  O
de  [de]  O
resten  [rest][en]  O
van  [van]  O
vlas(verwerking)  [vlas(verwerking)]  O
,  [,]  O
granen  [graan][en]  O
–  [–]  O
waaronder  [waar][onder]  O
emmer  [emmer]  O
en  [en]  O
vermoedelijk  [vermoed][elijk]  O
rogge  [rogge]  O
–  [–]  O
en  [en]  O
talloze  [tal][loos][e]  O
andere  [ander][e]  O
planten  [plant][en]  O
op  [op]  O
.  [.]  O

1  [1]  O
4  [4]  O
In  [in]  O
het  [het]  O
bottenspectrum  [bot][en][spectrum]  O
(  [(]  O
N  [N]  O
=  [=]  O
550  [550]  O
;  [;]  O
1  [1]  O
903  [903]  O
g  [g]  O
)  [)]  O
zijn  [zijn]  O
in  [in]  O
elk  [elk]  O
geval  [geval]  O
rund  [rund]  O
,  [,]  O
paard  [paard]  O
en  [en]  O
varken  [varken]  O
vertegenwoordigd  [vertegenwoordig][d]  O
.  [.]  O

32  [32]  O

Kuil  [Kuil]  O
17  [17]  O
Aan  [aan]  O
de  [de]  O
zuidwestzijde  [zuid][west][zijde]  O
van  [van]  O
het  [het]  O
opgegraven  [op][ge][graaf][en]  O
terrein  [terrein]  O
bevindt  [be][vind][t]  O
zich  [zich]  O
kuil  [kuil]  O
1  [1]  O
7  [7]  O
.  [.]  O

Deze  [deze]  O
is  [zijn]  O
op  [op]  O
een  [een]  O
lager  [laag][er]  O
terreindeel  [terrein][deel]  O
in  [in]  O
de  [de]  O
met  [met]  O
klei  [klei]  O
gevulde  [gevuld][e]  O
laagte  [laag][te]  O
ingegraven  [in][ge][graaf][en]  O
.  [.]  O

In  [in]  O
